" Movie Title"," Distributor"," Gross"," Release"
"Phantom of the Opera (25th Anniversary)","UIP","$74,289","11/4"
"Drive Angry","Golden Village","$72,251","4/21"
"Je 7 Swanggu (Continental Shelf Block 7)","Cathay","$72,001","11/3"
"B+ jing taam (The Detective 2)","Shaw","$68,599","5/12"
"Kaiji 2: Jinsei dakkai gêmu","Cathay","$68,175","11/17"
"Death Bell 2: Bloody Camp","Cathay","$62,846","4/21"
"Fair Game (2010)","Shaw","$62,569","1/13"
"The Way Back","Golden Village","$61,765","3/17"
"Colombiana","Golden Village","$61,764","9/29"
"Gantz","Golden Village","$57,883","5/12"
"The Woman Knight of Mirror Lake","Cathay","$57,237","10/20"
"The Ward (2011)","Golden Village","$56,016","6/16"
"How Do You Know","Sony","$55,722","3/3"
"Beginners","Shaw","$55,468","8/18"
"Jane Eyre (2011)","Shaw","$55,053","5/19"
"The Kids Are All Right","Cathay","$53,320","2/24"
"Dong Cheng Xi Jiu (East Meets West)","Shaw","$52,166","12/8"
"Haunted Room: Who R U","Shaw","$49,198","1/13"
"The Tree of Life","Shaw","$49,152","9/22"
"Triangle","Cathay","$47,784","2/3"
"Jûsan-nin no shikaku (13 Assassins)","Shaw","$46,593","6/23"
"The Artist","Cathay","$45,872","12/22"
"Love and Other Impossible Pursuits","Shaw","$45,306","4/14"
"Treasure Hunt","Cathay","$45,080","8/25"
"Never Let Me Go","Fox","$42,504","2/24"
"Bou ying (Punished)","Cathay","$42,360","6/16"
"Warrior","Golden Village","$42,251","11/3"
"Yin Hun Nan Nv","Cathay","$42,061","7/7"
"Namtan Daeng (Brown Sugar)","Shaw","$41,262","7/14"
"Monsters","Golden Village","$39,817","1/20"
"Mural","Cathay","$38,924","10/13"
"Womb","Cathay","$36,257","8/11"
"Gantz: Perfect Answer","Golden Village","$35,212","8/18"
"Xing kong (Starry Starry Night)","Golden Village","$34,267","12/1"
"Hello Ghost","Cathay","$33,855","6/23"
"Four Lions","Cathay","$33,779","9/1"
" Movie Title"," Distributor"," Gross"," Release"
"Lan Kwai Fong","Golden Village","$31,421","9/29"
"Cyrano Agency","Shaw","$31,090","3/24"
"Biutiful","Shaw","$30,529","5/5"
"Horrid Henry: The Movie","Shaw","$29,172","12/22"
"Kim Jong-ok Chatgi (Finding Mr.  Destiny)","Golden Village","$28,807","2/24"
"The First Grader","Shaw","$26,983","9/1"
"Namtan Daeng 2 (Brown Sugar 2)","Shaw","$26,052","10/13"
"London Boulevard","Shaw","$25,836","5/26"
"Apollo 18","Golden Village","$25,562","9/29"
"Dyut meng gam (Life Without Principle)","Shaw","$25,098","10/20"
