" Movie Title"," Distributor"," Gross"," Release"
"Dr. Plonk","Palace","$72,177","8/30"
"Die Große Stille (Into Great
Silence)","Dendy","$71,386","5/17"
"Hot Rod","PPI","$70,617","10/11"
"September","Hopscotch","$63,883","11/29"
"4 luni, 3 saptamâni si 2 zile (4 Months, 3 Weeks, 2 Days)","Kojo","$61,184","10/18"
"Provoked: A True Story","Eros","$60,967","5/10"
"The Notorious Bettie Page","Dendy","$60,334","3/8"
"Dhan Dhana Dhana Goal","n/a","$58,100","11/22"
"Crazy Love","Palace","$56,632","11/22"
"Jab We Met","MG","$52,437","10/26"
"Sixty Six","PPI","$49,959","3/15"
"The Messengers","Roadshow","$48,913","5/31"
"Balls of Fury","Roadshow","$48,624","11/22"
"Angel (2007)","Dendy","$47,833","11/22"
"The Last Kiss","Roadshow","$47,713","3/15"
"How to Eat Fried Worms","Roadshow","$47,590","3/1"
"Life in a... METRO","n/a","$45,900","5/11"
"Delirious","AIE","$43,004","11/1"
"Gone (2007)","UPI","$42,993","7/19"
"Eagle Vs. Shark","Icon","$42,656","12/6"
"Gwoemul (The Host)","Madman","$41,990","3/8"
"Zidane, un portrait du 21e siècle","Madman","$39,966","3/1"
"A Crude Awakening: The Oil Crash","Gil Scrine","$39,138","6/7"
"Interview","AIE","$33,513","11/22"
"The 11th Hour","WB","$32,823","10/11"
"Dhamaal","Saini","$32,816","9/6"
"Dus Kahaniyaan","Eros","$32,797","12/6"
"The Last Mimzy","Roadshow","$32,085","5/31"
"All My Friends Are Leaving Brisbane","Accent","$30,772","11/15"
"Cashback","Madman","$30,596","7/19"
"Shootout at Lokhandwala","MG","$26,591","5/24"
"Nishabd","Eros","$24,524","3/1"
"Gandhi My Father","n/a","$24,419","8/3"
"Hollywoodland","BVI","$23,233","3/15"
"The Night Listener","Roadshow","$21,879","3/18"
"Year of the Dog","PPI","$21,870","10/11"
"Inland Empire","Dendy","$21,363","11/15"
"Red Road","Arkles","$20,528","10/11"
