" Movie Title"," Distributor"," Gross"," Release"
" Movie Title"," Distributor"," Gross"," Release"
"The Private Lives of Pippa Lee","n/a","$73,892","6/3"
"Bala Mordida (Bitten Bullet)","n/a","$64,875","5/27"
"Skjult","n/a","$64,512","8/26"
"L'arnacoeur (Heartbreaker)","n/a","$63,125","10/21"
"Submarino","n/a","$62,233","6/17"
"The Stoning of Soraya M.","Gussi","$61,918","5/13"
"Le hérisson","n/a","$60,582","4/1"
"Sin Retorno","n/a","$58,192","10/28"
"Ondine","Gussi","$57,900","5/5"
"Stake Land","n/a","$57,649","12/9"
"Inside Job","n/a","$55,163","4/22"
"Psalm 21","n/a","$54,722","3/11"
"The Infidel","n/a","$54,664","5/27"
"El mural","n/a","$53,860","8/19"
"Chain Letter","n/a","$51,049","5/27"
"Mother's Day","Videocine","$50,029","5/13"
"Secret défense","n/a","$49,367","11/25"
"El mal ajeno","n/a","$47,073","7/15"
"Anonymous","Sony","$47,028","12/2"
"Missing Lynx (El Lince Perdido)","n/a","$46,620","4/1"
"What Just Happened?","n/a","$45,402","1/14"
"Coco Chanel & Igor Stravinsky","n/a","$45,111","12/15"
"Come Undone (2010)","n/a","$43,977","5/5"
"Bright Star","Gussi","$40,812","1/21"
"To Save a Life","n/a","$38,221","1/14"
"Your Highness","n/a","$35,938","12/2"
"Dog Pound","n/a","$35,684","2/11"
"Le refuge","n/a","$35,541","5/20"
"Son of Babylon","n/a","$29,026","4/1"
"Chance (2011)","n/a","$26,342","6/17"
"Pour elle (Anything for Her)","n/a","$25,316","1/28"
"The Cove","Gussi","$24,352","4/8"
"Attenberg","n/a","$22,563","9/30"
"Fish Tank","n/a","$22,261","1/28"
"Todo lo que tú quieras","n/a","$22,070","6/3"
"Leaving (Partir)","Gussi","$21,822","9/30"
"Cordero de Dios (a.k.a. Agnus Dei)","n/a","$21,777","11/11"
"Tetro","n/a","$21,559","9/23"
"DeUsynlige","n/a","$19,361","8/12"
"Sunshine Barry and the Disco Worms","n/a","$19,074","3/11"
"Courageous","n/a","$19,047","12/2"
"Une vie meilleure","n/a","$18,875","10/21"
"Szelíd teremtés - A Frankenstein-terv
(Tender Son: The Frankenstein Project)","n/a","$18,487","7/22"
"Post Mortem","n/a","$16,819","4/29"
"The Strange Case of Angelica","n/a","$16,165","4/8"
"Towelhead","n/a","$16,071","9/9"
"Huutajat (Screaming Men)","n/a","$15,427","8/26"
"A Torinói ló (The Turin Horse)","n/a","$14,971","11/25"
"La doppia ora","n/a","$14,250","12/29"
"La nana (The Maid)","n/a","$14,064","3/11"
"La mirada invisible (The Invisible Eye)","n/a","$13,653","7/15"
"Loong Boonmee raleuk chat (Uncle Boonmee Who Can Recall His Past Lives)","n/a","$12,819","3/4"
"The Goods: The Don Ready Story","n/a","$10,649","2/11"
"La Pivellina","n/a","$10,593","9/23"
"Born to Be Wild (IMAX)","n/a","$9,951","9/9"
"When You're Strange","n/a","$9,893","12/16"
"Rompecabezas (The Puzzle)","n/a","$8,817","5/27"
"I'm Still Here","n/a","$8,618","10/7"
"Buda as sharm foru rikht","n/a","$6,159","2/11"
"Lebanon","n/a","$5,720","12/29"
"Ajami","n/a","$5,269","12/2"
"Los viajes del viento (The Wind Journeys)","n/a","$5,249","7/22"
"Zona Sur","n/a","$4,757","9/2"
"White Material","n/a","$4,581","9/16"
"Aurora (2011)","n/a","$4,468","12/2"
"Film socialisme","n/a","$4,446","9/23"
"Armadillo","n/a","$3,722","10/14"
"Sang sattawat (Syndromes and a Century)","n/a","$2,156","5/6"
"Captain Abu Raed","n/a","$1,572","7/15"
"Octubre (October)","n/a","$1,470","12/23"
