" Movie Title"," Distributor"," Gross"," Release"
"Miss Pettigrew Lives for a Day","Notro","$708,956","12/5"
"P2","Deapl.","$705,835","2/22"
"Enfin veuve","Notro","$703,093","8/22"
"Tropa de Elite (Elite Squad)","Alta","$700,810","7/18"
"El Greco","Manga","$674,095","11/21"
"Deux jours à tuer","Golem","$650,541","8/1"
"Obsluhoval jsem anglického krále (I Served the King of England)","Wanda","$621,209","7/18"
"Whisper","Vertigo","$616,357","8/1"
"Perfect Creature","F&P","$614,729","1/18"
"Happy-Go-Lucky","Deapl.","$605,645","10/10"
"Le Renard et l'enfant (The Fox and the Child)","Wanda","$600,938","11/7"
"Kilómetro 31","Filmax","$597,338","2/15"
"La Buena nueva","Golem","$577,175","11/14"
"Le Fils de l'épicier (The Grocer's Son)","Karma","$570,041","9/12"
"It's a Free World...","Alta","$565,458","2/22"
"Be Kind, Rewind","UPI","$561,516","4/11"
"Etz Limon (Lemon Tree)","Golem","$548,354","10/3"
"L'Heure d'été (Summer Hours)","Baditri","$535,824","11/14"
"Caos calmo (Quiet Chaos)","Alta","$529,427","6/20"
"Passengers","Deapl.","$512,075","9/26"
"Saint-Jacques... La mecque","Baditri","$497,000","8/8"
"La Fille coupée en deux (A Girl Cut in Two)","Wanda","$493,500","5/16"
"Buda as sharm foru rikht","Wanda","$489,438","2/29"
"Butterfly on a Wheel","Manga","$482,919","4/30"
"El Cuerno de la abundancia","Golem","$478,670","10/24"
"Bikur Ha-Tizmoret (The Band's Visit)","Manga","$462,560","4/11"
"Winx club - Il segreto del regno perduto (Winx Club: The Secret of the Lost Kingdom)","Filmax","$459,738","12/19"
"Que parezca un accidente","UPI","$450,807","11/14"
"Mad Money","Filmax","$447,339","10/10"
"In Search of a Midnight Kiss","Sherlock","$439,808","12/5"
"Drillbit Taylor","UPI","$438,312","5/16"
"The Air I Breathe","Filmax","$434,009","9/19"
"Los Años desnudos","UPI","$431,291","10/24"
"U2 3D","Precision","$429,856","10/3"
"Die Herbstzeitlosen","Yedra","$416,081","5/9"
"De Fortabte sjæles ø","F&P","$408,900","5/16"
"Rennschwein Rudi Rüssel 2 - Rudi rennt wieder!","F&P","$407,216","4/25"
"Lo Mejor de mí","Alta","$401,227","3/7"
"El Patio de mi cárcel","WB","$395,442","9/26"
"Der Letzte Zug","F&P","$393,527","1/11"
"Los Cronocrímenes (Timecrimes)","n/a","$389,919","6/27"
"Mocland, La Leyenda del Aloma","Manga","$387,076","11/7"
"L'Âge des ténèbres","Golem","$380,203","4/11"
"Sexykiller, morirás por ella","WB","$377,401","10/10"
"Tim Burton's The Nightmare Before Christmas in 3-D (2008 re-issue)","Disney","$369,002","11/21"
"El Último justo","Filmax","$368,925","2/29"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","Vertigo","$356,647","2/1"
"Il Divo","Wanda","$352,198","12/12"
"Zavet (Promise Me This)","Baditri","$342,203","7/11"
"Sleeping Dogs Lie (a.k.a Stay)","Lauren","$342,196","3/7"
"Margot at the Wedding","UPI","$337,639","6/20"
"XXY","Wanda","$335,975","1/11"
"Mabei shang de fating","Karma","$335,160","5/23"
"Tres días","UPI","$328,946","4/25"
"Pretextos","Golem","$327,804","6/13"
"No me pidas que te bese porque te besaré","On","$319,622","10/3"
"Things We Lost in the Fire","UPI","$314,800","4/25"
"Definitely, Maybe","UPI","$303,192","5/9"
"Prime Time","Disney","$293,257","12/25"
"El Libro de las aguas","Indep.","$292,773","11/13"
"Rogue","Notro","$291,329","4/4"
"Coeurs (Private Fears in Public Places)","Baditri","$288,742","2/15"
"Lars and the Real Girl","Versus","$287,503","4/25"
"Rachel Getting Married","Sony","$285,120","10/31"
"Martian Child","Tri","$282,607","2/22"
"Cenizas del cielo","UPI","$282,514","11/7"
"Doomsday","UPI","$277,929","7/24"
"Shine a Light","Vertigo","$277,526","4/4"
"Sultanes del Sur","Filmax","$277,041","5/16"
"Un Poco de chocolate","Aurum","$271,475","4/30"
"Closing the Ring","Manga","$269,893","3/14"
"El Rey de la montaña","Disney","$265,102","9/12"
"Swing Vote","Filmax","$263,772","11/14"
"Estômago","Alta","$262,827","12/19"
"Bab'Aziz - The Prince Who Contemplated His Soul","Karma","$257,291","3/7"
"Désaccord parfait","Lauren","$249,126","1/11"
"Underdog","Disney","$248,616","2/1"
"El Nido vacío","Wanda","$242,896","10/24"
"3:19","n/a","$232,963","6/20"
"I Want Candy","F&P","$226,842","3/14"
"Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour","Disney","$223,112","6/6"
"Un Novio para Yasmina","Alta","$219,612","7/11"
"Cashback","Lauren","$206,570","4/11"
"Aparecidos","Premium","$204,358","12/12"
"Enloquecidas","Premium","$200,134","4/11"
"Grace Is Gone","Notro","$198,182","6/13"
"El Prado de las estrellas","Manga","$189,244","1/11"
"Ne touchez pas la hache (The Duchess of Langeais)","Baditri","$188,572","4/30"
"Interview","Golem","$184,476","1/4"
"Choke","Fox","$184,213","11/21"
"An American Crime","Filmax","$179,784","6/13"
"Savage Grace","Sherlock","$176,327","1/25"
"Forasters","Baditri","$175,460","11/28"
"El Menor de los males","Filmax","$173,694","3/14"
"Comme les autres","Golem","$169,499","12/12"
"Bonneville","Filmax","$165,602","7/4"
"The Dead Girl","Filmax","$157,952","5/30"
"My Way","Baditri","$156,591","2/1"
"W Delta Z (a.k.a. Waz)","Vertigo","$150,906","2/29"
"Santos","Disney","$135,405","10/10"
"Across the Universe","Sony","$135,227","1/4"
"The Love Guru","PPI","$126,095","10/24"
"Lovewrecked","F&P","$123,967","9/12"
"La Sconosciuta (The Unknown Woman)","Festival","$121,681","9/26"
"The Jane Austen Book Club","Sony","$120,029","2/8"
"Proyecto Dos","Disney","$119,572","4/25"
"Road Spain","Indep.","$109,484","1/11"
"La Question humaine (Heartbeat Detector)","INP","$108,950","11/14"
"Óscar. Una pasión surrealista","Aurum","$108,311","2/22"
"Sa majesté Minor","Alta","$107,927","12/12"
"Soom (Breath)","Golem","$107,235","7/4"
"Bienvenido a Farewell-Gutmann","Aurum","$106,874","7/4"
"Seraphim Falls","Aurum","$100,168","3/7"
"12","F&P","$98,568","6/13"
"Arctic Tale","Notro","$96,220","3/7"
"La Crisis carnívora","Aurum","$94,858","5/16"
"El Baño del Papa (The Pope's Toilet)","Golem","$94,542","4/25"
"Aleksandra","Sagrera","$93,587","5/30"
"Romanzo criminale","Sagrera","$91,389","12/26"
"Married Life","Versus","$90,868","10/3"
"Lakeview Terrace","Sony","$88,567","12/19"
"Abrigate","Disney","$87,863","5/23"
"Somers Town","Festival","$87,463","11/28"
"Honeydripper","Golem","$85,165","5/16"
"Pineapple Express","Sony","$82,420","12/5"
"Provoked: A True Story","Baditri","$80,539","1/11"
"How to Cook Your Life","Karma","$75,308","7/4"
"Nightwatching","Manga","$74,363","5/30"
"The Fall","Tri","$72,636","11/14"
"La Stella che non c'è","Filmax","$67,299","1/11"
"Garage (2007)","Avalon","$66,549","7/24"
"Centochiodi","Sagrera","$66,268","9/12"
"Leonera (Lion's Den)","Alta","$64,855","11/21"
"Redbelt","Sony","$60,717","8/8"
"Rivers and Tides","Karma","$60,268","8/22"
"Omaret yakobean (Yacoubian Building)","Barton","$58,770","5/30"
"Déjate caer","Alta","$50,161","2/1"
"Run Fat Boy Run","Tri","$49,408","10/17"
"Stellet licht","Golem","$49,389","2/22"
"The Death and Life of Bobby Z","Filmax","$49,126","8/29"
"Joe Strummer: The Future Is Unwritten","Avalon","$46,332","4/4"
"L'Avocat de la terreur (Terror's Advocate)","Baditri","$46,083","10/17"
"Pars vite et reviens tard (Seeds of Death)","Lauren","$45,571","2/15"
"La Antena","Sherlock","$45,123","5/9"
"Olentzero eta oparien ordua","Barton","$45,069","12/5"
"Young@Heart","Alta","$44,213","12/5"
"Du levande (You, the Living)","INP","$43,482","10/24"
"It's All Gone Pete Tong","Lauren","$43,177","6/20"
"Hula gâru (Hula Girls)","INP","$42,550","1/25"
"Nevando voy","Indep.","$42,086","7/11"
"Fierce People","Filmax","$41,982","8/8"
"Infierno Vasco","Festival","$41,639","11/7"
"Satanás","Alta","$39,022","7/4"
"Tiro en la cabeza","Wanda","$38,657","10/3"
"Bushi no ichibun (Love and Honor)","Notro","$37,174","3/28"
"Legaturi bolnavicioase (Love Sick)","Baditri","$36,446","3/28"
"We Feed the World","Karma","$34,466","11/7"
"OSS 117: Le Caire nid d'espions (OSS 117: Cairo, Nest of Spies)","Lauren","$33,962","1/25"
"Saibogujiman kwenchana (I'm a Cyborg, But That's OK)","Versus","$33,833","7/18"
"Encarnación","Wanda","$32,869","6/6"
"The Princess of Nebraska","Karma","$32,576","6/20"
"The Rocker","Fox","$32,532","11/7"
"Battle in Seattle","Filmax","$31,589","10/3"
"Das Sichtbare und das Unsichtbare","Sherlock","$30,501","8/29"
"La Banda en la isla de la magia","INP","$29,713","12/19"
"Travellers and Magicians","INP","$27,614","9/25"
"WWW: What a Wonderful World","Sherlock","$26,421","2/29"
"El Cielo dividido (Broken Sky)","Karma","$25,811","5/16"
"Black Gold","Karma","$25,561","3/28"
"Wonderful Town","n/a","$25,407","6/20"
"Ahlaam","Sagrera","$24,972","3/19"
"Manufactured Landscapes","Karma","$23,876","3/7"
"Encounters at the End of the World","Sagrera","$23,623","10/17"
"Pingpong","Sherlock","$22,407","3/28"
"Amatieris (Amateur)","Karma","$21,771","11/21"
"J.C.V.D.","n/a","$20,001","11/7"
"RH+","Barton","$19,499","10/17"
"Gelegenheitsarbeit einer Sklavin (1973) (Re)","Sherlock","$19,295","8/1"
"Clandestinos","Eurocine","$18,575","2/15"
"Un Cuento para Olivia","INP","$18,546","11/21"
"The Ungodly","INP","$18,320","1/25"
"Relative Strangers","Filmax","$17,015","1/25"
"Hyazgar","Golem","$16,593","7/24"
"Flores de luna","INP","$15,817","11/28"
"Girafot","Barton","$15,733","8/8"
"Spinnin'","Creative","$15,566","11/21"
"Stranded: Náufragos","Sagrera","$15,021","6/27"
"Back to Normandy","Karma","$14,138","3/28"
"Uranya","Eurocine","$13,518","9/5"
"Tehilim","Barton","$11,991","1/4"
"Blindsight","Karma","$11,984","3/19"
"Fay Grim","Avalon","$11,851","5/30"
"Unser täglich Brot (Our Daily Bread)","Karmic","$11,651","3/14"
"Mujeres al borde de un ataque de nervios (1988) (Re)","WB","$10,840","4/11"
"Talk to Me","Versus","$10,733","3/14"
"La Mujer sin cabeza","WB","$10,664","11/28"
"Deliver Us from Evil","Filmax","$10,187","7/25"
"Las Tierras altas","INP","$10,142","11/21"
"La Edad de la peseta","WB","$10,100","1/4"
"Japón","Golem","$10,082","3/7"
"Strange Wilderness","UPI","$9,615","6/13"
"Don Giovanni (1979) (Re)","Sherlock","$9,519","12/19"
"LT22 Radio la Colifata","Sagrera","$9,488","4/4"
"Foul Gesture","Barton","$9,183","1/25"
"Reencarnación","n/a","$9,147","4/30"
"El Pollo, El Pescado y El Cangrejo Real","Wanda","$9,041","2/15"
"El Cant dels ocells","Sagrera","$8,678","12/19"
"La Vida en rojo","Sagrera","$8,025","10/24"
"How She Move","UPI","$7,754","6/13"
"Calle Santa Fe","Karma","$7,651","8/29"
"Stop-Loss","UPI","$7,245","5/9"
"CSNY: Déjà Vu","Avalon","$6,727","9/26"
"Questa notte è ancora nostra","Disney","$6,394","10/17"
"Nadar","Barton","$5,921","11/7"
"Riparo - Anis tra di noi","Eurocine","$4,876","1/11"
"El Somni","INP","$4,262","10/31"
"The Chumscrubber","Filmax","$2,778","2/22"
"Ellos robaron la picha de Hitler","Manga","$2,120","6/6"
"Sehnsucht (Longing) (2006)","Eurocine","$2,118","1/18"
"Palabras Que Vienen Del Mar","Barton","$1,848","9/5"
"La Zona Tarkovsky","Indep.","$1,627","3/14"
"La Sombra del iceberg","n/a","$1,613","12/19"
"Andalucia","Baditri","$1,439","6/13"
"Los Osa Mayor Menos Dos","Sagrera","$769","5/9"
"El Último truco","INP","$458","11/21"
"Reyita","Sagrera","$324","8/8"
"Trío de ases: el secreto de la Atlántida","INP","$307","12/12"
"Guadalupe","INP","$199","12/12"
"Los Perdedores","Indep.","$55","3/14"
"Sharkwater","Notro","$37","12/12"
