" Movie Title","Distributor","Gross","Release"
"After","Alta","$330,713","10/23"
"Aruitemo aruitemo (Still Walking)","Golem","$322,046","6/5"
"Garbo: El Espia","n/a","$319,279","12/4"
"Paris (2008)","Vertigo","$317,716","10/9"
"Cosas Insignificantes","Notro","$316,085","5/15"
"La Casa de mi padre","Filmax","$291,074","4/3"
"Triage","Alta","$289,418","11/13"
"Labor Pains","Deapl.","$287,260","7/31"
"Vals Im Bashir (Waltz with Bashir)","Golem","$282,886","2/20"
"Un buen hombre (A Good Man)","Alta","$279,797","4/30"
"25 kilates","Golem","$277,723","4/24"
"V.O.S.","Alta","$272,271","7/10"
"Quelque chose a te dire","Golem","$270,482","12/18"
"Cliente","Vertigo","$266,126","9/4"
"El Canto del loco: La película","Sony","$258,993","1/2"
"Parlez-moi de la pluie","Festival","$257,516","2/27"
"The Anarchist's Wife","Alta","$253,484","1/23"
"St. Trinian's","Filmax","$251,488","6/26"
"Partir","Golem","$251,210","11/13"
"Keinohrhasen","WB","$246,624","4/30"
"La Teta asustada","Wanda","$233,319","2/13"
"La vergüenza","Avalon","$232,548","4/30"
"No-Do","n/a","$229,031","6/12"
"Carmo","n/a","$226,713","5/15"
"The Boat That Rocked","UIP","$212,834","5/29"
"La Graine et le mulet (The Secret of the Grain)","Vertigo","$191,575","1/30"
"Tenderness","Manga","$185,134","11/20"
"The Secret Life of Bees","Fox","$185,132","3/27"
"Esperpentos","n/a","$176,061","4/24"
"Un conte de Noël (A Christmas Tale)","Alta","$171,096","3/27"
"La máquina de pintar nubes","PPI","$170,809","10/2"
"Flores negras","Filmax","$157,325","9/18"
"Wolke Neun","Baditri","$155,768","3/20"
"Control (2007)","Avalon","$149,862","4/8"
"Castillos de cartón","Alta","$146,685","10/30"
"Vratné lahve","Karma","$146,373","5/22"
"Retorno a Hansala","Wanda","$143,567","3/27"
"Away We Go","UIP","$143,291","11/20"
"Mal día para pescar (Bad Day to Go Fishing)","Notro","$142,181","12/11"
"The Life Before Her Eyes","Manga","$141,603","8/21"
"Flammen og Citronen (Flame & Citron)","Alta","$140,467","1/1"
"Cataluña Espanya","n/a","$132,629","4/24"
"El Zorro de San Adrian","Barton","$129,125","2/6"
"Parlami d'amore","n/a","$125,050","7/17"
"Sin Nombre","UIP","$124,832","10/30"
"O Ano em que Meus Pais Saíram de Férias (The Year My Parents Went on Vacation)","Vertigo","$123,551","8/14"
"Los Muertos van deprisa","Disney","$121,928","3/13"
"Der Baader-Meinhof Komplex","Aurum","$119,880","3/13"
"Satin Rouge","Karma","$118,389","7/31"
"Owl and the Sparrow","n/a","$118,354","7/24"
"Rudo y Cursi","UIP","$118,053","3/27"
"No mires para abajo","Karma","$114,673","7/17"
"Ghost Town","PPI","$111,872","2/27"
"Paul Blart: Mall Cop","Sony","$105,532","3/27"
"Little Ashes","n/a","$104,991","5/8"
"Eden à l'Ouest","Wanda","$99,470","10/23"
"Let's Get Lost (1988) (Re)","Avalon","$99,046","9/18"
"The Limits of Control","Tri","$95,120","10/2"
"12 Rounds","Fox","$92,150","9/11"
"La Buena vida","Alta","$87,575","4/3"
"Violanchelo (a.k.a. Amor, Dolor y
Viceversa)","Filmax","$84,876","6/12"
"Julia","Vertigo","$72,133","2/27"
"The Frost","Indep.","$71,023","10/16"
"Sicko","n/a","$70,264","4/30"
"Paraiso Travel","Filmax","$68,767","5/1"
"Home (2008)","n/a","$66,246","10/30"
"Mishima: A Life in Four Chapters","n/a","$65,211","6/26"
"Salt of This Sea","Alta","$63,361","4/17"
"Paranoid Park","n/a","$63,314","7/10"
"Gigante","Golem","$58,207","10/2"
"Trash","n/a","$58,156","10/30"
"Captain Abu Raed","Golem","$57,295","3/18"
"Man on Wire","Vertigo","$57,262","4/17"
