" Movie Title"," Distributor"," Gross"," Release"
"Deadly Is the Female (1950) (Re)","BFI","$17,322","2/27"
"Sarvam","Ayngaran","$16,903","5/15"
"Franklyn","E1","$16,691","2/27"
" Movie Title"," Distributor"," Gross"," Release"
"Shadows in the Sun","Art. Eye","$16,652","6/5"
"Lake Tahoe","Yume","$16,628","6/26"
"Ek - The Power of One","Bollywood","$16,566","3/27"
"Better Things","Soda","$15,239","1/23"
"Soul Power","Eureka","$14,314","7/10"
"Bottle Shock","PPI","$14,302","3/20"
"On Her Majesty's Secret Service (re-issue)","Park","$13,392","6/26"
"Kærlighed på film (Just Another Love
Story)","Revolver","$12,687","7/24"
"Dr. Jekyll and Mr. Hyde (1931) (Re) (2008)","BFI","$12,098","1/2"
"From Russia with Love (1963) (Re)","Park","$11,281","4/24"
"Afghan Star","RoastBeef","$10,794","3/27"
"New Town Killers","n/a","$10,776","6/12"
"The Meerkats","Momentum","$9,960","8/7"
"Wide Open Spaces","Element","$9,674","7/17"
"Accident (1967) (Re)","BFI","$8,779","6/5"
"Kadri'nin götürdügü yere git","Maxximum","$8,645","3/6"
"Issiz adam","Most","$8,017","3/13"
"Beautiful Losers","Revolver","$7,678","8/7"
"Objectified","n/a","$7,185","5/22"
"Victory (2008)","DI5","$7,057","1/30"
"Gunesi Gordum","n/a","$7,020","4/17"
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!","Optimum","$7,017","3/13"
"Kirschblüten - Hanami (Cherry Blossoms)","Dogwoof","$6,941","4/3"
"Boogie","Dogwoof","$6,906","1/16"
"Modhi Vilayadu","Ayngaran","$6,653","7/24"
"French Film","Vertigo","$6,478","5/15"
"Rumba","Network","$6,437","7/31"
"Hanselgwa Gretel (Hansel and Gretel)","n/a","$6,404","1/16"
"Afterschool","Network","$6,404","8/20"
"20-seiki shônen (Twentieth Century Boys: Chapter One)","n/a","$5,082","2/20"
"Le Fils de l'épicier (The Grocer's
Son)","ICA","$4,816","4/24"
"Mad, Sad & Bad","Soda","$4,507","7/31"
"Charles Dickens's England","Guerilla","$4,454","7/24"
"Am I Black Enough For You","Verve","$3,931","7/3"
"Strawberry and Chocolate","n/a","$3,382","7/3"
"Momma's Man","Diffusion","$3,141","5/8"
"Zill-e-shah","n/a","$2,941","2/27"
"Delta","ICA","$2,824","5/8"
"Vali (2009)","Maxximum","$2,743","3/13"
"F**k","ICA","$2,451","2/13"
"The Hide","ICA","$2,313","6/5"
"Who Killed Nancy?","Soda","$2,294","2/6"
"The Life Before Her Eyes","PPI","$2,285","3/27"
"Diminished Capacity","PPI","$2,060","3/20"
"Hannah Takes the Stairs","ICA","$2,054","1/9"
"Mishima (re-issue)","ICA","$2,027","7/10"
"J.C.V.D.","Revolver","$1,878","1/30"
"Soi Cowboy","n/a","$1,575","6/12"
"Wonderful Town","Soda","$1,372","3/13"
"I Can't Think Straight","n/a","$1,369","4/3"
"Stuck","n/a","$1,290","1/9"
"S. Darko","Lions Gate","$1,269","7/3"
"Avant Que J'oublie (Before I Forget)","Peccadillo","$1,204","4/17"
"In Search of Beethoven","7 Arts","$1,167","4/17"
"The Disappeared","ICA","$966","6/19"
"City Rats","Revolver","$932","4/24"
"Martyrs","Optimum","$892","3/27"
"This Sporting Life (1963) (Re)","Park","$813","6/12"
"El Rey de la montaña","Optimum","$801","2/13"
"Mega Shark Vs. Giant Octopus","Metrod.","$722","8/7"
"Funuke domo, kanashimi no ai wo misero","Third Window","$713","5/1"
"The Last Thakur","Art. Eye","$578","6/26"
"Louise Bourgeois: The Spider, The Mistress and the Tangerine","Revolver","$578","5/22"
"Chiko","Vertigo","$548","8/20"
"Tenderness","Lions Gate","$433","6/26"
"The World Unseen","n/a","$390","4/3"
"Dummy (2009)","n/a","$307","6/26"
"Ichi","Manga","$285","7/10"
"Heimatklänge","ICA","$175","7/10"
"The Blue Tower","ICA","$155","6/26"
"Reverb","Guerilla","$124","3/6"
"Obscene","Revolver","$29","2/27"
