" Movie Title"," Distributor"," Gross"," Release"
"Ghost Town","Kinowelt","$182,800","1/29"
"The Edge of Love","Neue","$181,059","7/23"
"So Glucklich War Ich Noch Nie","Kinowelt","$179,553","4/9"
"Issiz adam","Kinostar","$176,361","3/12"
"Sof Shavua B'Tel Aviv","Kinowelt","$174,588","1/22"
"Nick and Norah's Infinite Playlist","Sony","$172,414","2/19"
"The Fall","Capelight","$169,241","3/12"
"Deutschland 09 - 13 kurze Filme zur Lage der Nation","Piffl","$159,890","3/26"
"Fighter (Aicha)","Maxximum","$158,123","1/1"
"Fanboys","n/a","$156,344","7/30"
"It Might Get Loud","Arsenal","$153,805","8/27"
"BirdWatchers - La terra degli uomini rossi","n/a","$152,116","7/16"
"Es kommt der Tag (The Day Will Come)","n/a","$138,777","10/1"
"Contact High","Delphi","$135,573","6/18"
"The Children of Huang Shi","n/a","$135,026","10/8"
"Sex Drive","Concorde","$134,624","3/26"
"Mitte Ende August","Senator","$131,197","7/30"
"Venkovský ucitel","Neue","$130,619","8/27"
"Lulu und Jimi","X Verleih","$130,438","1/22"
"Religulous","Central","$123,397","4/2"
"Guerilla (Che: Part Two)","Central","$121,783","7/23"
"Tau ming chong (The Warlords)","Kinostar","$121,689","1/8"
"Jennifer's Body","Fox","$117,640","11/5"
"Kadri'nin götürdügü yere git","Maxximum","$117,025","2/26"
"Parlez-moi de la pluie","Alamode","$114,429","7/30"
"Kærlighed på film (Just Another Love Story)","MFA Film","$111,109","4/9"
"Seytanin pabucu","Maxximum","$106,224","1/15"
"Land of the Lost","UPI","$103,594","10/1"
"Baching","Movienet","$102,326","3/12"
"Hinter Kaifeck","Kinowelt","$98,722","3/12"
"Direktøren for det hele (Boss of It All)","Alpha","$96,319","1/15"
"Crossing Over","Senator","$91,235","6/25"
"This Is Love","Kinowelt","$89,519","11/19"
"The Rocker","Fox","$84,913","1/29"
"Cadillac Records","Sony","$80,827","4/23"
"Big Stan","n/a","$80,695","6/25"
"Man on Wire","Arsenal","$79,688","1/22"
"Nur ein Sommer","Filmlichter","$77,927","3/12"
"Flash of Genius","Kinowelt","$70,091","6/26"
"Warten auf Angelina","Farbfilm","$68,486","1/8"
"Three Monkeys","Arsenal","$67,089","3/19"
"Ask geliyorum demez","Maxximum","$66,806","12/24"
"In the Shadow of the Moon","24 Bilder","$65,852","1/29"
"The Horsemen","Concorde","$63,772","8/27"
"Tropa de Elite (Elite Squad)","Senator","$63,388","8/6"
"Killshot","Senator","$63,357","7/16"
"35 rhums","Real Fiction","$62,704","3/5"
"Mes amis, mes amours","Arsenal","$60,139","11/19"
"La Fille de Monaco (Girl From Monaco)","MFA Film","$59,474","8/6"
"Observe and Report","WB","$58,610","6/18"
"Adam Resurrected","3L Film","$57,215","2/19"
"Short Cut to Hollywood","Senator","$56,652","9/24"
"Boy A","Senator","$56,352","5/7"
"Fräulein Stinnes fährt um die Welt","Real Fiction","$54,926","8/20"
"Extreme Movie","Senator","$52,448","9/17"
"La Teta asustada","Neue","$51,450","11/5"
"Sieben Tage Sonntag","Timebandits","$50,318","3/5"
"12 Rounds","Fox","$48,378","5/28"
"Ganz nah bei Dir (Close to You)","n/a","$47,562","11/12"
"Ricky (2009)","Concorde","$45,991","5/14"
"I Love You Beth Cooper","Fox","$43,370","10/29"
"The Cove","n/a","$42,530","10/22"
"Rohtenburg","Central","$36,907","6/18"
"Winnetoons - Die Legende vom Schatz vom Silbersee","Farbfilm","$34,583","4/16"
"The Promotion","Senator","$33,660","6/4"
"Sunshine Barry and the Disco Worms","n/a","$33,604","10/29"
"Joheunnom nabbeunnom isanghannom (The Good, the Bad, and the Weird)","n/a","$31,137","7/30"
"Donne-moi la main","Salzgeber","$31,100","2/26"
"Adoration","X Verleih","$30,911","5/28"
"The Brothers Bloom","Senator","$30,644","8/27"
"Henners Traum - Das größte Tourismusprojekt Europas","Real Fiction","$29,989","3/26"
"Güz sancisi","Kinostar","$28,179","4/30"
"Morgen, ihr Luschen! Der Ausbilder-Schmidt-Film","UPI","$27,382","4/23"
"Menschen-Träume-Taten","Real Fiction","$25,286","2/26"
"Die Partei (The Party)","n/a","$24,668","8/13"
"Kanal-i-zasyon","n/a","$23,765","11/5"
"Shorts","WB","$23,732","10/1"
"Dragonball Evolution","Fox","$23,719","6/11"
"Hangtime - Kein leichtes Spiel (Hangtime - Not an Easy Game)","n/a","$23,111","10/15"
"Love Comes Lately","Central","$21,946","4/9"
"Endstation der Sehnsüchte (Final Destination of Desire)","n/a","$21,946","10/29"
"Christoph Schlingensief - Die Piloten","Salzgeber","$21,792","1/1"
"Die Dunnen Madchen","n/a","$21,777","1/15"
"Vali (2009)","Maxximum","$21,629","3/5"
"Nuit de chien","Neue","$21,393","4/2"
"Die Dünnen Mädchen","BFILM","$21,030","1/29"
