" Movie Title"," Distributor"," Gross"," Release"
"Gnomeo and Juliet","Disney","$582,163","4/2"
"Water for Elephants","Fox","$555,311","5/7"
"The Lincoln Lawyer","n/a","$537,949","4/23"
"Insidious","n/a","$526,335","4/2"
"Blitz","n/a","$515,913","5/28"
"Beastly","n/a","$414,283","5/14"
"Conan the Barbarian (2011)","n/a","$408,854","8/26"
"Rango","UIP","$405,387","3/5"
"Midnight in Paris","n/a","$396,782","7/29"
"127 Hours","Fox","$374,441","2/19"
"The Tree of Life","n/a","$350,927","6/18"
"Hereafter","WB","$334,165","1/8"
"Scream 4","n/a","$320,220","4/16"
"Larry Crowne","n/a","$296,727","7/9"
"Season of the Witch","n/a","$295,056","1/8"
"Morning Glory","UIP","$285,996","1/8"
"Hop","UIP","$280,961","4/2"
"The Unborn Child (Sobdek 2002)","n/a","$276,521","4/23"
"De vrais mensonges (Full Treatment)","n/a","$214,550","4/23"
"Drive Angry","n/a","$205,240","2/26"
"Something Borrowed","Long Shong","$185,397","6/4"
"Shelter (2010)","n/a","$180,263","4/9"
"Hanna","Sony","$170,324","4/15"
"Jane Eyre (2011)","n/a","$162,091","3/26"
"Fei Cheng Wu Rao 2 (If You Are the One 2)","n/a","$139,529","1/29"
"The Nutcracker in 3D","n/a","$125,507","1/22"
"Yogi Bear","WB","$120,179","2/4"
"The Fighter","n/a","$109,142","2/19"
"True Grit","UIP","$105,975","2/26"
"Space Battleship Yamato","n/a","$104,073","1/1"
"You Got Served: Beat the World","n/a","$102,881","7/29"
"Fright Night (2011)","Disney","$101,166","9/10"
"Gantz","n/a","$100,342","3/19"
"Don't Be Afraid of the Dark","n/a","$98,671","9/3"
"The Way Back","n/a","$96,712","6/25"
"Sien nui yau wan (Chinese Ghost
Story)","n/a","$91,928","5/7"
"Last Night","n/a","$91,879","2/19"
"Mother's Day","n/a","$82,825","5/14"
"Eiga Doraemon Shin Nobita to tetsujin heidan: Habatake tenshitachi","n/a","$80,781","8/26"
"The Eagle","n/a","$78,421","3/26"
"London Boulevard","n/a","$72,528","8/6"
"Nang Phee (The Cinderella)","n/a","$70,350","8/26"
"Let the Bullets Fly","n/a","$64,740","3/12"
"Umizaru 3 (The Last Message)","n/a","$61,644","3/26"
"Justin Bieber: Never Say Never","UIP","$56,523","4/16"
"Hanamizuki","Long Shong","$56,268","1/1"
"Melancholia","n/a","$54,421","8/25"
"Gantz: Perfect Answer","n/a","$53,036","5/21"
" Movie Title"," Distributor"," Gross"," Release"
"Sound of Noise","n/a","$49,059","5/21"
"Jackass 3-D","UIP","$47,339","1/22"
"My Name is Khan","n/a","$46,909","5/28"
"I Am Love","n/a","$46,610","1/15"
"Second Chance","n/a","$46,582","6/11"
"La posesión de Emma Evans","n/a","$46,566","4/9"
"Incendies","n/a","$44,197","3/19"
"Big Mommas: Like Father, Like Son","n/a","$42,021","6/25"
"Bruce Lee, My Brother","n/a","$39,608","1/1"
"Just Call Me Nobody","n/a","$36,383","1/29"
"Biutiful","n/a","$36,200","4/16"
"Sacrifice","n/a","$34,146","3/19"
"Black Butterflies","n/a","$32,522","8/26"
"B+ jing taam (The Detective 2)","n/a","$32,007","6/11"
"Arthur et la guerre des deux mondes","n/a","$27,212","1/29"
"San kei hap lui (Mr. and Mrs.  Incredible)","n/a","$26,858","2/12"
"Blue Valentine","n/a","$26,658","3/12"
"Mine vaganti (Loose Cannons)","n/a","$26,127","7/9"
"Xi Yang Yang 2 (Please Goat and Big Wolf 2)","n/a","$24,234","4/2"
"Gekijouban 3D Atashinchi: Jounetsu no chônouryoku Haha daibousou","n/a","$22,865","1/22"
"Redline (2010)","n/a","$22,728","5/21"
"Diario de una ninfómana","n/a","$18,506","1/1"
"Happy Few","n/a","$16,210","1/8"
"Mary and Max","n/a","$13,296","1/8"
"Kyatapirâ (Caterpillar)","n/a","$13,220","1/8"
"Boku to tsuma no 1778 no monogatari (1,778
Stories of Me and My Wife)","n/a","$12,764","4/30"
"Yves Saint Laurent - Pierre Bergé, l'amour fou","n/a","$12,727","7/15"
"Io, Don Giovanni","n/a","$12,595","2/5"
"Cairo Time","n/a","$11,386","7/1"
"Ranwei bîto (Runway Beat)","n/a","$11,098","6/17"
"Le quattro volte","n/a","$10,845","8/19"
"Leaving (Partir)","n/a","$10,844","1/22"
"Choy Lee Fut","n/a","$10,307","4/23"
"The Man From Nowhere","n/a","$10,212","1/15"
"Submarine","n/a","$9,007","7/29"
"Brighton Rock","n/a","$8,222","6/25"
"Chatroom","n/a","$7,719","1/8"
"Old Master Q 2010","n/a","$7,666","2/12"
"Slovenka (Slovenian Girl)","n/a","$7,489","2/19"
"Snow Flower and the Secret Fan","n/a","$7,417","7/22"
"Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen","n/a","$7,103","7/22"
"What Women Want (Wo Zhi Nu Run Xin)","Long Shong","$6,815","5/20"
"The Ghost Must Be Crazy","n/a","$5,622","6/4"
"Le dernier vol","n/a","$5,500","1/22"
"Rabbit Hole","n/a","$5,486","3/19"
"Wasao","n/a","$5,101","7/22"
"Animal Kingdom","n/a","$5,014","6/4"
"Dessine-toi...","n/a","$4,769","7/15"
"Ji keung hei si 2011 (All's Well That End's Well)","n/a","$4,645","3/5"
"Huan hun (Blood Ties)","Long Shong","$4,598","1/15"
"Barney's Version","n/a","$4,480","4/16"
"Submarino","n/a","$4,392","5/28"
"L'arbre (The Tree)","n/a","$3,743","2/12"
"Mumu","n/a","$3,601","1/1"
"Enter the Void","n/a","$2,998","7/22"
"My Magic","n/a","$2,136","2/12"
"Ururu no mori no monogatari (A Tale of Ululu's Wonderful Forest)","n/a","$1,812","1/22"
"Kaboom","n/a","$1,659","7/15"
"Vanishing on 7th Street","n/a","$1,502","7/1"
"Saru lock","n/a","$647","6/25"
"Kites","n/a","$584","6/25"
"Motherhood","n/a","$582","8/13"
"The Tempest","n/a","$510","2/12"
"For Colored Girls","n/a","$335","7/8"
"Passion Play","n/a","$329","7/1"
"The Resident","n/a","$211","7/15"
"St. Trinian's","n/a","$198","7/22"
"Carancho","n/a","$195","2/19"
"Alpha and Omega","n/a","$93","2/12"
