" Movie Title"," Distributor"," Gross"," Release"
"The Great Buck Howard","Mongkol Major","$18,350","3/26"
"Echelon Conspiracy","n/a","$18,308","7/30"
"20-seiki shônen: Dai 2 shô - Saigo no kibô (Twentieth Century Boys: Chapter Two)","M","$16,379","3/26"
"Righteous Kill","n/a","$14,374","5/21"
"Geu Namjaye chak 198 (Heartbreak Library)","n/a","$14,351","5/7"
"Doubt","Disney","$14,108","2/19"
"Kitchen","Mongkol Major","$13,561","9/10"
"Solstice","Mongkol Major","$13,404","8/6"
"Crossing Over","n/a","$12,449","11/19"
"Rule Number One","Mongkol Major","$12,395","5/21"
"The Scout (2009)","n/a","$11,424","10/29"
"Cheri","n/a","$10,904","7/9"
"The Brothers Bloom","n/a","$10,246","11/5"
"Taking Woodstock","M","$10,197","10/29"
"Kurôzu zero 2 (Crows Zero 2)","n/a","$9,351","9/10"
"Winged Creatures","n/a","$9,293","5/14"
"Big Stan","M","$8,503","5/7"
"Whip It!","Mongkol Major","$8,045","12/10"
"Home (2009)","M","$7,355","6/4"
"Largo Winch","M","$5,719","6/25"
"Rookies: Sotsugyô","n/a","$5,391","9/24"
"Kafû o machiwabite (Waiting for Good News)","Mongkol Major","$5,366","10/22"
"Mei Lanfang (Forever Enthralled)","Mongkol Major","$5,307","4/16"
"What Just Happened?","n/a","$4,895","4/23"
"Kang Chul-jung: Gonggongui jeog 1-1 (Public Enemy 1-1)","M","$4,565","7/2"
"K-20: Kaijin niju menso den","M","$3,430","4/30"
"Goemon","M","$3,294","11/19"
"L'ennemi public n° 1","M","$3,242","7/30"
"Mulim Yeodaesang (My Mighty Princess)","M","$3,198","5/28"
"Yomei Ikkagetsu No Hanayome (April Bride)","n/a","$2,811","7/23"
"The Echo","M","$2,385","10/29"
"Lang zai ji (The Warrior and the Wolf)","n/a","$2,204","12/10"
"Haeundae","n/a","$1,967","10/15"
"Vinyan","n/a","$1,679","11/12"
"Da xi shi (The Wedding Game)","Mongkol Major","$1,674","8/12"
"Laughing gor chi bin chit (Turning Point)","n/a","$1,520","12/3"
"Agiwa Na (Baby & Me)","M","$1,468","8/12"
"Gegege no Kitarô: Sennen noroi uta","J-Bics","$1,066","1/15"
"Clive Barker's Book of Blood","M","$1,005","7/30"
"Killshot","M","$838","8/6"
