" Movie Title","Distributor","Gross","Release"
"Cidade dos Homens (City of Men)","Premium","$19,345","10/2"
"Nuovomondo (The Golden Door)","Frontiers","$19,021","1/31"
"Scream of the Ants","Frontiers","$18,700","10/23"
"Fados (2007)","Intercinema","$17,492","12/4"
"Pari","CP","$17,488","10/30"
"Import/Export","Frontiers","$16,170","5/1"
"When a Man Falls in the Forest","Art Film","$15,438","3/13"
"Redacted","CP","$15,391","2/28"
"Stellet licht","Intercinema","$15,326","2/7"
"Tenkû no shiro Rapyuta (Castle in the Sky)","Ruscico","$15,218","2/28"
"Blind Date","Frontiers","$14,914","11/6"
"Lakeview Terrace","Dis./Sony","$14,588","10/23"
"Kaidan","Frontiers","$14,525","7/24"
"Far North","n/a","$14,352","10/30"
"It's a Free World...","Frontiers","$14,159","11/20"
"Tonari no Totoro (My Neighbor Totoro)","Ruscico","$14,002","3/20"
"Écoute le temps","n/a","$12,503","9/11"
"Bang bang wo ai shen (Help Me Eros)","Frontiers","$11,699","12/18"
"Vexille","Report","$8,978","1/10"
"Nightwatching","Paradise","$8,590","1/3"
"The Gift to Stalin","n/a","$8,432","12/11"
"Riorita","n/a","$7,412","10/16"
"Kaabee (Our Mother)","Report","$7,018","9/25"
"Etim vecherom angely plakali","FOF","$6,441","12/4"
"Baksy","Nashe Kino","$5,747","10/2"
"Milyang (Secret Sunshine)","Frontiers","$5,190","10/9"
"Guide de la petite vengeance","Report","$4,921","2/21"
"Ye yan (The Banquet)","Premium","$4,581","5/15"
"Ping guo (Lost in Beijing)","Frontiers","$3,750","2/21"
"Redbelt","Dis./Sony","$2,636","11/6"
"Fong juk (Exiled)","Frontiers","$1,678","3/13"
"Jiang shan mei ren (An Empress and the Warriors)","Premium","$1,528","10/30"
"Akumu tantei (Nightmare Detective)","Frontiers","$1,286","4/10"
"Ji jie hao (Assembly)","n/a","$1,115","6/12"
