" Movie Title"," Distributor"," Gross"," Release"
"Pettson & Findus - Glömligheter","Filmladen","$278,088","1/15"
"The Crazies","n/a","$270,258","5/27"
"I Love You, Phillip Morris","Filmladen","$267,518","7/16"
"De l'autre côté du lit","Filmladen","$260,575","6/25"
"The Last Exorcism","n/a","$258,764","9/30"
"Freche Mädchen 2","Constantin","$256,854","8/6"
"Des hommes et des dieux (Of Gods and Men)","Filmladen","$249,734","12/17"
"Precious: Based on the Novel "Push" by Sapphire","Polyfilm","$249,353","3/26"
"Gamer (2009)","Constantin","$248,412","1/6"
"Rock It!","Disney","$239,409","2/18"
"A Serious Man","Constantin","$222,750","1/22"
"El secreto de sus ojos","Polyfilm","$220,248","12/23"
"Invictus","WB","$218,175","2/19"
"Hier kommt Lola!","Constantin","$217,291","3/5"
"The Kids Are All Right","UPI","$212,798","11/19"
"Small World","n/a","$198,271","12/17"
"Goethe!","WB","$198,030","10/14"
"Tamara Drewe","n/a","$196,813","12/30"
"Babies","n/a","$196,109","8/19"
"Brooklyn's Finest","n/a","$193,790","4/2"
"Legion (2010)","Sony","$191,705","4/30"
"Edge of Darkness","n/a","$191,533","3/11"
"Cirque du Freak: The Vampire's Assistant","UPI","$185,749","1/7"
"Groupies bleiben nicht zum Frühstück","Disney","$185,597","9/16"
"The Last Station","WB","$183,810","1/29"
"Jud Süss - Film ohne Gewissen (Jew Suss - Rise and Fall)","n/a","$179,272","9/24"
"Flickan som lekte med elden","Polyfilm","$176,546","2/5"
"Buried Alive","n/a","$176,192","11/4"
"Die verrückte Welt der Ute Bock","Stadtkino","$176,089","11/4"
"New York, I Love You","Filmladen","$173,351","4/9"
"Mahler auf der Couch","n/a","$173,233","9/9"
"Le Petit Nicolas","Filmladen","$173,024","9/17"
"Senritsu meikyû 3D (Shock Labyrinth 3D)","Constantin","$169,569","5/13"
"Twelve","Constantin","$163,871","10/15"
"Fair Game (2010)","Constantin","$162,694","11/26"
"Joueuse","Filmladen","$157,160","5/7"
"Jerry Cotton","Constantin","$155,195","3/11"
"Yahsi Bati","n/a","$152,714","1/1"
"Crazy Heart","n/a","$150,917","7/2"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","Polyfilm","$149,160","6/3"
"A Single Man","Constantin","$146,720","4/16"
"Nine","n/a","$134,606","2/25"
"Der letzte schöne Herbsttag","Polyfilm","$130,561","11/12"
"Das Sandmännchen - Abenteuer im Traumland (The Sandman and the Lost Sand of Dreams)","Einhorn","$127,014","9/30"
"Mary and Max","Polyfilm","$126,470","8/27"
"Der Räuber (The Robber)","n/a","$125,874","2/26"
"Charlie St. Cloud","UPI","$125,403","10/8"
"Tag Und Nacht (Day and Night)","n/a","$119,926","10/8"
"Veronika Decides to Die","Einhorn","$112,373","11/18"
"Blue Danube: Cowboy Udo Proksch Out of Control","n/a","$111,263","3/12"
"Le hérisson","Constantin","$110,836","6/3"
"Same Same But Different","Filmladen","$110,023","1/29"
"Eyyvah eyvah","n/a","$108,526","2/26"
"Die Frauenkarawane (The Caravan of Women)","n/a","$104,775","1/15"
"An Education","Sony","$103,948","4/16"
"Serge Gainsbourg, vie héroïque","Filmladen","$92,633","10/29"
"Greenberg","Constantin","$90,064","4/2"
"The Visitor","Polyfilm","$88,183","6/11"
"Yo, también","Filmladen","$85,511","11/5"
"Will You Marry Us?","n/a","$84,247","5/13"
"Gypsy Spirit - Harri Stojka","n/a","$80,396","9/3"
"Somewhere","Constantin","$80,218","11/12"
"Oceans","Constantin","$80,023","3/19"
"Cok Filim Hareketler Bunlar","n/a","$78,446","3/26"
"Moon","Polyfilm","$76,215","10/1"
"Sin Nombre","Polyfilm","$75,742","7/2"
"Mademoiselle Chambon","Polyfilm","$75,132","10/15"
"A Prophet (Un prophète)","Sony","$74,708","4/30"
"Zanan-e bedun-e mardan (Women Without Men)","Polyfilm","$74,283","9/10"
"Agora (Mists of Time)","Constantin","$73,593","3/12"
"Kutsal Damacana 2: Itmen","n/a","$72,841","1/22"
"The Woman with the 5 Elephants","Stadtkino","$71,913","5/14"
"Easy Virtue","Sony","$71,769","9/10"
"Tutta la vita davanti","Polyfilm","$69,918","5/28"
"Wir sind die Nacht (We Are the Night)","Constantin","$69,609","10/29"
"Underbar och älskad av alla (och på jobbet går det också bra)","n/a","$68,879","7/30"
"The Fantastic Mr. Fox","Fox","$65,786","6/25"
"Der Kameramörder","n/a","$63,256","3/26"
"Monsters","Polyfilm","$62,742","12/30"
"Looking for Eric","Filmladen","$62,090","1/8"
"Albert Schweitzer","Polyfilm","$61,571","1/6"
"You Again","Disney","$61,002","11/4"
"Furcht & Zittern","n/a","$59,785","9/9"
"Bal","Stadtkino","$56,744","9/3"
"Tulpan","Polyfilm","$53,845","3/5"
"Im Bazar der Geschlechter","n/a","$53,162","4/16"
"Ay Lav Yu","n/a","$53,094","3/12"
"Séraphine","Filmladen","$52,473","1/15"
"Bock for President","Stadtkino","$49,771","1/15"
"Nord","Polyfilm","$48,769","2/12"
"Pianomania","Filmladen","$47,140","2/4"
"Die 4. Revolution - Energy Autonomy","Filmladen","$47,050","4/16"
"Gake no ue no Ponyo (Ponyo on a Cliff)","Polyfilm","$45,761","10/22"
"Baarìa - La porta del vento","Constantin","$45,244","4/30"
"Carlos","Polyfilm","$45,001","11/5"
"It Might Get Loud","Polyfilm","$43,880","1/1"
"Nothing Personal (2009)","Polyfilm","$43,233","8/20"
"Welcome (2009)","Polyfilm","$43,072","5/14"
"Das Leben ist zu lang","Filmladen","$41,641","9/3"
"Bad Lieutenant: Port of Call New Orleans","Einhorn","$40,353","2/25"
"Die Fremde","Filmladen","$40,338","3/19"
"Mammuth","Filmladen","$39,993","10/1"
"Nowhere Boy","Constantin","$39,503","12/8"
"Okuribito (Departures)","Polyfilm","$38,344","3/19"
"Mes amis, mes amours","Filmladen","$30,702","7/23"
"When You're Strange","n/a","$30,417","9/3"
"Schwerkraft","Polyfilm","$29,915","7/23"
"Scott Pilgrim vs. the World","UPI","$29,824","10/22"
"Les herbes folles (Wild Grass)","Filmladen","$29,605","8/20"
"Loong Boonmee raleuk chat (Uncle Boonmee Who Can Recall His Past Lives)","Stadtkino","$28,781","11/4"
"Splice","Constantin","$28,288","8/27"
"Exit Through the Gift Shop","Filmladen","$27,905","12/3"
"Manner Im Wasser (Men in Water)","Filmladen","$27,859","11/26"
"Certified Copy","Stadtkino","$27,033","9/24"
"L'enfer d'Henri-Georges Clouzot (Inferno)","Stadtkino","$25,901","1/22"
"Akadimia Platonos (De Tha Gineis Pote Ellinas)","Polyfilm","$25,290","9/10"
"Jane's Journey","Filmladen","$24,350","10/22"
"Oscar et la dame rose","n/a","$23,564","10/14"
"DeUsynlige","n/a","$22,744","7/9"
"Ejder Kapani","n/a","$20,210","1/29"
"Leaving (Partir)","Polyfilm","$17,992","9/10"
"La Première étoile","n/a","$17,926","6/18"
"Die Friseuse","Constantin","$17,891","3/19"
"Vay Arkadas","n/a","$17,617","11/12"
"Micmacs à tire-larigot","n/a","$16,280","10/8"
"Günter Wallraff: Schwarz auf Weiss","Filmladen","$16,065","2/12"
"36 vues du Pic Saint-Loup","Stadtkino","$16,009","4/2"
"New in Town","n/a","$15,817","1/29"
"Alamar (To The Sea)","Stadtkino","$15,535","12/10"
"Guru-Bhagwan, His Secretary & His Bodyguard","Polyfilm","$15,167","10/29"
"La vie sauvage des animaux domestiques","Einhorn","$15,068","10/15"
"Zwischen Himmel und Erde. Anthroposophie heute","Polyfilm","$14,620","5/21"
"Einaym Pkuhot (Eyes Wide Open)","Polyfilm","$14,144","12/10"
"Pepperminta","n/a","$14,004","4/30"
"Hjem til jul (Home for Christmas)","Filmladen","$13,741","12/10"
"Der grosse Kater","n/a","$13,682","11/19"
"Vertraute Fremde","Filmladen","$13,063","5/28"
"Rammbock","n/a","$12,699","9/10"
"R.I.P. - Requiescant in Pace","Filmladen","$12,511","11/12"
"Kick-Off","Filmladen","$11,270","5/7"
"Me and Orson Welles","Einhorn","$11,127","10/29"
"Hunter's Bride","Constantin","$10,929","12/23"
"Furry Vengeance","Constantin","$10,892","11/26"
"Herbstgold (Autumn Gold)","n/a","$10,616","9/24"
"Çakal","n/a","$10,470","12/24"
"Schreiben Und Das Schweigen","Stadtkino","$9,968","5/7"
"Die kommenden Tage (The Coming Days)","UPI","$9,915","11/5"
"Singularidades de uma Rapariga Loura (Eccentricities of a Blonde-haired Girl)","Stadtkino","$9,864","5/7"
"Louise-Michel","Polyfilm","$9,862","2/19"
"Ondine","Filmladen","$9,485","12/23"
"Die Tür","Constantin","$9,472","9/17"
"Uni Brennt - Bildungsprotest 2.0 (University is Burning)","n/a","$9,372","10/29"
"Domaine","Stadtkino","$8,716","9/24"
"Daddy Longlegs","Stadtkino","$8,389","5/14"
"Veda","n/a","$7,932","4/16"
"Lola (Grandmother)","Stadtkino","$7,862","10/8"
"Romantik komedi","n/a","$7,085","4/2"
"Mein Kampf","Filmladen","$6,584","3/26"
"Storm","Filmladen","$6,511","6/11"
"35 rhums","Filmladen","$6,187","1/1"
"Defamation","n/a","$5,271","1/22"
"Yuki & Nina","Stadtkino","$5,220","4/16"
"La terre de la folie (Earth Madness)","Stadtkino","$4,372","9/3"
"Koma","Stadtkino","$4,061","9/17"
"Anvil! The Story of Anvil","Polyfilm","$4,050","5/21"
"Sang sattawat (Syndromes and a Century)","Stadtkino","$4,040","6/18"
"Sizi seviyorum","n/a","$3,984","1/15"
"Widerstand in Haiderland (Resistance in Haidercountry)","Polyfilm","$3,771","2/4"
"Muezzin","Filmladen","$3,634","6/18"
"El Niño pez","Polyfilm","$3,562","8/13"
"Einmal Mehr Als Nur Reden (More Than Just Talking)","Stadtkino","$3,455","10/8"
"The Race","Einhorn","$3,234","3/19"
"This Prison Where I Live","Stadtkino","$3,215","12/3"
"A Town Called Panic","Polyfilm","$3,176","12/17"
"Gecenin Kanatlari","n/a","$3,014","3/5"
"George A. Romero's Survival of the Dead","n/a","$2,928","5/7"
"Esrefpasalilar","n/a","$2,915","4/23"
"Hunger (2008)","Stadtkino","$2,802","6/4"
"Wonderful Town","Stadtkino","$2,791","6/25"
"Zum dritten Pol","Filmladen","$1,650","3/12"
"Mitgefühl, Weisheit und Humor (Sogyal Rinpoche - Ancient Wisdom for the Modern World)","Einhorn","$1,487","3/26"
"Prensesin uykusu","n/a","$1,302","11/26"
"Two Horses of Genghis Khan","Filmladen","$1,243","8/27"
"Henri IV","n/a","$1,120","7/9"
"Herkes Mi Aldatýr?","n/a","$1,074","4/16"
"De Unge år: Erik Nietzsche sagaen del 1","Filmladen","$918","4/30"
"Unter Strom","n/a","$823","10/15"
"Tanzträume","Polyfilm","$763","6/11"
"Episode 3: 'Enjoy Poverty'","Stadtkino","$557","9/17"
"Happy Ever Afters","Constantin","$183","9/30"
