" Movie Title"," Distributor"," Gross"," Release"
"StreetDance 3D","Monolith","$1,535,192","9/24"
"Due Date","WB","$1,535,180","11/5"
"Piranha 3D","Monolith","$1,532,437","10/8"
"The Last Airbender","UIP","$1,522,441","9/3"
"Red","Monolith","$1,492,302","10/15"
"The Imaginarium of Doctor Parnassus","Gutek","$1,444,177","1/8"
"The Social Network","Sony","$1,355,215","10/15"
"Shutter Island","UIP","$1,345,629","3/26"
"Space Dogs 3D","ITI","$1,308,603","9/17"
"The Next Three Days","Monolith","$1,265,955","11/19"
"Kolysanka (Lullaby)","Monolith","$1,240,743","2/12"
"Iron Man 2","UIP","$1,136,267","4/30"
"Swiety interes","Kino S'Wiat","$1,078,062","8/27"
"Sex and the City 2","WB","$1,052,151","5/28"
"It's Complicated","UIP","$1,000,088","2/12"
"Predators","Cinepix","$991,980","7/16"
"Tinker Bell and the Great Fairy Rescue","Forum Films","$944,886","7/23"
"Legend of the Guardians: The Owls of Ga'Hoole","WB","$860,041","10/14"
"Wszystko, co kocham (All That I Love)","ITI","$839,774","1/15"
"Missing Lynx (El Lince Perdido)","Kino S'Wiat","$833,062","7/30"
"Jackass 3-D","UIP","$818,728","12/3"
"Knight & Day","Cinepix","$777,205","7/23"
"Grown Ups","Sony","$776,714","8/13"
"Paranormal Activity 2","UIP","$775,725","10/22"
"The Bounty Hunter","Sony","$764,757","4/23"
"A Nightmare on Elm Street (2010)","WB","$754,849","7/16"
"The Wolfman","UIP","$738,756","2/26"
"Life as We Know It","WB","$696,674","12/3"
"Valentine's Day","WB","$694,351","2/12"
"De l'autre côté du lit","Kino S'Wiat","$647,098","7/2"
"Wall Street: Money Never Sleeps","Cinepix","$640,659","9/24"
"Avatar: Special Edition","Cinepix","$636,534","8/27"
"Killers","Kino S'Wiat","$623,650","6/4"
"Furry Vengeance","Monolith","$622,872","10/22"
"The Karate Kid","Sony","$614,437","9/24"
"The Lovely Bones","UIP","$612,157","3/12"
"Cats & Dogs: Revenge of Kitty Galore","WB","$599,477","8/13"
"Percy Jackson & The Olympians: The Lightning Thief","Cinepix","$592,776","2/19"
"Machete","Kino S'Wiat","$591,627","11/26"
"Edge of Darkness","ITI","$589,007","4/23"
"Splice","Kino S'Wiat","$579,397","6/18"
"Going the Distance","WB","$569,327","9/10"
"Remember Me","Monolith","$566,361","3/19"
"Arthur et la vengeance de Maltazard","Monolith","$528,275","1/1"
"L'arnacoeur (Heartbreaker)","Monolith","$523,587","8/13"
"The Last Exorcism","Monolith","$521,198","11/12"
"Brothers","ITI","$511,154","5/21"
"The A-Team","Fox","$487,420","6/11"
"The Book of Eli","Monolith","$457,301","1/29"
"Let Me In","Monolith","$446,406","10/22"
"Dorian Gray","Best","$433,425","10/1"
"Hot Tub Time Machine","Monolith","$411,528","6/18"
"Get Low","ITI","$407,720","10/22"
"Old Dogs","Forum Films","$405,259","1/22"
"The American","n/a","$401,792","11/5"
"Unstoppable","n/a","$396,910","11/12"
"Desert Flower","n/a","$394,009","3/26"
"The Descent: Part 2","Best","$379,371","8/13"
"OceanWorld 3D","Monolith","$374,538","5/7"
"The Back-Up Plan","Sony","$360,511","6/11"
"Did You Hear About the Morgans?","Sony","$358,230","3/5"
"Couples Retreat","UIP","$358,040","1/1"
" Movie Title"," Distributor"," Gross"," Release"
"Nanny McPhee and The Big Bang","UIP","$357,890","5/28"
"A Serious Man","Best","$346,837","6/11"
"Ondine","Monolith","$343,767","4/23"
"Arthur et la guerre des deux mondes","Monolith","$343,640","12/3"
"Letters to Juliet","Monolith","$343,490","6/11"
"The Switch","n/a","$337,222","8/20"
"Mr. Nobody","Kino S'Wiat","$334,114","12/25"
"Essential Killing","Syrena","$329,108","10/22"
"The Box","Kino S'Wiat","$280,368","3/19"
"Legion (2010)","Sony","$279,505","3/19"
"Projekt Dziecko","ITI","$274,244","8/6"
"Easy A","Sony","$267,625","11/26"
"Daybreakers","n/a","$266,997","1/8"
"Chrzest (The Christening)","Best","$263,780","10/22"
"El Ratón Pérez 2","Kino S'Wiat","$239,723","11/12"
"Rózyczka","Monolith","$239,380","3/12"
"Buried","Monolith","$226,405","11/26"
"The Fourth Kind","Best","$219,507","7/2"
"Fenomen","Kino S'Wiat","$214,209","5/7"
"Zwerbowana milosc","Best","$207,569","12/25"
"Marmaduke","Cinepix","$204,964","9/3"
"The Men Who Stare at Goats","Forum Films","$203,005","5/7"
"She's Out of My League","UIP","$202,913","6/18"
"A Single Man","Gutek","$201,340","5/14"
"New York, I Love You","ITI","$196,567","5/7"
"I Am Love","Gutek","$189,594","9/24"
"Date Night","Cinepix","$188,569","5/14"
"I Love You, Phillip Morris","Monolith","$180,875","5/21"
"The Other Guys","Sony","$177,727","11/12"
"Dear John","Best","$168,071","2/12"
"Bright Star","Best","$166,860","5/14"
"Charlie St. Cloud","UIP","$161,739","10/29"
"Exit Through the Gift Shop","Gutek","$148,000","11/12"
"Kick Ass","Monolith","$141,421","4/16"
"Micmacs à tire-larigot","Syrena","$137,281","9/10"
"The Spy Next Door","Best","$123,947","3/12"
"Drag Me to Hell","Best","$122,858","1/1"
"The Other Man","Best","$112,692","9/3"
"Toy Story in 3D","Forum Films","$107,431","2/5"
"A Prophet (Un prophète)","Syrena","$96,987","5/21"
"The Crazies","Monolith","$94,161","3/5"
"An Education","Gutek","$92,009","3/19"
"Matka Teresa od kotów (Mother Teresa of Cats)","Syrena","$91,575","9/17"
"Joanna","ITI","$76,079","11/26"
"Agora (Mists of Time)","n/a","$69,995","3/12"
"Kawasakiho ruze (Kawasaki's Rose)","ITI","$67,568","9/3"
"Green Zone","UIP","$59,448","6/4"
"My Name is Khan","Cinepix","$55,073","4/23"
"Mine vaganti (Loose Cannons)","n/a","$50,996","7/30"
"Chloe","n/a","$50,667","11/5"
"Hexe Lilli, der Drache und das magische Buch","Forum Films","$50,656","5/28"
"Everybody's Fine","Forum Films","$50,569","1/8"
"Les amours imaginaires (Heartbeats)","Gutek","$34,269","10/8"
"Paintball","Kino S'Wiat","$29,947","8/6"
"Animal Kingdom","n/a","$27,709","12/10"
"The Disappearance of Alice Creed","n/a","$27,004","12/17"
"Tetro","Gutek","$20,145","9/3"
"Die Buddenbrooks","Gutek","$18,954","8/20"
"Prosta historia o milosci","n/a","$14,962","11/19"
"A Christmas Story (2010 re-issue)","n/a","$13,508","11/26"
"Io, Don Giovanni","n/a","$11,145","8/27"
"Je l'aimais","n/a","$10,686","9/24"
"Vampires Suck","Cinepix","$9,087","10/29"
"When You're Strange","n/a","$8,787","8/13"
"Triangle","Kino S'Wiat","$8,740","12/10"
"Hierro","Kino S'Wiat","$7,881","8/20"
"Alle anderen","n/a","$7,708","7/23"
