" Movie Title","Distributor","Gross","Release"
"Merantau","Golden Sceen","$90,937","1/7"
"Kaiji: Jinsei gyakuten gêmu","UIP","$83,864","4/8"
"Huan hun (Blood Ties)","n/a","$76,113","9/30"
"Remember Me","n/a","$71,301","3/11"
"Madrasapattinam","FiveStar","$69,160","7/8"
"Diary of a Wimpy Kid","Fox","$68,435","5/6"
"Chloe","Golden Sceen","$66,571","7/22"
"Woochi","n/a","$62,977","3/25"
"We Are Family","Sendi Mutiara","$62,694","9/2"
"Chuan (Slice)","n/a","$55,643","8/19"
"Letters to Juliet","n/a","$53,500","5/20"
"Raavan","n/a","$52,193","6/17"
"Echoes of the Rainbow (Sui yuet san tau)","Golden Sceen","$51,956","4/8"
"Kites","n/a","$51,831","5/20"
"Dabangg","FiveStar","$48,117","9/9"
"Hachiko: A Dog's Story","Golden Sceen","$46,704","10/21"
"Golmaal 3","FiveStar","$44,167","11/4"
"The Haunting in Connecticut","n/a","$41,063","3/18"
"Tees Maar Khan","Sendi Mutiara","$40,957","12/23"
"Fame (2009)","n/a","$40,196","1/28"
"Thambikku Indha Ooru","FiveStar","$38,739","3/4"
"No Problem","FiveStar","$38,511","12/9"
"House Full","FiveStar","$38,316","4/29"
"Yue man xuan ni shi (Crossing Hennessy)","Golden Sceen","$35,027","5/13"
"Guzaarish","Sendi Mutiara","$33,711","11/18"
"Suay Samurai (Vanquisher) (2009)","n/a","$29,471","6/3"
"Samphanbok (The Sanctuary)","n/a","$29,203","10/14"
"Raajneeti","Sendi Mutiara","$28,223","6/3"
"Monga","UIP","$27,515","7/29"
"I Hate Luv Storys","Sendi Mutiara","$26,676","7/1"
"Love Cuts","n/a","$26,252","10/28"
"Anjaana Anjaani","FiveStar","$26,166","9/30"
"Action Replayy","n/a","$25,371","11/4"
"Invictus","WB","$25,220","3/4"
"Khatta Meetha","FiveStar","$20,510","7/22"
"Dulha Mil Gaya","Sendi Mutiara","$19,620","1/14"
"Angadi Theru","FiveStar","$18,350","3/25"
"Brothers","n/a","$16,977","3/4"
"Once Upon a Time in Mumbaai","n/a","$16,415","7/29"
"Ocean Heaven","n/a","$16,155","10/28"
"9","n/a","$16,109","3/4"
"Veer (2010)","n/a","$15,965","1/21"
"Atithi Tum Kab Jaoge","n/a","$15,093","3/4"
"Khon Thai Ting Phandin (Edge of the Empire)","Sendi Mutiara","$14,716","6/10"
"Teen Patti","n/a","$14,457","2/26"
"Chi ming yu chun giu (Love in a Puff)","Golden Sceen","$14,361","6/10"
"Break Ke Baad","FiveStar","$14,255","11/25"
"Mother and Child","Golden Sceen","$13,903","5/6"
"Milenge Milenge","FiveStar","$12,008","7/8"
"Chance Pe Dance","Sendi Mutiara","$11,500","1/14"
"Aisha","n/a","$10,572","8/5"
"Endhiran (Hindi)","n/a","$9,148","9/30"
"Buda as sharm foru rikht","Golden Sceen","$8,647","7/1"
"Sham Moh (At the End of Daybreak)","Golden Sceen","$7,768","4/1"
"Evangerion shin gekijôban: Ha (Evangelion: 2.0 You Can (Not) Advance)","n/a","$6,030","3/4"
"Khwaam jam sun... Tae rak chan yao (Best of Times)","Golden Sceen","$5,211","7/29"
"Tere Bin Laden","n/a","$4,700","7/22"
"Heiran","Golden Sceen","$4,195","1/7"
"Right Ya Wrong","n/a","$3,948","3/11"
"I Hate Valentine's Day","n/a","$3,459","4/15"
"Toonpur Ka Superhero","FiveStar","$2,163","12/23"
"Khelein Hum Jee Jaan Sey","n/a","$1,586","12/2"
"Rasaikkum Seemane","FiveStar","$758","2/18"
