" Movie Title"," Distributor"," Gross"," Release"
"Veronika Decides to Die","n/a","$21,100","4/23"
"Hot Tub Time Machine","ACME","$20,875","5/21"
"Faster","ACME","$20,441","12/10"
"Invictus","Garsu","$19,404","2/26"
"Del amor y otros demonios","Incognito","$19,176","9/24"
"Pope Joan","ACME","$19,051","2/5"
"Easy A","ACME","$18,785","11/12"
"Soul Kitchen","KP","$18,374","8/27"
"Magic Paris","n/a","$18,245","5/7"
"Furry Vengeance","ACME","$18,211","6/18"
"Let Me In","Incognito","$17,457","11/26"
"The Box","ACME","$16,438","1/15"
"Oceans","ACME","$16,291","4/16"
"Space Dogs 3D","n/a","$15,415","5/7"
"Rare Exports: A Christmas Tale","Meed","$14,131","12/3"
"Brothers","ACME","$12,972","3/19"
"Chloe","ACME","$12,544","5/14"
"Yo, también (duplicate)","n/a","$12,193","4/9"
"Farewell (2010)","n/a","$11,768","4/23"
"Edge of Darkness","ACME","$11,438","4/2"
"Mother and Child","Meed","$11,210","8/13"
"Agora (Mists of Time)","ACME","$9,310","11/19"
"Coco Chanel & Igor Stravinsky","A-One","$8,799","11/19"
"The Crazies","ACME","$8,710","4/23"
"Hævnen (In a Better World)","Scanorama","$7,750","12/17"
"8 citas","A-One","$7,488","9/24"
"Chatroom","Meed","$7,196","10/8"
"Babies","KP","$6,639","11/26"
"Nord","A-One","$5,965","11/5"
"Le Concert (2009) (see The Concert instead)","ACME","$5,603","4/9"
"Scott Pilgrim vs. the World","Forum","$4,806","12/31"
"The White Ribbon","Planetos","$4,389","11/26"
"In the Loop","n/a","$4,352","1/15"
"Anarchija Zirmunuose","n/a","$4,085","9/10"
"Wszystko, co kocham (All That I Love)","Lenkijos","$3,794","9/22"
"Kick Ass","ACME","$3,622","6/25"
"A Serious Man","ACME","$3,521","4/9"
"Mikro eglima (Small Crime)","n/a","$3,395","5/14"
"Flickan som lekte med elden","Incognito","$2,941","12/3"
"Séraphine","n/a","$2,720","5/14"
"The Illusionist (2010)","ACME","$2,675","11/5"
"Nuovomondo (The Golden Door)","n/a","$2,253","1/8"
"Shrink","ACME","$1,969","1/8"
"Gordos","Planetos","$1,641","8/27"
"Bright Star","n/a","$1,552","4/2"
"The Ghost Writer","ACME","$1,314","6/18"
"Tulpan","Planetos","$455","7/30"
"La Pivellina","n/a","$423","4/2"
"The Killer Inside Me","ACME","$305","11/5"
"The Cove","n/a","$302","8/27"
"Whip It","n/a","$130","6/25"
