" Movie Title"," Distributor"," Gross"," Release"
"Gulliver's Travels","Fox","$78,390","2/24"
"Winx Club 3D: Magic Adventure","n/a","$77,628","10/20"
"Happy Feet Two","WB","$76,753","11/17"
"Spy Kids: All the Time in the World","n/a","$73,364","9/29"
"Water for Elephants","Fox","$73,272","4/21"
"The Adjustment Bureau","UIP","$72,155","3/3"
"Paranormal Activity 3","UIP","$70,793","10/27"
"Drive Angry","WB","$67,393","2/24"
"The Lincoln Lawyer","n/a","$66,756","5/12"
"Paranormal Activity 2","UIP","$64,858","1/6"
"Source Code","n/a","$64,595","6/9"
"Cowboys & Aliens","UIP","$62,174","8/18"
"What's Your Number?","Fox","$61,393","9/29"
"True Grit","UIP","$58,619","2/24"
"The Green Hornet","Sony","$57,574","1/20"
"Red Riding Hood","WB","$56,464","4/28"
"Shark Night 3D","n/a","$55,970","9/8"
"I Am Number Four","Disney","$55,141","3/31"
"Crazy, Stupid, Love.","WB","$53,835","9/8"
"Colombiana","n/a","$51,754","10/6"
"The Way Back","n/a","$51,129","2/17"
"Monte Carlo","Fox","$50,828","8/11"
"Final Destination 5","WB","$48,676","9/1"
"Fair Game (2010)","n/a","$48,489","1/20"
"Scream 4","n/a","$48,402","8/18"
"Paul","UIP","$48,385","4/14"
"Trespass (2011)","n/a","$48,158","11/24"
"Hanna","Sony","$46,078","7/7"
"Big Mommas: Like Father, Like Son","Fox","$45,115","2/17"
"Winnie the Pooh","Disney","$42,005","6/16"
"The Tree of Life","n/a","$40,479","9/1"
"Moneyball","Sony","$39,707","12/8"
"Yogi Bear","WB","$36,228","1/27"
"Space Dogs 3D","n/a","$36,150","9/22"
"The Fighter","UIP","$35,257","2/3"
"Dream House","n/a","$35,081","10/20"
" Movie Title"," Distributor"," Gross"," Release"
"Burlesque","Sony","$34,976","2/3"
"Footloose (2011)","UIP","$33,975","10/13"
"Drive (2011)","n/a","$33,218","9/15"
"Larry Crowne","n/a","$29,782","10/6"
"The Resident","n/a","$29,420","5/19"
"The Skin I Live In","n/a","$29,353","11/17"
"Sucker Punch","WB","$27,018","3/24"
"Zookeeper","Sony","$27,006","9/8"
"Tucker & Dale vs Evil","n/a","$26,966","4/21"
"The Mechanic","n/a","$25,088","3/24"
"I Don't Know How She Does It","n/a","$25,086","12/1"
"127 Hours","Fox","$25,051","2/10"
"The Guard","n/a","$24,725","10/13"
"Biutiful","n/a","$24,494","2/17"
"The Help","Disney","$23,719","12/15"
"Ironclad","n/a","$23,676","8/11"
"Texas Killing Fields","n/a","$22,200","12/1"
"The Lion King (in 3D)","Disney","$22,121","9/15"
"A Little Bit of Heaven","n/a","$21,539","12/29"
"Don't Be Afraid of the Dark","n/a","$19,016","9/8"
"Beastly","n/a","$18,976","5/12"
"Senritsu meikyû 3D (Shock Labyrinth 3D)","n/a","$18,944","8/4"
"Warrior","n/a","$17,814","11/3"
"One Day","n/a","$17,513","10/27"
"You Got Served: Beat the World","n/a","$16,879","7/28"
"Solomon Kane","n/a","$15,693","3/31"
"Love and Other Impossible Pursuits","n/a","$15,635","7/7"
"Skyline","n/a","$14,979","5/5"
"Take Shelter","n/a","$13,980","11/10"
"OceanWorld 3D","n/a","$13,509","3/31"
"Faster","Sony","$9,752","4/7"
"Somewhere","n/a","$7,719","4/7"
"The Ward (2011)","n/a","$7,288","7/28"
"The Beaver","n/a","$5,287","7/21"
"Coursier","n/a","$4,170","5/26"
"Jane Eyre (2011)","n/a","$4,038","9/22"
"The Shock Doctrine","n/a","$3,551","11/10"
"The Revelation of the Pyramids","n/a","$3,530","12/1"
"Trolljegeren (The Troll Hunter)","n/a","$2,850","6/2"
"Eu cand vreau sa fluier, fluier","n/a","$1,145","3/3"
"Mr. Nobody","n/a","$1,028","6/9"
