" Movie Title"," Distributor"," Gross"," Release"
"Ye yan (The Banquet)","Disney","$14,574","7/26"
"Four Last Songs","Rialto","$12,119","1/11"
"Catch a Fire","PPI","$11,461","6/7"
"Taare Zameen Par","MG","$10,243","12/20"
"Dhan Dhana Dhana Goal","MG","$8,910","11/22"
"Hula gâru (Hula Girls)","Rialto","$8,403","9/20"
"Hostel Part II","Sony","$6,972","11/15"
"Joshua","Fox","$6,658","11/29"
"Are We Done Yet?","n/a","$5,748","6/21"
"Ninas resa","Rialto","$3,530","11/22"
"Year of the Dog","PPI","$3,046","7/19"
"Tenacious D in: The Pick of Destiny","n/a","$1,243","2/22"
