" Movie Title","Distributor","Gross","Release"
"Taipei Exchanges","Cathay","$17,773","7/15"
"Viyon no tsuma (Villon's Wife)","Cathay","$17,150","9/2"
"Magare! Supûn (Go Find a Psychic!)","Cathay","$17,015","12/16"
"Flowers","Golden Village","$16,926","11/4"
"Chut sui fu yung","Golden Village","$16,542","7/15"
"Away We Go","Shaw","$15,277","5/6"
"Kisses","Shaw","$15,253","2/4"
"Facing Ali","Cathay","$15,223","12/16"
"Rodfifa Mahanather (BTS: Bangkok's Traffic Love Story)","Golden Village","$15,220","7/29"
"Agathe Cléry","Cathay","$15,012","2/25"
"Toki o kakeru shôjo (Time Traveller)","Shaw","$14,470","12/16"
"C'est pas moi, je le jure! (It's Not Me, I
Swear!)","Golden Village","$14,345","1/7"
"Earth (2007)","Shaw","$14,280","4/22"
"My Life in Ruins","Cathay","$13,700","4/22"
"The Tournament","Shaw","$13,375","2/4"
"The Last Station","Shaw","$11,980","3/4"
"Bright Star","Golden Village","$11,859","2/18"
"Fouth Portrait","Golden Village","$11,254","12/9"
"Mother and Child","Cathay","$10,578","5/6"
"LOL (Laughing Out Loud) ®","Golden Village","$10,154","3/11"
"Kamui gaiden","Cathay","$8,949","10/14"
"The Box","Golden Village","$8,304","1/28"
"A Brand New Life","Golden Village","$8,274","6/17"
"L'immortel (22 Bullets)","Cathay","$7,996","6/10"
"Box! (Bokkusu!)","Golden Village","$7,827","12/9"
"Sunô purinsu: Kinjirareta koi no merodi (Snow Prince)","Cathay","$7,651","5/13"
"Lei wangzi (Prince of Tears)","Cathay","$6,475","4/15"
"The Boys Are Back","Golden Village","$5,897","1/28"
"Lang zai ji (The Warrior and the Wolf)","Golden Village","$5,567","1/14"
"Baarìa - La porta del vento","Shaw","$5,413","6/10"
"Parque vía","Cathay","$5,291","9/23"
"Motherhood","Golden Village","$4,967","1/7"
"My One and Only","Shaw","$4,957","1/21"
"Arthur et la vengeance de Maltazard","Shaw","$4,108","3/11"
"Roman Polanski: Wanted and Desired","Golden Village","$3,553","5/20"
"Paintball","Golden Village","$3,319","2/4"
