" Movie Title"," Distributor"," Gross"," Release"
"Jodaeiye Nader az Simin (A Seperation)","n/a","$209,604","9/29"
"Blue Valentine","n/a","$198,518","2/3"
"Anonymous","Sony","$197,542","11/17"
"Love and Other Drugs","Fox","$194,525","1/6"
"Mars Needs Moms","n/a","$190,709","3/24"
"Poulet aux prunes (Chicken with Plums)","n/a","$179,431","12/29"
"Yogi Bear","Roadshow","$175,092","3/31"
"Melancholia","n/a","$162,357","9/8"
"Let Me In","Aud. Vis.","$159,405","1/6"
"Blitz","Roadshow","$156,512","8/18"
"Space Dogs 3D","Aud. Vis.","$156,113","8/25"
"Beastly","Aud. Vis.","$156,003","6/23"
"Open Season 3","n/a","$152,484","2/24"
"Le gamin au vélo","n/a","$151,700","12/1"
"My Week with Marilyn","n/a","$147,375","12/22"
"Winx Club 3D: Magic Adventure","Aud. Vis.","$145,805","10/20"
"Beginners","Odeon","$143,914","8/18"
"Jane Eyre (2011)","Odeon","$139,716","11/10"
"127 Hours","Odeon","$133,721","2/3"
"The Fighter","Roadshow","$131,454","1/20"
"Last Night","Odeon","$130,026","2/17"
"La chance de ma vie","n/a","$129,598","7/7"
"Casino Jack","Spentzos","$126,026","8/4"
"Pontioi New Generation = Neon genean","Spentzos","$121,809","10/13"
"Never Let Me Go","Odeon","$111,379","4/28"
"The Dilemma","UIP","$107,428","1/20"
"Moneyball","Sony","$105,028","12/8"
"Animal Kingdom","Spentzos","$103,239","6/30"
"Don't Be Afraid of the Dark","Roadshow","$99,442","10/13"
"Something Borrowed","Odeon","$94,758","5/12"
"The Resident","Odeon","$83,608","7/28"
"Rabbit Hole","Roadshow","$83,025","2/10"
"The Ward (2011)","Odeon","$82,266","6/2"
"Oi ippeis tis Pylou","Odeon","$81,538","3/10"
"Bridesmaids","UIP","$75,714","7/7"
"Margin Call","Spentzos","$74,520","12/15"
"The Double","Aud. Vis.","$72,797","12/1"
"Shanghai","Odeon","$71,686","3/31"
"The Beaver","Odeon","$70,585","7/21"
"The Eagle","Odeon","$70,075","3/10"
"Potiche","n/a","$69,716","4/7"
"Oranges and Sunshine","Odeon","$68,772","7/14"
"Ap' ta kokala vgalmena","Spentzos","$66,253","3/31"
"The Company Men","Roadshow","$56,839","6/23"
"I Don't Know How She Does It","Odeon","$54,983","9/22"
"Kokkinos ouranos (Red Sky)","Aud. Vis.","$54,659","4/7"
"Carlos","Roadshow","$54,129","4/14"
"The Change-Up","UIP","$53,559","12/15"
"Hævnen (In a Better World)","Odeon","$52,738","3/24"
"Hop","UIP","$52,452","4/14"
"Conviction","Spentzos","$52,406","6/23"
"The Help","Disney","$49,765","11/24"
"The Warrior's Way","Roadshow","$48,527","2/17"
"Morning Glory","UIP","$48,305","3/24"
"Le nom des gens (The Names of Love)","Odeon","$47,764","6/2"
"Trespass (2011)","Odeon","$44,691","12/1"
"And Soon the Darkness","Roadshow","$37,487","5/26"
"Salvation Boulevard","Spentzos","$35,613","9/1"
"Los ojos de Julia (Julia's Eyes)","Rosebud","$34,788","6/23"
"À bout portant (Point Blank)","Odeon","$34,607","7/28"
"Machine Gun Preacher","Spentzos","$34,159","11/3"
"To gala (Burning Heads)","Odeon","$33,206","9/29"
"A Little Bit of Heaven","Roadshow","$24,980","8/11"
"Largo Winch 2: The Burma Conspiracy","Spentzos","$24,419","8/18"
"Crime d'amour (Love Crime)","Odeon","$24,078","7/7"
"Gianni e le donne (The Salt of Life)","Filmtrade","$23,963","8/4"
"Bright Star","Aud. Vis.","$23,439","7/28"
"La princesse de Montpensier (The Princess of Montpensier)","Roadshow","$23,085","7/7"
"From Prada to Nada","Aud. Vis.","$23,016","6/9"
"Trust (2011)","Odeon","$20,075","8/4"
"HappyThankYouMorePlease","Spentzos","$17,556","9/15"
"Restless (2011)","Sony","$12,980","10/13"
"The Experiment","Aud. Vis.","$10,986","5/26"
"Balada triste de trompeta (The Last Circus)","Filmtrade","$9,456","5/5"
