" Movie Title"," Distributor"," Gross"," Release"
"The Private Lives of Pippa Lee","Odeon","$314,584","7/30"
"Transporter 3","Aud. Vis.","$308,104","7/30"
"The Last House on the Left (2009)","Roadshow","$295,310","5/28"
"Last Chance Harvey","Hollywood","$294,734","7/16"
"Taken","Aud. Vis.","$291,781","6/18"
"The Men Who Stare at Goats","Spentzos","$287,579","11/12"
"Friday the 13th (2009)","UIP","$272,161","3/26"
"Duress","Hollywood","$266,704","12/3"
"Funny People","UIP","$259,742","10/1"
"Güz sancisi","Odeon","$254,157","4/30"
"Arthur et la vengeance de Maltazard","Aud. Vis.","$253,429","12/3"
"Push","Odeon","$244,820","2/26"
"17 Again","Roadshow","$241,295","5/7"
"Vals Im Bashir (Waltz with Bashir)","Seven","$235,425","1/1"
"Hotel for Dogs","UIP","$226,450","4/16"
"Easy Virtue","Aud. Vis.","$220,142","7/23"
"Bride Wars","Odeon","$212,200","1/22"
"Bad Lieutenant: Port of Call New Orleans","Odeon","$210,887","9/17"
"Passengers","Spentzos","$206,074","1/1"
"Halloween II (2009)","Odeon","$204,347","10/8"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","Rosebud","$185,875","10/1"
"Sto vathos kipos","Odeon","$176,682","10/29"
"An Education","Odeon","$176,669","12/10"
"Akadimia Platonos (De Tha Gineis Pote Ellinas)","n/a","$175,698","10/15"
"Crank: High Voltage","Spentzos","$174,370","4/23"
"Chi bi (Red Cliff: Part I)","Odeon","$173,901","4/2"
"Race to Witch Mountain","Aud. Vis.","$169,634","3/19"
"Burning Plain","Odeon","$168,794","6/18"
"The Soloist","UIP","$158,575","9/3"
"Seven Pounds","Sony","$156,925","2/26"
"Oi Sklavoi sta desma tous","Seven","$150,750","3/5"
"Pope Joan","Odeon","$147,420","11/12"
"Thick as Thieves","Odeon","$144,810","7/9"
"Coraline","UIP","$142,150","5/28"
"Drag Me to Hell","Spentzos","$140,867","9/10"
"My Bloody Valentine 3-D","Spentzos","$140,664","2/19"
"Killshot","Odeon","$134,536","4/19"
"Inkheart","Village Roadshow","$126,827","1/29"
"Appaloosa","Village","$120,110","1/8"
"Låt den rätte komma in (Let the Right One In)","Seven","$119,535","3/19"
"The Informant","WB","$113,676","10/1"
"Babylon A.D.","Aud. Vis.","$109,814","1/15"
"Coco Chanel & Igor Stravinsky","Spentzos","$109,096","9/24"
"The Other Man","Roadshow","$104,648","7/30"
"Beyond a Reasonable Doubt","Roadshow","$103,483","7/23"
"Idi i smotri (1985) (Re)","New Star","$96,908","1/29"
"To kako - Stin epohi ton iroon (Evil - In the Time of Heroes )","Aud. Vis.","$88,437","10/1"
"What Just Happened?","Village","$86,430","3/12"
"Frost/Nixon","UIP","$86,144","2/12"
"Frozen River","PCV","$82,410","3/12"
"In the Electric Mist","n/a","$80,822","6/25"
"New York, I Love You","Roadshow","$75,835","11/12"
"The Time Traveler's Wife","Roadshow","$73,626","9/3"
"Carriers","Hollywood","$72,437","10/15"
"Pranzo di ferragosto (Mid-August Lunch)","n/a","$70,794","8/13"
"9","Odeon","$66,560","9/9"
"The Edge of Love","Roadshow","$61,505","3/26"
"Defiance","Village","$61,320","2/12"
"Rachel Getting Married","Aud. Vis.","$56,891","2/19"
"Micmacs à tire-larigot","Odeon","$56,176","11/26"
"L'ennemi public n° 1","Aud. Vis.","$54,703","4/23"
"The Horsemen","Roadshow","$54,576","6/18"
"The Brothers Bloom","Odeon","$54,372","6/11"
"How to Lose Friends and Alienate People","Village","$52,560","2/5"
"Brothers","Spentzos","$50,639","12/10"
"Alvin and the Chipmunks: The Squeakquel","Fox","$50,258","12/31"
"Kynodontas (Dogtooth)","n/a","$49,082","10/22"
"My Sister's Keeper","Roadshow","$48,647","7/9"
"OceanWorld 3D","n/a","$47,523","10/22"
"Moon","n/a","$46,487","10/22"
"Issiz adam","n/a","$44,592","4/9"
"Parvas, agoni grammi","EKK","$43,800","1/22"
"Salt of This Sea","New Star","$43,581","1/22"
"Stella","Rosebud","$41,729","3/26"
"Spread","Hollywood","$40,773","9/10"
"Les herbes folles (Wild Grass)","Hollywood","$38,963","12/31"
"Crossing Over","Odeon","$38,857","4/23"
"Le Premier jour du reste de ta vie","Odeon","$33,837","5/14"
"Away We Go","Odeon","$33,382","6/25"
"Mongol","Seven","$33,365","2/5"
"Aliens in the Attic","Fox","$32,052","9/3"
"Katyn","Videorama","$31,963","2/5"
"The Visitor","Artfree","$30,150","3/19"
"500 Days of Summer","Fox","$29,415","11/26"
"La Fille de Monaco (Girl From Monaco)","n/a","$28,317","7/2"
"La Ragazza del lago","PCV","$26,550","1/8"
"Blood: The Last Vampire","Odeon","$26,066","7/16"
"Flammen og Citronen (Flame & Citron)","AMA","$25,185","2/26"
"Fugitive Pieces","Aud. Vis.","$24,864","3/26"
"Five Minutes of Heaven","Rosebud","$23,579","8/27"
"Ti nyhta pou o Fernando Pessoa synantise ton Konstadino Kavafi","Master","$17,268","3/12"
"Cafe de los maestros","Odeon","$16,899","1/15"
"I Earini synaxis ton agrofylakon (1999) (Re)","New Star","$16,316","3/5"
"OSS 117: Rio ne repond plus","Odeon","$15,911","8/6"
"Sukiyaki Western Django","Odeon","$14,651","2/5"
"Mes Stars et moi","n/a","$12,415","5/28"
"Bienvenue chez les Ch'tis","n/a","$12,147","4/16"
"12","Seven","$11,979","2/12"
"Fifty Dead Men Walking","Odeon","$10,467","6/11"
"Home (2009)","Rosebud","$10,363","7/9"
"Okuribito (Departures)","Videorama","$10,162","3/12"
"Sanguepazzo","Spentzos","$10,060","9/3"
"Le Fils de l'épicier (The Grocer's Son)","Master","$8,452","1/1"
"The Brøken","Odeon","$8,145","5/21"
"Isovites","EKK","$6,570","3/5"
"Comme les autres","Filmtrade","$6,510","1/8"
"La Rabbia","AMA","$5,425","1/22"
"Snijeg","New Star","$4,883","1/8"
"O Arsivaristas kai o Angelos (Angel and the Weightlifter)","EKK","$3,518","3/19"
"Vitus","Videorama","$2,919","1/8"
"Treis stigmes","EKK","$2,738","1/29"
"To Syndromo tis Hionatis","n/a","$2,714","3/26"
"Hayat var","Filmtrade","$2,648","3/5"
"Mikres eleftheries","Odeon","$2,497","2/26"
"Gå med fred Jamil - Ma salama Jamil","Seven","$1,862","2/12"
