" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"10","5","Fast Five","UIP","$21,283","-62.5%","8","-12","$2,660","$3,389,958","6"
"11","7","Jane Eyre (2011)","Italian","$13,175","-53.1%","3","-7","$4,392","$60,234","2"
"12","8"," Bolbol Hayran","Gulf","$7,671","-63.0%","6","-6","$1,279","$740,670","5"
"13","9","Thor","UIP","$5,065","-15.6%","1","-1","$5,065","$2,064,993","7"
"14","11","Rio","Fox","$3,085","-37.0%","1","-2","$3,085","$1,883,077","10"
"15","6"," Game Of Death","Gulf","$2,759","-90.4%","2","-9","$1,380","$173,496","3"
"16","12"," Town Creek","Gulf","$2,626","-27.5%","3","-","$875","$70,592","3"
"17","13"," Blitz","Gulf","$2,015","-34.1%","1","-","$2,015","$479,899","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Kung Fu Panda 2","UIP","$1,287,192","-","49","-","$26,269","$1,571,066","1"
"2","N","X-Men: First Class","Fox","$497,642","-","30","-","$16,588","$665,663","1"
"3","1","The Hangover Part II","WB","$346,926","-67.1%","29","-13","$11,963","$1,829,082","2"
"4","2","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$241,557","-60.7%","31","-13","$7,792","$3,340,539","3"
"5","3","Fast Five","UIP","$56,684","-47.7%","20","-5","$2,834","$3,357,706","5"
"6","-"," Game Of Death","Gulf","$28,865","-","11","-","$2,624","$167,919","2"
"7","N","Jane Eyre (2011)","Italian","$28,112","-","10","-","$2,811","$41,555","1"
"8","4"," Bolbol Hayran","Gulf","$20,723","-75.5%","12","-10","$1,727","$729,993","4"
"9","9","Thor","UIP","$6,004","-71.3%","2","-6","$3,002","$2,058,119","6"
"10","10","Henry's Crime","Italian","$5,791","-72.0%","1","-6","$5,791","$39,698","2"
"11","7","Rio","Fox","$4,896","-83.2%","3","+2","$1,632","$1,879,707","9"
"12","5"," Town Creek","Gulf","$3,620","-91.9%","3","-11","$1,207","$67,085","2"
"13","11"," Blitz","Gulf","$3,056","-76.4%","1","-7","$3,056","$476,994","4"
"14","6"," Konferenz der Tiere (Animals United)","Gulf","$1,931","-95.4%","3","-9","$644","$386,877","5"
"15","13"," Ebn El Onsol","Gulf","$1,507","-81.9%","1","-2","$1,507","$152,932","4"
"16","8"," The Experiment","Gulf","$1,353","-94.3%","1","-11","$1,353","$128,699","3"
"17","14","The Beaver","Gulf","$536","-91.2%","1","-2","$536","$70,149","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Hangover Part II","WB","$1,053,499","-","42","-","$25,083","$1,364,880","1"
"2","1","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$614,599","-67.0%","44","-16","$13,968","$3,018,820","2"
"3","2","Fast Five","UIP","$108,332","-52.6%","25","-1","$4,333","$3,276,809","4"
"4","3"," Bolbol Hayran","Gulf","$84,632","-44.7%","22","-","$3,847","$699,103","3"
"5","N"," Town Creek","Gulf","$44,863","-","14","-","$3,205","$61,033","1"
"6","7"," Konferenz der Tiere (Animals United)","Gulf","$42,248","-13.8%","12","-","$3,521","$384,095","4"
"7","11","Rio","Fox","$29,187","-9.3%","1","-9","$29,187","$1,873,202","8"
"8","6"," The Experiment","Gulf","$23,512","-65.7%","12","-","$1,959","$126,420","2"
"9","8","Thor","UIP","$20,886","-54.8%","8","-2","$2,611","$2,046,998","5"
"10","N","Henry's Crime","Italian","$20,663","-","7","-","$2,952","$31,301","1"
"11","4"," Blitz","Gulf","$12,970","-81.9%","8","-10","$1,621","$472,506","3"
"12","5","Priest","Sony","$11,438","-83.8%","5","-15","$2,288","$584,256","3"
"13","10"," Ebn El Onsol","Gulf","$8,323","-76.1%","3","-3","$2,774","$148,079","3"
"14","9","The Beaver","Gulf","$6,107","-86.0%","3","-15","$2,036","$69,279","2"
"15","13","Hop","UIP","$4,155","-18.2%","2","-1","$2,078","$545,045","7"
"16","N"," Pope Joan","Gulf","$2,988","-","6","-","$498","$4,762","1"
"17","17","Scream 4","Italian","$1,429","+90.3%","1","-","$1,429","$320,818","4"
"18","15","Water for Elephants","Fox","$1,097","-67.0%","1","-","$1,097","$120,416","4"
"19","18","Dum Maaro Dum","Fox","$962","+55.4%","1","-","$962","$318,978","6"
"20","16","Source Code","Gulf","$463","-77.8%","1","-","$463","$812,742","8"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$1,861,696","-","60","-","$31,028","$2,237,167","1"
"2","1","Fast Five","UIP","$228,472","-62.0%","26","-","$8,787","$3,126,928","3"
"3","3"," Bolbol Hayran","Gulf","$153,104","-48.9%","22","-","$6,959","$583,786","2"
"4","4"," Blitz","Gulf","$71,829","-74.1%","18","-6","$3,991","$453,322","2"
"5","2","Priest","Sony","$70,771","-81.1%","20","-10","$3,539","$540,053","2"
"6","N"," The Experiment","Gulf","$68,553","-","12","-","$5,713","$91,964","1"
"7","6"," Konferenz der Tiere (Animals United)","Gulf","$49,023","-48.9%","12","-9","$4,085","$333,686","3"
"8","5","Thor","UIP","$46,229","-70.0%","10","-13","$4,623","$2,015,913","4"
"9","N","The Beaver","Gulf","$43,653","-","18","-","$2,425","$60,107","1"
"10","9"," Ebn El Onsol","Gulf","$34,798","-38.2%","6","-4","$5,800","$119,608","2"
"11","7","Rio","Fox","$32,166","-50.0%","10","-","$3,217","$1,840,424","7"
"12","10","Take Me Home Tonight","Gulf","$7,427","-82.7%","3","-14","$2,476","$72,414","2"
"13","13","Hop","UIP","$5,082","-45.3%","3","-2","$1,694","$540,453","6"
"14","14","Limitless","Gulf","$4,755","-34.2%","1","-","$4,755","$1,075,732","8"
"15","12","Water for Elephants","Fox","$3,324","-80.0%","1","-1","$3,324","$117,957","3"
"16","18","Source Code","Gulf","$2,087","+103.4%","1","-","$2,087","$811,721","7"
"17","8","Scream 4","Italian","$751","-98.8%","1","-19","$751","$317,665","3"
"18","20","Dum Maaro Dum","Fox","$619","-26.1%","1","-","$619","$317,699","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Fast Five","UIP","$601,430","-63.6%","26","-16","$23,132","$2,686,921","2"
"2","N","Priest","Sony","$374,395","-","30","-","$12,480","$374,395","1"
"3","N"," Bolbol Hayran","Gulf","$299,792","-","22","-","$13,627","$299,792","1"
"4","N"," Blitz","Gulf","$277,419","-","24","-","$11,559","$277,419","1"
"5","2","Thor","UIP","$154,104","-51.5%","23","-11","$6,700","$1,904,999","3"
"6","4"," Konferenz der Tiere (Animals United)","Gulf","$95,840","-34.2%","21","-4","$4,564","$267,358","2"
"7","5","Rio","Fox","$64,268","-22.2%","10","-1","$6,427","$1,798,213","6"
"8","3","Scream 4","Italian","$62,798","-63.7%","20","-4","$3,140","$295,670","2"
"9","N"," Ebn El Onsol","Gulf","$56,325","-","10","-","$5,633","$84,810","1"
"10","N","Take Me Home Tonight","Gulf","$43,020","-","17","-","$2,531","$43,020","1"
"11","7","Something Borrowed","Gulf","$21,356","-64.0%","4","-17","$5,339","$113,602","2"
"12","6","Water for Elephants","Fox","$16,621","-74.3%","2","-13","$8,311","$112,575","2"
"13","8","Hop","UIP","$9,292","-75.4%","5","-7","$1,858","$534,507","5"
"14","11","Limitless","Gulf","$7,222","-41.2%","1","-1","$7,222","$1,065,857","7"
"15","9","The Chaperone","n/a","$5,758","-68.6%","1","-7","$5,758","$30,514","2"
"16","12"," Ironclad","Italian","$2,638","-74.0%","1","-4","$2,638","$458,975","4"
"17","-"," Zhaimer","Gulf","$1,157","-","1","-","$1,157","$1,141,393","8"
"18","14","Source Code","Gulf","$1,026","-88.2%","1","-1","$1,026","$808,086","6"
"19","18","Harry Potter and the Deathly Hallows (Part One)","WB","$953","+29.7%","1","-","$953","$1,763,995","26"
"20","13","Dum Maaro Dum","Fox","$837","-91.2%","1","-3","$837","$317,080","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Fast Five","UIP","$1,651,655","-","42","-","$39,325","$1,651,655","1"
"2","1","Thor","UIP","$317,411","-71.1%","34","-12","$9,336","$1,660,006","2"
"3","N","Scream 4","Italian","$173,201","-","24","-","$7,217","$232,871","1"
"4","N"," Konferenz der Tiere (Animals United)","Gulf","$145,649","-","25","-","$5,826","$145,649","1"
"5","2","Rio","Fox","$82,616","-45.0%","11","-12","$7,511","$1,725,143","5"
"6","N","Water for Elephants","Fox","$64,640","-","15","-","$4,309","$90,045","1"
"7","N","Something Borrowed","Gulf","$59,335","-","21","-","$2,825","$59,335","1"
"8","3","Hop","UIP","$37,792","-50.2%","12","-9","$3,149","$519,184","4"
"9","N","The Chaperone","n/a","$18,339","-","8","-","$2,292","$23,637","1"
"10","6","Arthur (2011)","WB","$14,751","-67.1%","4","-2","$3,688","$432,112","4"
"11","9","Limitless","Gulf","$12,290","-57.4%","2","-3","$6,145","$1,053,598","6"
"12","4"," Ironclad","Italian","$10,152","-85.9%","5","-18","$2,030","$455,022","3"
"13","5","Dum Maaro Dum","Fox","$9,465","-82.7%","4","-12","$2,366","$313,646","3"
"14","8","Source Code","Gulf","$8,664","-72.1%","2","-5","$4,332","$804,104","5"
"15","11"," A Little Bit of Heaven","Gulf","$3,684","-85.7%","2","-9","$1,842","$134,371","3"
"16","10"," The Resident","n/a","$2,870","-89.3%","3","-8","$957","$153,937","3"
"17","12","Tamara Drewe","Gulf","$1,082","-95.1%","2","-13","$541","$32,078","2"
"18","19","Harry Potter and the Deathly Hallows (Part One)","WB","$735","-7.0%","1","-","$735","$1,762,569","25"
"19","7"," Kurtlar Vadisi Filistin (Valley of the Wolves: Palestine)","Gulf","$588","-98.5%","1","-19","$588","$55,068","2"
"20","13"," Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","Gulf","$180","-99.0%","1","-10","$180","$405,730","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Thor","UIP","$1,097,727","-","46","-","$23,864","$1,342,595","1"
"2","2","Rio","Fox","$150,288","-40.1%","23","+1","$6,534","$1,625,565","4"
"3","4","Hop","UIP","$75,857","-45.3%","21","-2","$3,612","$481,392","3"
"4","1"," Ironclad","Italian","$72,085","-73.9%","23","-2","$3,134","$440,578","2"
"5","3","Dum Maaro Dum","Fox","$54,576","-72.1%","16","-12","$3,411","$304,181","2"
"6","7","Arthur (2011)","WB","$44,798","-45.6%","6","-9","$7,466","$411,742","3"
"7","N"," Kurtlar Vadisi Filistin (Valley of the Wolves: Palestine)","Gulf","$39,415","-","20","-","$1,971","$54,480","1"
"8","9","Source Code","Gulf","$31,035","-51.8%","7","-5","$4,434","$795,441","4"
"9","11","Limitless","Gulf","$28,831","-46.1%","5","-3","$5,766","$1,041,308","5"
"10","6"," The Resident","n/a","$26,932","-69.0%","11","-5","$2,448","$150,030","2"
"11","8"," A Little Bit of Heaven","Gulf","$25,730","-63.2%","11","-10","$2,339","$130,687","2"
"12","N","Tamara Drewe","Gulf","$22,136","-","15","-","$1,476","$30,996","1"
"13","10"," Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","Gulf","$18,514","-70.2%","11","-11","$1,683","$405,550","3"
"14","5","My Soul to Take","Gulf","$12,808","-87.9%","11","-18","$1,164","$154,413","2"
"15","14","The Adjustment Bureau","UIP","$3,621","-51.1%","1","-1","$3,621","$697,351","7"
"16","16","Rango","UIP","$2,160","-56.0%","2","-2","$1,080","$890,276","9"
"17","19","The Lincoln Lawyer","Gulf","$964","-67.2%","1","-","$964","$337,693","6"
"18","18","Paul","UIP","$839","-75.6%","1","-1","$839","$333,471","5"
"19","21","Harry Potter and the Deathly Hallows (Part One)","WB","$790","-27.5%","1","-","$790","$1,761,521","24"
"20","15"," The Ward (2011)","Italian","$310","-95.6%","1","-2","$310","$119,509","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N"," Ironclad","Italian","$276,512","-","25","-","$11,060","$342,197","1"
"2","8","Rio","Fox","$251,043","+533.6%","22","-7","$11,411","$1,441,000","3"
"3","N","Dum Maaro Dum","Fox","$195,709","-","28","-","$6,990","$236,846","1"
"4","3","Hop","UIP","$138,575","-24.5%","23","-4","$6,025","$393,968","2"
"5","N","My Soul to Take","Gulf","$105,999","-","29","-","$3,655","$136,527","1"
"6","N"," The Resident","n/a","$86,892","-","16","-","$5,431","$112,244","1"
"7","2","Arthur (2011)","WB","$82,285","-57.3%","15","-3","$5,486","$353,753","2"
"8","N"," A Little Bit of Heaven","Gulf","$69,919","-","21","-","$3,329","$93,026","1"
"9","4","Source Code","Gulf","$64,322","-56.1%","12","-12","$5,360","$753,598","3"
"10","1"," Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","Gulf","$62,100","-75.5%","22","-4","$2,823","$381,021","2"
"11","5","Limitless","Gulf","$53,451","-43.9%","8","-5","$6,681","$1,000,537","4"
"12","7","Red Riding Hood","WB","$13,362","-77.8%","3","-10","$4,454","$338,137","3"
"13","10","Just Go With It","Sony","$7,793","-36.7%","1","-","$7,793","$832,831","10"
"14","14","The Adjustment Bureau","UIP","$7,407","+6.2%","2","-2","$3,704","$692,330","6"
"15","6"," The Ward (2011)","Italian","$7,053","-91.6%","3","-12","$2,351","$117,934","2"
"16","11","Rango","UIP","$4,908","-56.2%","4","-4","$1,227","$887,323","8"
"17","15","Drive Angry","Gulf","$3,829","-42.9%","1","-","$3,829","$877,929","9"
"18","9","Paul","UIP","$3,436","-79.2%","2","-6","$1,718","$332,526","4"
"19","12","The Lincoln Lawyer","Gulf","$2,939","-69.3%","1","-1","$2,939","$336,344","5"
"20","13"," Tomorrow, When the War Began","Disney","$1,819","-80.2%","1","-3","$1,819","$142,791","3"
"21","20","Harry Potter and the Deathly Hallows (Part One)","WB","$1,089","-27.3%","1","-","$1,089","$1,760,616","23"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N"," Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","Gulf","$252,966","-","26","-","$9,729","$302,411","1"
"2","N","Arthur (2011)","WB","$192,874","-","18","-","$10,715","$248,134","1"
"3","N","Hop","UIP","$183,444","-","27","-","$6,794","$226,212","1"
"4","2","Source Code","Gulf","$146,422","-60.3%","24","-2","$6,101","$671,216","2"
"5","4","Limitless","Gulf","$95,190","-45.4%","13","-10","$7,322","$927,929","3"
"6","N"," The Ward (2011)","Italian","$83,927","-","15","-","$5,595","$107,887","1"
"7","3","Red Riding Hood","WB","$60,054","-66.4%","13","-12","$4,620","$319,746","2"
"8","1","Rio","Fox","$39,623","-92.8%","29","-13","$1,366","$1,123,136","2"
"9","7","Paul","UIP","$16,477","-72.7%","8","-15","$2,060","$328,132","3"
"10","17","Just Go With It","Sony","$12,310","+16.4%","1","-","$12,310","$820,742","9"
"11","9","Rango","UIP","$11,208","-62.7%","8","-11","$1,401","$880,467","7"
"12","11","The Lincoln Lawyer","Gulf","$9,584","-49.6%","2","-3","$4,792","$332,595","4"
"13","6"," Tomorrow, When the War Began","Disney","$9,207","-90.4%","4","-10","$2,302","$140,463","2"
"14","10","The Adjustment Bureau","UIP","$6,974","-69.8%","4","-1","$1,744","$682,589","5"
"15","15","Drive Angry","Gulf","$6,708","-44.0%","1","-1","$6,708","$873,237","8"
"16","13","I Am Number Four","Disney","$5,293","-57.1%","1","-1","$5,293","$719,187","7"
"17","16","Big Mommas: Like Father, Like Son","Fox","$4,886","-56.8%","1","-1","$4,886","$1,075,925","8"
"18","8","The Roommate","Sony","$4,754","-84.6%","1","-6","$4,754","$152,676","3"
"19","12","Love and Other Impossible Pursuits","Italian","$3,374","-73.0%","1","-1","$3,374","$66,452","3"
"20","22","Harry Potter and the Deathly Hallows (Part One)","WB","$1,498","-29.9%","1","-","$1,498","$1,758,863","22"
"21","21","Justin Bieber: Never Say Never","UIP","$1,298","-55.2%","1","-","$1,298","$409,635","6"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Rio","Fox","$550,065","-","42","-","$13,097","$723,152","1"
"2","N","Source Code","Gulf","$368,951","-","26","-","$14,190","$482,960","1"
"3","N","Red Riding Hood","WB","$178,685","-","25","-","$7,147","$241,597","1"
"4","1","Limitless","Gulf","$174,282","-59.2%","23","-1","$7,577","$798,024","2"
"5","-"," Zhaimer","Gulf","$129,587","-","24","-","$5,399","$973,772","3"
"6","N"," Tomorrow, When the War Began","Disney","$95,440","-","14","-","$6,817","$127,885","1"
"7","2","Paul","UIP","$60,353","-63.9%","23","-4","$2,624","$305,823","2"
"8","3","The Roommate","Sony","$30,936","-58.1%","7","-10","$4,419","$131,572","2"
"9","4","Rango","UIP","$30,069","-48.9%","19","-1","$1,583","$866,260","6"
"10","7","The Adjustment Bureau","UIP","$23,080","-47.8%","5","-8","$4,616","$672,492","4"
"11","6","The Lincoln Lawyer","Gulf","$19,020","-57.5%","5","-11","$3,804","$319,497","3"
"12","10","Love and Other Impossible Pursuits","Italian","$12,498","-57.9%","2","-8","$6,249","$62,278","2"
"13","12","I Am Number Four","Disney","$12,325","-21.0%","2","-2","$6,163","$711,729","6"
"14","5","Sucker Punch","WB","$12,169","-79.2%","4","-19","$3,042","$385,473","3"
"15","18","Drive Angry","Gulf","$11,982","+81.6%","2","-1","$5,991","$863,603","7"
"16","11","Big Mommas: Like Father, Like Son","Fox","$11,296","-52.8%","2","-5","$5,648","$1,069,103","7"
"17","16","Just Go With It","Sony","$10,578","+49.4%","1","-","$10,578","$800,452","8"
"18","9","Mars Needs Moms","Disney","$4,207","-88.8%","2","-6","$2,104","$302,588","4"
"19","27","The King's Speech","Italian","$4,043","+2,986.3%","1","-","$4,043","$544,331","11"
"20","8"," Space Chimps 2: Zartog Strikes Back","Gulf","$3,135","-92.3%","4","-17","$784","$199,284","3"
"21","13","Justin Bieber: Never Say Never","UIP","$2,894","-80.6%","1","-4","$2,894","$407,901","5"
"22","20","Harry Potter and the Deathly Hallows (Part One)","WB","$2,137","+30.8%","1","-","$2,137","$1,756,671","21"
"23","23","No Strings Attached","UIP","$2,009","+222.0%","1","-","$2,009","$525,465","9"
"24","25","The Company Men","Gulf","$370","-21.9%","1","-","$370","$63,192","4"
"25","24"," 13","Gulf","$319","-38.3%","1","-","$319","$304,115","6"
"26","28"," S. Darko","Gulf","$275","+120.0%","1","-","$275","$44,103","5"
"27","26"," Largo Winch 2: The Burma Conspiracy","Gulf","$103","-76.4%","1","-","$103","$187,851","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Limitless","Gulf","$427,248","-","24","-","$17,802","$427,248","1"
"2","N","Paul","UIP","$166,993","-","27","-","$6,185","$166,993","1"
"3","N","The Roommate","Sony","$73,863","-","17","-","$4,345","$73,863","1"
"4","4","Rango","UIP","$58,843","-41.0%","20","-3","$2,942","$802,562","5"
"5","1","Sucker Punch","WB","$58,407","-73.3%","23","-4","$2,539","$365,907","2"
"6","2","The Lincoln Lawyer","Gulf","$44,774","-72.6%","16","-10","$2,798","$270,979","2"
"7","3","The Adjustment Bureau","UIP","$44,194","-62.0%","13","-14","$3,400","$615,817","3"
"8","5"," Space Chimps 2: Zartog Strikes Back","Gulf","$40,591","-56.1%","21","-2","$1,933","$176,503","2"
"9","6","Mars Needs Moms","Disney","$37,680","-31.0%","8","-4","$4,710","$288,200","3"
"10","N","Love and Other Impossible Pursuits","Italian","$29,678","-","10","-","$2,968","$41,318","1"
"11","8","Big Mommas: Like Father, Like Son","Fox","$23,923","-51.3%","7","-3","$3,418","$1,051,836","6"
"12","9","I Am Number Four","Disney","$15,599","-57.6%","4","-6","$3,900","$690,212","5"
"13","12","Justin Bieber: Never Say Never","UIP","$14,881","-32.1%","5","-3","$2,976","$397,255","4"
"14","7","Battle: Los Angeles","Sony","$13,660","-73.6%","6","-10","$2,277","$570,252","4"
"15","11","Hall Pass","WB","$10,682","-65.8%","5","-6","$2,136","$410,543","4"
"16","14","Just Go With It","Sony","$7,082","-37.2%","1","-","$7,082","$786,656","7"
"17","13","The Rite","WB","$6,731","-42.0%","1","-","$6,731","$397,558","5"
"18","15","Drive Angry","Gulf","$6,600","-21.7%","3","-1","$2,200","$840,629","6"
"19","10","Hot Tub Time Machine","Gulf","$6,006","-81.2%","11","-4","$546","$51,856","2"
"20","21","Harry Potter and the Deathly Hallows (Part One)","WB","$1,634","-21.0%","1","-","$1,634","$1,753,050","20"
"21","26","Tangled","Disney","$1,424","+58.9%","1","-","$1,424","$1,431,006","18"
"22","22","Never Let Me Go","n/a","$1,127","-43.2%","1","-","$1,127","$9,206","3"
"23","23","No Strings Attached","UIP","$624","-63.1%","1","-","$624","$522,242","8"
"24","24"," 13","Gulf","$517","-67.5%","1","-2","$517","$303,218","5"
"25","18","The Company Men","Gulf","$474","-92.4%","1","-6","$474","$62,416","3"
"26","17"," Largo Winch 2: The Burma Conspiracy","Gulf","$436","-93.3%","1","-7","$436","$187,685","4"
"27","19","The King's Speech","Italian","$131","-96.9%","1","-","$131","$537,413","10"
"28","25"," S. Darko","Gulf","$125","-90.4%","1","-2","$125","$43,583","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Sucker Punch","WB","$218,899","-","27","-","$8,107","$291,047","1"
"2","N","The Lincoln Lawyer","Gulf","$163,613","-","26","-","$6,293","$226,192","1"
"3","1","The Adjustment Bureau","UIP","$116,202","-64.0%","27","-","$4,304","$571,592","2"
"4","4","Rango","UIP","$99,808","-6.0%","23","-2","$4,339","$743,678","4"
"5","N"," Space Chimps 2: Zartog Strikes Back","Gulf","$92,542","-","23","-","$4,024","$135,904","1"
"6","2","Mars Needs Moms","Disney","$54,585","-57.4%","12","-17","$4,549","$236,718","2"
"7","3","Battle: Los Angeles","Sony","$51,816","-51.7%","16","-6","$3,239","$534,327","3"
"8","7","Big Mommas: Like Father, Like Son","Fox","$49,137","-31.5%","10","-1","$4,914","$1,016,168","5"
"9","8","I Am Number Four","Disney","$36,811","-42.7%","10","-6","$3,681","$667,393","4"
"10","N","Hot Tub Time Machine","Gulf","$31,870","-","15","-","$2,125","$44,335","1"
"11","5","Hall Pass","WB","$31,190","-66.1%","11","-7","$2,835","$394,740","3"
"12","6","Justin Bieber: Never Say Never","UIP","$21,918","-75.0%","8","-12","$2,740","$382,354","3"
"13","11","The Rite","WB","$11,611","-48.5%","1","-4","$11,611","$387,572","4"
"14","18","Just Go With It","Sony","$11,280","+27.8%","1","-","$11,280","$773,105","6"
"15","12","Drive Angry","Gulf","$8,426","-40.9%","4","+1","$2,107","$833,983","5"
"16","16","How Do You Know","Sony","$7,030","-28.4%","2","-","$3,515","$174,903","4"
"17","10"," Largo Winch 2: The Burma Conspiracy","Gulf","$6,473","-77.9%","8","-10","$809","$187,111","3"
"18","9","The Company Men","Gulf","$6,238","-84.4%","7","-14","$891","$61,939","2"
"19","15","The King's Speech","Italian","$4,247","-57.7%","1","-1","$4,247","$534,851","9"
"20","13","City Island","Gulf","$2,200","-83.4%","8","-4","$275","$21,147","2"
"21","23","Harry Potter and the Deathly Hallows (Part One)","WB","$2,069","+37.4%","1","-","$2,069","$1,750,749","19"
"22","21","Never Let Me Go","n/a","$1,985","+11.5%","1","-","$1,985","$8,078","2"
"23","24","No Strings Attached","UIP","$1,693","+23.4%","1","-","$1,693","$521,590","7"
"24","17"," 13","Gulf","$1,591","-82.8%","3","-5","$530","$302,684","4"
"25","14"," S. Darko","Gulf","$1,308","-90.0%","3","-8","$436","$43,455","3"
"26","25","Tangled","Disney","$896","-4.1%","1","-","$896","$1,429,504","17"
"27","19","Gnomeo and Juliet","Gulf","$882","-84.0%","1","-3","$882","$403,089","6"
"28","20","Unknown","WB","$707","-71.8%","1","-","$707","$674,361","6"
"29","27","The Mechanic","Gulf","$392","+26.5%","1","-","$392","$1,044,517","9"
"30","22"," Al Ragol Al Ghamed","Gulf","$340","-80.6%","1","-","$340","$130,062","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Adjustment Bureau","UIP","$322,843","-","27","-","$11,957","$411,176","1"
"2","N","Mars Needs Moms","Disney","$128,017","-","29","-","$4,414","$157,928","1"
"3","1","Battle: Los Angeles","Sony","$107,370","-60.3%","22","-","$4,880","$445,548","2"
"4","4","Rango","UIP","$106,156","-34.3%","25","-2","$4,246","$596,431","3"
"5","3","Hall Pass","WB","$92,004","-45.9%","18","-6","$5,111","$348,990","2"
"6","2","Justin Bieber: Never Say Never","UIP","$87,778","-58.7%","20","-5","$4,389","$350,097","2"
"7","6","Big Mommas: Like Father, Like Son","Fox","$71,723","-33.3%","11","-3","$6,520","$940,255","4"
"8","5","I Am Number Four","Disney","$64,248","-48.9%","16","-6","$4,016","$611,009","3"
"9","N","The Company Men","Gulf","$39,867","-","21","-","$1,898","$53,514","1"
"10","7"," Largo Winch 2: The Burma Conspiracy","Gulf","$29,287","-72.7%","18","-2","$1,627","$177,080","2"
"11","8","The Rite","WB","$22,565","-68.6%","5","-7","$4,513","$370,709","3"
"12","10","Drive Angry","Gulf","$14,252","-62.8%","3","-7","$4,751","$820,533","4"
"13","N","City Island","Gulf","$13,236","-","12","-","$1,103","$18,153","1"
"14","14"," S. Darko","Gulf","$13,018","-34.0%","11","-","$1,183","$41,494","2"
"15","17","The King's Speech","Italian","$10,035","-19.6%","2","-1","$5,018","$528,889","8"
"16","11","How Do You Know","Sony","$9,821","-58.7%","2","-4","$4,911","$164,413","3"
"17","9"," 13","Gulf","$9,264","-81.8%","8","-16","$1,158","$300,190","3"
"18","12","Just Go With It","Sony","$8,830","-58.4%","1","-2","$8,830","$757,528","5"
"19","16","Gnomeo and Juliet","Gulf","$5,528","-61.1%","4","-2","$1,382","$401,842","5"
"20","15","Unknown","WB","$2,505","-83.1%","1","-2","$2,505","$673,034","5"
"21","N","Never Let Me Go","n/a","$1,781","-","1","-","$1,781","$5,146","1"
"22","13"," Al Ragol Al Ghamed","Gulf","$1,753","-91.4%","1","-13","$1,753","$129,550","3"
"23","22","Harry Potter and the Deathly Hallows (Part One)","WB","$1,506","+13.2%","1","-","$1,506","$1,747,958","18"
"24","20","No Strings Attached","UIP","$1,372","-15.5%","1","-","$1,372","$519,252","6"
"25","21","Tangled","Disney","$934","-29.9%","1","-","$934","$1,428,310","16"
"26","19","Yogi Bear","WB","$908","-68.9%","1","-1","$908","$526,398","6"
"27","24","The Mechanic","Gulf","$310","-68.5%","1","-","$310","$1,043,945","8"
"28","26"," Hello Cairo","Gulf","$188","-23.3%","1","-","$188","$414,429","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Battle: Los Angeles","Sony","$270,701","-","22","-","$12,305","$270,701","1"
"2","N","Justin Bieber: Never Say Never","UIP","$212,620","-","25","-","$8,505","$240,314","1"
"3","N","Hall Pass","WB","$170,016","-","24","-","$7,084","$224,780","1"
