" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"6","N","You Again","Disney","$63,548","-","10","-","$6,355","$80,341","1"
"7","1","Piranha 3D","Disney","$61,812","-79.9%","14","-12","$4,415","$486,271","2"
"8","5","The Expendables","n/a","$57,052","-52.6%","20","-8","$2,853","$1,821,705","4"
"9","4"," Solomon Kane","Gulf","$49,694","-71.5%","22","-","$2,259","$290,233","2"
"10","6","The Other Guys","Sony","$36,219","-61.7%","9","-11","$4,024","$550,786","3"
"11","9","Cats & Dogs: Revenge of Kitty Galore","WB","$25,930","-54.8%","10","-3","$2,593","$686,370","4"
"12","8"," Nour 3iney","Gulf","$25,460","-60.0%","8","-10","$3,183","$674,447","4"
"13","7","Going the Distance","WB","$17,862","-79.4%","5","-17","$3,572","$142,062","2"
"14","10","Dinner for Schmucks","UIP","$16,554","-57.3%","5","-1","$3,311","$213,075","3"
"15","11","Inception","WB","$13,288","-44.1%","3","-1","$4,429","$2,314,024","12"
"16","N"," Aysheen El Lahza","Gulf","$6,428","-","9","-","$714","$9,205","1"
"17","N","The Last Station","n/a","$6,115","-","4","-","$1,529","$8,124","1"
"18","13","The American","Italian","$3,610","-67.5%","2","-1","$1,805","$199,035","4"
"19","15","Despicable Me","UIP","$2,959","-24.8%","2","-","$1,480","$1,462,317","12"
"20","12","Burning Plain","Gulf","$1,515","-87.8%","3","-9","$505","$18,157","2"
"21","14","The Crazies","Gulf","$1,130","-89.8%","2","-7","$565","$110,042","3"
"22","17"," Wickie und die starken Männer","n/a","$237","-92.6%","1","-8","$237","$60,749","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Piranha 3D","Disney","$308,198","-","26","-","$11,854","$398,874","1"
"2","N","Wall Street: Money Never Sleeps","Fox","$216,430","-","28","-","$7,730","$280,116","1"
"3","1","Step Up 3-D","n/a","$202,119","-44.5%","26","-1","$7,774","$1,679,250","3"
"4","N"," Solomon Kane","Gulf","$174,480","-","22","-","$7,931","$219,773","1"
"5","3","The Expendables","n/a","$120,395","-58.2%","28","-4","$4,300","$1,743,668","3"
"6","2","The Other Guys","Sony","$94,578","-70.0%","20","-5","$4,729","$485,592","2"
"7","N","Going the Distance","WB","$86,882","-","22","-","$3,949","$118,117","1"
"8","4"," Nour 3iney","Gulf","$63,598","-56.8%","18","-2","$3,533","$640,005","3"
"9","5","Cats & Dogs: Revenge of Kitty Galore","WB","$57,312","-59.8%","13","-11","$4,409","$657,294","3"
"10","6","Dinner for Schmucks","UIP","$38,748","-64.7%","6","-18","$6,458","$192,037","2"
"11","8","Inception","WB","$23,771","-27.6%","4","-1","$5,943","$2,296,693","11"
"12","N","Burning Plain","Gulf","$12,404","-","12","-","$1,034","$16,022","1"
"13","9","The American","Italian","$11,109","-65.8%","3","-5","$3,703","$193,774","3"
"14","7","The Crazies","Gulf","$11,101","-84.6%","9","-15","$1,233","$108,758","2"
"15","12","Despicable Me","UIP","$3,934","-61.5%","2","-2","$1,967","$1,459,109","11"
"16","10","Charlie St. Cloud","UIP","$3,510","-72.9%","2","-3","$1,755","$102,606","3"
"17","11"," Wickie und die starken Männer","n/a","$3,212","-74.6%","9","-9","$357","$60,517","3"
"18","14","The Sorcerer's Apprentice","n/a","$2,990","-63.1%","1","-","$2,990","$879,669","10"
"19","18","Centurion","Gulf","$1,107","-78.2%","1","-4","$1,107","$309,378","6"
"20","13","Grown Ups","Sony","$779","-90.5%","1","-1","$779","$970,855","8"
"21","19","Killers","Gulf","$632","-36.2%","1","-","$632","$825,405","17"
"22","17","Salt","Sony","$501","-91.7%","1","-2","$501","$2,234,203","10"
"23","15"," The Riddle (2007)","Gulf","$241","-96.2%","1","-3","$241","$8,769","2"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","2","Step Up 3-D","n/a","$364,146","-43.6%","27","-1","$13,487","$1,429,951","2"
"2","N","The Other Guys","Sony","$314,910","-","25","-","$12,596","$314,910","1"
"3","1","The Expendables","n/a","$287,853","-68.9%","32","-4","$8,995","$1,588,085","2"
"4","4"," Nour 3iney","Gulf","$147,172","-35.7%","20","-","$7,359","$556,837","2"
"5","3","Cats & Dogs: Revenge of Kitty Galore","WB","$142,546","-56.6%","24","-","$5,939","$596,062","2"
"6","N","Dinner for Schmucks","UIP","$109,695","-","24","-","$4,571","$143,540","1"
"7","N","The Crazies","Gulf","$72,103","-","24","-","$3,004","$94,527","1"
"8","6","Inception","WB","$32,848","-42.3%","5","-1","$6,570","$2,263,811","10"
"9","5","The American","Italian","$32,432","-64.6%","8","-5","$4,054","$179,007","2"
"10","7","Charlie St. Cloud","UIP","$12,929","-76.6%","5","-15","$2,586","$98,309","2"
"11","9"," Wickie und die starken Männer","n/a","$12,668","-57.8%","18","+2","$704","$57,131","2"
"12","11","Despicable Me","UIP","$10,224","-52.6%","4","-4","$2,556","$1,454,724","10"
"13","8","Grown Ups","Sony","$8,213","-74.0%","2","-3","$4,107","$961,754","7"
"14","15","The Sorcerer's Apprentice","n/a","$8,103","+21.7%","1","-","$8,103","$876,067","9"
"15","N"," The Riddle (2007)","Gulf","$6,346","-","4","-","$1,587","$8,221","1"
"16","12","Cyrus","n/a","$6,156","-54.9%","3","-4","$2,052","$29,627","2"
"17","10","Salt","Sony","$6,069","-77.6%","3","-1","$2,023","$2,226,397","9"
"18","13","Centurion","Gulf","$5,082","-49.9%","5","-11","$1,016","$307,854","5"
"19","23","Killers","Gulf","$990","+157.8%","1","-","$990","$824,289","16"
"20","14","Tekken","n/a","$795","-91.2%","1","-10","$795","$167,283","4"
"21","18","Letters to Juliet","n/a","$618","-12.0%","1","-","$618","$147,680","8"
"22","16","What Doesn't Kill You","Gulf","$362","-80.6%","1","-4","$362","$35,656","3"
"23","17"," Dead Man Running","Gulf","$308","-71.6%","1","-3","$308","$54,521","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Expendables","n/a","$925,482","-","36","-","$25,708","$925,482","1"
"2","N","Step Up 3-D","n/a","$645,324","-","28","-","$23,047","$645,324","1"
"3","N","Cats & Dogs: Revenge of Kitty Galore","WB","$328,619","-","24","-","$13,692","$328,619","1"
"4","N"," Nour 3iney","Gulf","$228,841","-","20","-","$11,442","$228,841","1"
"5","N","The American","Italian","$91,563","-","13","-","$7,043","$91,563","1"
"6","2","Inception","WB","$56,878","+33.3%","6","-9","$9,480","$2,189,502","9"
"7","N","Charlie St. Cloud","UIP","$55,207","-","20","-","$2,760","$55,207","1"
"8","3","Grown Ups","Sony","$31,582","-22.5%","5","-11","$6,316","$933,280","6"
"9","N"," Wickie und die starken Männer","n/a","$29,992","-","16","-","$1,875","$29,992","1"
"10","4","Salt","Sony","$27,054","-32.8%","4","-15","$6,764","$2,203,418","8"
"11","1","Despicable Me","UIP","$21,567","-60.2%","8","-20","$2,696","$1,423,027","9"
"12","N","Cyrus","n/a","$13,637","-","7","-","$1,948","$21,461","1"
"13","6","Centurion","Gulf","$10,140","-71.2%","16","-10","$634","$292,960","4"
"14","7","Tekken","n/a","$9,033","-67.6%","11","-13","$821","$159,088","3"
"15","12","The Sorcerer's Apprentice","n/a","$6,657","-16.4%","1","-3","$6,657","$862,410","8"
"16","9","What Doesn't Kill You","Gulf","$1,868","-92.2%","5","-5","$374","$33,161","2"
"17","5"," Dead Man Running","Gulf","$1,086","-97.3%","4","-11","$272","$52,461","2"
"18","23","Letters to Juliet","n/a","$702","+69.6%","1","-","$702","$146,683","7"
"19","14","Nothing But the Truth","Gulf","$662","-78.2%","1","-2","$662","$54,036","5"
"20","11"," OceanWorld 3D","n/a","$643","-93.7%","1","-8","$643","$54,129","3"
"21","19","Whatever Works","Gulf","$606","-74.4%","1","-3","$606","$33,786","4"
"22","8","The Last Airbender","UIP","$398","-98.5%","1","-20","$398","$1,419,186","7"
"23","20","Killers","Gulf","$384","-77.5%","1","-1","$384","$822,714","15"
"24","17","The Greatest (2010)","Gulf","$49","-98.2%","1","-1","$49","$18,921","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","6","Despicable Me","UIP","$54,178","+23.3%","28","+6","$1,935","$1,401,460","8"
"2","3","Inception","WB","$42,667","-22.4%","15","-","$2,844","$2,132,624","8"
"3","5","Grown Ups","Sony","$40,739","-19.1%","16","-4","$2,546","$879,032","5"
"4","4","Salt","Sony","$40,279","-23.3%","19","-2","$2,120","$2,159,430","7"
"5","N"," Dead Man Running","Gulf","$39,658","-","15","-","$2,644","$51,375","1"
"6","2","Centurion","Gulf","$35,173","-38.2%","26","+1","$1,353","$282,820","3"
"7","1","Tekken","n/a","$27,879","-66.8%","24","+1","$1,162","$150,056","2"
"8","8","The Last Airbender","UIP","$26,549","+2.9%","21","+1","$1,264","$1,418,788","6"
"9","N","What Doesn't Kill You","Gulf","$24,037","-","10","-","$2,404","$31,293","1"
"10","12","Toy Story 3","n/a","$10,467","+7.2%","10","-1","$1,047","$1,698,021","10"
"11","7"," OceanWorld 3D","n/a","$10,153","-63.0%","9","-14","$1,128","$53,487","2"
"12","11","The Sorcerer's Apprentice","n/a","$7,960","-22.7%","4","-1","$1,990","$852,281","7"
"13","9"," The Cry of the Owl","Gulf","$7,215","-56.7%","13","+3","$555","$32,572","2"
"14","16","Nothing But the Truth","Gulf","$3,041","-30.4%","3","+1","$1,014","$53,374","4"
"15","18","The Twilight Saga: Eclipse","Gulf","$2,840","-15.1%","6","+1","$473","$1,714,107","9"
"16","17","Jonah Hex","WB","$2,734","-31.5%","3","-","$911","$356,195","5"
"17","10","The Greatest (2010)","Gulf","$2,685","-76.0%","2","-5","$1,343","$18,333","2"
"18","19","Knight & Day","Fox","$2,517","-19.1%","1","-","$2,517","$1,271,540","10"
"19","14","Whatever Works","Gulf","$2,363","-66.4%","4","-7","$591","$33,180","3"
"20","23","Killers","Gulf","$1,703","+51.1%","2","+1","$852","$822,330","14"
"21","21"," The Maiden Heist","Gulf","$1,289","-35.4%","1","-2","$1,289","$49,393","4"
"22","22","Predators","Fox","$604","-64.5%","1","-3","$604","$439,302","6"
"23","20","Letters to Juliet","n/a","$414","-85.5%","1","-1","$414","$145,981","6"
"24","15"," The Combination","Gulf","$282","-94.4%","1","-8","$282","$27,043","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Tekken","n/a","$83,952","-","23","-","$3,650","$112,218","1"
"2","1","Centurion","Gulf","$56,866","-55.0%","25","+1","$2,275","$235,618","2"
"3","2","Inception","WB","$55,010","-21.0%","15","-5","$3,667","$2,069,263","7"
"4","3","Salt","Sony","$52,521","-19.1%","21","+1","$2,501","$2,099,226","6"
"5","4","Grown Ups","Sony","$50,354","-15.3%","20","-1","$2,518","$815,820","4"
"6","6","Despicable Me","UIP","$43,954","+35.3%","22","-3","$1,998","$1,320,256","7"
"7","N"," OceanWorld 3D","n/a","$27,420","-","23","-","$1,192","$27,420","1"
"8","5","The Last Airbender","UIP","$25,802","-37.5%","20","-3","$1,290","$1,379,964","5"
"9","N"," The Cry of the Owl","Gulf","$16,680","-","10","-","$1,668","$22,995","1"
"10","N","The Greatest (2010)","Gulf","$11,188","-","7","-","$1,598","$15,647","1"
"11","13","The Sorcerer's Apprentice","n/a","$10,291","+1.2%","5","-2","$2,058","$844,252","6"
"12","11","Toy Story 3","n/a","$9,763","-8.6%","11","+6","$888","$1,687,416","9"
"13","N"," L'ennemi public n° 1","n/a","$9,240","-","8","-","$1,155","$9,240","1"
"14","8","Whatever Works","Gulf","$7,028","-49.0%","11","-","$639","$29,879","2"
"15","9"," The Combination","Gulf","$5,014","-61.7%","9","-1","$557","$24,195","2"
"16","12","Nothing But the Truth","Gulf","$4,372","-58.7%","2","-12","$2,186","$48,965","3"
"17","10","Jonah Hex","WB","$3,993","-66.2%","3","-6","$1,331","$352,213","4"
"18","17","The Twilight Saga: Eclipse","Gulf","$3,343","-20.6%","5","+2","$669","$1,708,947","8"
"19","19","Knight & Day","Fox","$3,111","+38.9%","1","-","$3,111","$1,267,790","9"
"20","18","Letters to Juliet","n/a","$2,851","+20.1%","2","-","$1,426","$145,303","5"
"21","14"," The Maiden Heist","Gulf","$1,996","-74.9%","3","-10","$665","$47,644","3"
"22","16","Predators","Fox","$1,702","-67.4%","4","-1","$426","$438,335","5"
"23","21","Killers","Gulf","$1,127","-11.7%","1","-","$1,127","$819,591","13"
"25","-","L'Instinct de mort","n/a","$901","-","2","-","$451","$21,093","2"
"26","15"," Strength and Honour","Gulf","$555","-91.7%","2","-7","$278","$32,342","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Centurion","Gulf","$126,386","-","24","-","$5,266","$159,872","1"
"2","2","Inception","WB","$69,617","-26.2%","20","-1","$3,481","$1,992,007","6"
"3","3","Salt","Sony","$64,887","-21.8%","20","-","$3,244","$2,022,180","5"
"4","1","Grown Ups","Sony","$59,468","-39.4%","21","-4","$2,832","$739,264","3"
"5","4","The Last Airbender","UIP","$41,302","-32.5%","23","-2","$1,796","$1,341,384","4"
"6","6","Despicable Me","UIP","$32,493","-11.8%","25","-","$1,300","$1,254,702","6"
"8","N","Whatever Works","Gulf","$13,790","-","11","-","$1,254","$19,773","1"
"9","N"," The Combination","Gulf","$13,086","-","10","-","$1,309","$19,182","1"
"10","5","Jonah Hex","WB","$11,827","-72.4%","9","-15","$1,314","$346,709","3"
"11","12","Toy Story 3","n/a","$10,677","+10.7%","5","+2","$2,135","$1,673,890","8"
"12","8","Nothing But the Truth","Gulf","$10,587","-51.0%","14","-1","$756","$43,344","2"
"13","9","The Sorcerer's Apprentice","n/a","$10,171","-48.1%","7","-3","$1,453","$829,771","5"
"14","7"," The Maiden Heist","Gulf","$7,958","-66.3%","13","-","$612","$44,507","2"
"15","10"," Strength and Honour","Gulf","$6,653","-60.5%","9","-","$739","$31,412","2"
"16","11","Predators","Fox","$5,215","-59.5%","5","-4","$1,043","$436,007","4"
"17","15","The Twilight Saga: Eclipse","Gulf","$4,212","-36.0%","3","-1","$1,404","$1,703,446","7"
"18","16","Letters to Juliet","n/a","$2,374","-44.7%","2","-3","$1,187","$141,438","4"
"19","18","Knight & Day","Fox","$2,240","+321.1%","1","-","$2,240","$1,263,061","8"
"20","13"," In the Electric Mist","n/a","$1,446","-83.1%","2","-6","$723","$14,194","2"
"21","17","Killers","Gulf","$1,276","+30.2%","1","-","$1,276","$817,981","12"
"22","-"," El Dictator","Gulf","$734","-","2","-","$367","$42,653","3"
"23","14"," Fake Identity","Gulf","$721","-91.5%","2","-12","$361","$106,149","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Grown Ups","Sony","$98,135","-75.9%","25","-","$3,925","$641,316","2"
"2","5","Inception","WB","$94,380","-27.1%","21","+10","$4,494","$1,894,965","5"
"3","4","Salt","Sony","$82,952","-60.1%","20","-3","$4,148","$1,924,387","4"
"4","2","The Last Airbender","UIP","$61,218","-72.7%","25","-3","$2,449","$1,279,581","3"
"5","3","Jonah Hex","WB","$42,914","-80.1%","24","-","$1,788","$329,279","2"
"6","6","Despicable Me","UIP","$36,819","-56.5%","25","+3","$1,473","$1,207,840","5"
"7","N"," The Maiden Heist","Gulf","$23,591","-","13","-","$1,815","$33,225","1"
"8","N","Nothing But the Truth","Gulf","$21,589","-","15","-","$1,439","$28,707","1"
"9","9","The Sorcerer's Apprentice","n/a","$19,589","-66.7%","10","-3","$1,959","$815,610","4"
"10","N"," Strength and Honour","Gulf","$16,854","-","9","-","$1,873","$22,301","1"
"11","8","Predators","Fox","$12,884","-81.7%","9","-12","$1,432","$428,353","3"
"12","10","Toy Story 3","n/a","$9,649","-44.4%","3","-7","$3,216","$1,658,350","7"
"13","N"," In the Electric Mist","n/a","$8,576","-","8","-","$1,072","$11,919","1"
"14","7"," Fake Identity","Gulf","$8,479","-88.4%","14","-5","$606","$105,127","2"
"15","12","The Twilight Saga: Eclipse","Gulf","$6,578","-54.7%","4","-","$1,645","$1,696,723","6"
"16","11","Letters to Juliet","n/a","$4,291","-73.9%","5","-7","$858","$136,969","3"
"17","17","Killers","Gulf","$980","-47.7%","1","-","$980","$816,186","11"
"18","15","Knight & Day","Fox","$532","-86.7%","1","-","$532","$1,259,596","7"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Grown Ups","Sony","$407,149","-","25","-","$16,286","$407,149","1"
"2","1","The Last Airbender","UIP","$224,494","-67.6%","28","-19","$8,018","$1,192,275","2"
"3","N","Jonah Hex","WB","$215,222","-","24","-","$8,968","$269,234","1"
"4","2","Salt","Sony","$207,863","-37.3%","23","-6","$9,038","$1,770,072","3"
"5","4","Inception","WB","$129,526","-21.9%","11","-1","$11,775","$1,766,716","4"
"6","6","Despicable Me","UIP","$84,680","-33.2%","22","-5","$3,849","$1,153,307","4"
"7","N"," Fake Identity","Gulf","$73,066","-","19","-","$3,846","$93,907","1"
"8","3","Predators","Fox","$70,418","-70.6%","21","-3","$3,353","$410,015","2"
"9","5","The Sorcerer's Apprentice","n/a","$58,806","-54.6%","13","-11","$4,524","$787,864","3"
"10","8","Toy Story 3","n/a","$17,365","-52.8%","10","+4","$1,737","$1,644,096","6"
"11","7","Letters to Juliet","n/a","$16,417","-76.6%","12","-7","$1,368","$131,079","2"
"12","9","The Twilight Saga: Eclipse","Gulf","$14,522","-30.7%","4","-2","$3,631","$1,686,863","5"
"13","N","Perrier's Bounty","n/a","$5,083","-","9","-","$565","$6,680","1"
"14","10"," Adam's Village","Gulf","$4,666","-71.8%","5","-5","$933","$30,496","2"
"15","13","Knight & Day","Fox","$3,999","-53.4%","1","-1","$3,999","$1,258,746","6"
"16","11","Splice","Gulf","$3,534","-74.6%","3","-5","$1,178","$143,873","3"
"17","15","Killers","Gulf","$1,872","-34.5%","1","-","$1,872","$814,787","10"
"18","16","Robin Hood","UIP","$945","-50.5%","1","-","$945","$1,802,791","13"
"19","17","Furry Vengeance","Gulf","$900","-21.3%","1","-","$900","$368,392","8"
"20","18","Leap Year","n/a","$208","-77.4%","1","-","$208","$56,711","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Last Airbender","UIP","$692,269","-","47","-","$14,729","$896,518","1"
"2","1","Salt","Sony","$331,551","-58.7%","29","-13","$11,433","$1,410,485","2"
"3","N","Predators","Fox","$239,214","-","24","-","$9,967","$315,870","1"
"4","3","Inception","WB","$165,779","-37.1%","12","-16","$13,815","$1,590,101","3"
"5","2","The Sorcerer's Apprentice","n/a","$129,652","-65.7%","24","-10","$5,402","$707,314","2"
"6","4","Despicable Me","UIP","$126,819","-43.2%","27","-2","$4,697","$1,031,930","3"
"7","N","Letters to Juliet","n/a","$70,215","-","19","-","$3,696","$106,476","1"
"8","6","Toy Story 3","n/a","$36,814","-52.9%","6","-6","$6,136","$1,618,198","5"
"9","7","The Twilight Saga: Eclipse","Gulf","$20,967","-71.2%","6","-17","$3,495","$1,666,008","4"
"10","N"," Adam's Village","Gulf","$16,521","-","10","-","$1,652","$24,558","1"
"11","5","Splice","Gulf","$13,912","-82.5%","8","-14","$1,739","$138,791","2"
"12","N","The Slammin' Salmon","n/a","$12,027","-","7","-","$1,718","$18,834","1"
"13","8","Knight & Day","Fox","$8,579","-64.1%","2","-5","$4,290","$1,243,238","5"
"14","9","The Karate Kid","Sony","$4,164","-75.6%","2","-5","$2,082","$1,976,155","7"
"15","13","Killers","Gulf","$2,856","-10.4%","1","-1","$2,856","$812,242","9"
"16","14","Robin Hood","UIP","$1,907","-27.7%","1","-","$1,907","$1,801,428","12"
"17","15","Furry Vengeance","Gulf","$1,143","+31.5%","1","-","$1,143","$366,878","7"
"18","10","Leap Year","n/a","$920","-85.7%","1","-7","$920","$56,414","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Salt","Sony","$803,448","-","42","-","$19,130","$803,448","1"
"2","N","The Sorcerer's Apprentice","n/a","$377,430","-","34","-","$11,101","$514,013","1"
"3","1","Inception","WB","$263,740","-64.0%","28","-14","$9,419","$1,350,132","2"
"4","2","Despicable Me","UIP","$223,337","-30.4%","29","-11","$7,701","$829,231","2"
"5","N","Splice","Gulf","$79,451","-","22","-","$3,611","$117,815","1"
"6","4","Toy Story 3","n/a","$78,171","-33.5%","12","-10","$6,514","$1,558,775","4"
"7","3","The Twilight Saga: Eclipse","Gulf","$72,894","-67.1%","23","-12","$3,169","$1,631,992","3"
"8","5","Knight & Day","Fox","$23,912","-79.2%","7","-13","$3,416","$1,234,760","4"
"9","6","The Karate Kid","Sony","$17,045","-61.2%","7","-2","$2,435","$1,958,256","6"
"10","7","Leap Year","n/a","$6,419","-78.0%","8","-7","$802","$55,124","2"
"11","8","The A-Team","Fox","$4,539","-66.9%","2","-3","$2,270","$978,841","7"
"12","-"," Majnon Amira","Gulf","$3,263","-","5","-","$653","$33,914","2"
"13","10","Killers","Gulf","$3,188","-59.8%","2","-","$1,594","$808,480","8"
"14","14","Robin Hood","UIP","$2,636","-22.7%","1","-","$2,636","$1,798,564","11"
"15","17","Furry Vengeance","Gulf","$869","-34.5%","1","-1","$869","$365,009","6"
"17","15","The Goods: The Don Ready Story","Gulf","$229","-89.9%","1","-","$229","$92,767","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Inception","WB","$732,555","-","42","-","$17,442","$974,498","1"
"2","N","Despicable Me","UIP","$320,761","-","40","-","$8,019","$491,875","1"
"3","1","The Twilight Saga: Eclipse","Gulf","$221,655","-77.2%","35","-15","$6,333","$1,522,986","2"
"4","2","Toy Story 3","n/a","$117,521","-60.9%","22","-19","$5,342","$1,434,754","3"
"5","3","Knight & Day","Fox","$114,708","-52.1%","20","-10","$5,735","$1,195,440","3"
"6","4","The Karate Kid","Sony","$43,979","-52.4%","9","-5","$4,887","$1,915,446","5"
"7","N","Leap Year","n/a","$29,228","-","15","-","$1,949","$43,485","1"
"8","5","The A-Team","Fox","$13,698","-53.5%","5","-","$2,740","$970,510","6"
"9","N"," St. Trinian's 2","n/a","$12,005","-","6","-","$2,001","$18,016","1"
"10","10","Killers","Gulf","$7,931","-33.4%","2","-2","$3,966","$800,508","7"
"12","6","Shrek Forever After","UIP","$4,185","-83.8%","5","-10","$837","$2,785,093","8"
"13","11","Prince of Persia: The Sands of Time","Disney","$3,991","-60.2%","3","-1","$1,330","$2,429,451","9"
"14","13","Robin Hood","UIP","$3,409","-28.2%","1","-1","$3,409","$1,794,497","10"
"15","9","The Goods: The Don Ready Story","Gulf","$2,259","-84.6%","1","-10","$2,259","$92,367","3"
"17","12","Furry Vengeance","Gulf","$1,326","-81.5%","2","-5","$663","$363,006","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Twilight Saga: Eclipse","Gulf","$970,651","-","50","-","$19,413","$970,651","1"
"2","1","Toy Story 3","n/a","$300,150","-49.3%","41","-1","$7,321","$1,118,974","2"
"3","2","Knight & Day","Fox","$239,383","-53.3%","30","-14","$7,979","$1,030,315","2"
"4","3","The Karate Kid","Sony","$92,414","-51.9%","14","-8","$6,601","$1,828,806","4"
"5","5","The A-Team","Fox","$29,455","-27.1%","5","-2","$5,891","$950,543","5"
"6","6","Shrek Forever After","UIP","$25,834","-25.9%","15","-","$1,722","$2,762,213","7"
"9","4","The Goods: The Don Ready Story","Gulf","$14,696","-67.0%","11","-9","$1,336","$81,174","2"
"10","9","Killers","Gulf","$11,903","-23.0%","4","-1","$2,976","$781,773","6"
"11","10","Prince of Persia: The Sands of Time","Disney","$10,014","-18.3%","4","-1","$2,504","$2,413,989","8"
"12","7","Furry Vengeance","Gulf","$7,158","-67.2%","7","-8","$1,023","$355,635","4"
"13","12","Robin Hood","UIP","$4,746","-33.7%","2","-","$2,373","$1,785,281","9"
"14","8"," The Devil's Tomb","Gulf","$3,145","-80.8%","2","-8","$1,573","$220,924","3"
"15","14","She's Out of My League","UIP","$2,009","-61.0%","1","-1","$2,009","$239,077","5"
"16","11"," StreetDance 3D","n/a","$1,901","-83.8%","1","-3","$1,901","$423,655","4"
"17","18","Iron Man 2","UIP","$1,710","+32.9%","1","-1","$1,710","$2,251,242","11"
"18","13"," Undisputed III: Redemption","Gulf","$923","-86.5%","1","-2","$923","$278,573","4"
"19","20","How to Train Your Dragon","UIP","$575","-18.0%","1","-","$575","$1,858,317","16"
"20","17","Oceans","Gulf","$546","-77.8%","3","-7","$182","$18,573","3"
"21","15"," Giallo","Gulf","$192","-95.2%","1","-5","$192","$28,605","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Toy Story 3","n/a","$592,445","-","42","-","$14,106","$818,824","1"
"2","N","Knight & Day","Fox","$513,078","-","44","-","$11,661","$680,455","1"
"3","1","The Karate Kid","Sony","$192,227","-53.0%","22","-6","$8,738","$1,654,729","3"
"4","N","The Goods: The Don Ready Story","Gulf","$44,486","-","20","-","$2,224","$66,478","1"
"5","5","The A-Team","Fox","$40,408","-53.7%","7","-7","$5,773","$906,480","4"
"6","2","Shrek Forever After","UIP","$34,866","-70.3%","15","-11","$2,324","$2,736,379","6"
"7","4","Furry Vengeance","Gulf","$21,791","-77.3%","15","-5","$1,453","$348,477","3"
"8","-"," The Devil's Tomb","Gulf","$16,337","-","10","-","$1,634","$217,780","2"
"9","7","Killers","Gulf","$15,448","-63.8%","5","-6","$3,090","$769,870","5"
"10","8","Prince of Persia: The Sands of Time","Disney","$12,251","-59.5%","5","-2","$2,450","$2,403,974","7"
"11","3"," StreetDance 3D","n/a","$11,708","-88.4%","4","-13","$2,927","$421,753","3"
"12","14","Robin Hood","UIP","$7,155","-11.1%","2","-1","$3,578","$1,780,535","8"
"13","6"," Undisputed III: Redemption","Gulf","$6,856","-85.0%","3","-17","$2,285","$277,650","3"
"14","11","She's Out of My League","UIP","$5,146","-69.5%","2","-2","$2,573","$237,067","4"
"15","12"," Giallo","Gulf","$3,985","-74.7%","6","-4","$664","$28,413","2"
"16","9","Fireflies in the Garden","Gulf","$3,542","-86.1%","9","-","$394","$40,770","2"
"17","13","Oceans","Gulf","$2,459","-76.7%","10","-4","$246","$18,027","2"
"18","24","Iron Man 2","UIP","$1,287","+18.7%","2","-","$644","$2,249,532","10"
"19","19","The Ghost Writer","Gulf","$1,043","-34.6%","1","-","$1,043","$110,503","5"
"20","21","How to Train Your Dragon","UIP","$701","-45.5%","1","-","$701","$1,857,743","15"
"21","17","The Joneses","Italian","$212","-94.0%","1","-","$212","$52,423","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","The Karate Kid","Sony","$408,603","-38.3%","28","-","$14,593","$1,314,155","2"
"2","3","Shrek Forever After","UIP","$117,277","-22.0%","26","-","$4,511","$2,682,109","5"
"3","2"," StreetDance 3D","n/a","$100,807","-38.5%","17","-3","$5,930","$399,238","2"
"4","6","Furry Vengeance","Gulf","$95,952","-20.8%","20","-","$4,798","$313,585","2"
