" Movie Title","Distributor","Gross","Release"
"Shine a Light","Imagem","$215,666","4/4"
"Deception (2008)","Paris","$213,100","12/5"
"Be Kind, Rewind","Europa","$212,242","12/12"
"In Bruges","Paris","$209,155","10/17"
"Zwartboek (Black Book)","Europa","$207,711","1/11"
"Bikur Ha-Tizmoret (The Band's Visit)","Imagem","$201,792","6/20"
"Good","Imagem","$200,130","12/25"
"P2","Paris","$186,069","1/1"
"Gomorra","Paris","$181,576","12/19"
"Redline","PlayArte","$177,799","2/15"
"Things We Lost in the Fire","PPI","$175,244","1/4"
"Orquestra dos Meninos","PPI","$174,542","11/7"
"Astérix aux jeux olympiques","PlayArte","$169,089","8/8"
"Rogue","PlayArte","$166,698","10/24"
"La Fille coupée en deux (A Girl Cut in Two)","Imovision","$165,400","7/18"
"Paranoid Park","Imovision","$161,931","1/25"
"I'm Not There","Europa","$158,389","3/21"
"O Mistério do Samba","Video","$156,788","8/29"
"Jungledyret Hugo: Fræk, flabet og
fri","Focus","$155,245","11/14"
"Nome Próprio","Downtown","$150,630","7/18"
"Pequenas Histórias","Estação","$138,057","7/11"
"Sicko","Europa","$137,682","3/7"
"Closing the Ring","Paris","$134,925","5/30"
"Drillbit Taylor","PPI","$130,372","4/11"
"The Savages","Fox","$129,644","3/28"
"Scar","PlayArte","$129,576","11/21"
"Swing Vote","Imagem","$120,689","9/26"
"Quand j'étais chanteur (The Singer)","California","$116,394","5/30"
"Une vieille maîtresse (The Last Mistress)","Estação","$107,655","6/27"
"La Graine et le mulet (The Secret of the Grain)","Imovision","$106,102","7/11"
"Molière (2007)","Imagem","$101,307","7/18"
"XXY","Imovision","$98,720","2/29"
"Show de Bola","WB","$98,397","8/15"
"Silk","PlayArte","$97,987","3/28"
"Comme les autres","Imovision","$93,919","9/26"
"Flashbacks of a Fool","Imagem","$92,504","8/22"
"Encarnação do Demônio","Fox","$91,780","8/8"
"Cafe de los maestros","Video","$90,473","12/25"
"¿Quién dice que es fácil?","Pandora","$90,233","7/11"
"Mulheres Sexo Verdades Mentiras","Estação","$89,406","1/11"
"Feliz Natal","Europa","$88,401","11/21"
"L'Âge des ténèbres","Video","$88,304","2/29"
"Maré, Nossa História de
Amor","Estação","$86,968","4/4"
"Redbelt","Sony","$86,549","6/20"
"Martian Child","PlayArte","$82,307","5/1"
"Savage Grace","California","$80,678","4/18"
"An American Crime","California","$80,356","8/22"
"Juizo (Judgement)","Estação","$74,163","3/14"
"Persepolis","Europa","$74,060","2/22"
"Garoto Cosmico","Downtown","$73,787","1/11"
"Alles auf Zucker! (Go for Zucker)","Indep.","$72,688","2/29"
"Angel (2007)","Europa","$72,628","3/7"
"Heartbreak Hotel","Art Film","$70,714","4/11"
"Good Bye Bafana","Europa","$70,462","10/10"
"Juventude (1949) (Re)","Estação","$67,657","12/26"
"Appaloosa","PlayArte","$67,477","12/5"
"Shortbus","n/a","$62,811","8/29"
"Le Silence de lorna (Lorna's Silence)","Imovision","$61,957","11/7"
"Control (2007)","Daylight","$57,940","5/23"
"Reservation Road","Paris","$55,511","3/28"
"Caos calmo (Quiet Chaos)","Imovision","$55,275","10/3"
"Les Chansons d'amour (Love Songs)","n/a","$53,690","9/5"
"La Question humaine (Heartbeat Detector)","Imovision","$50,279","6/20"
"The Neighbor","n/a","$45,354","11/21"
"La Zona","Dreamland","$44,813","4/30"
"La Vérité ou presque","Pandora","$44,359","1/18"
"Falsa Loura","Imovision","$43,510","4/18"
"OSS 117: Le Caire nid d'espions (OSS 117: Cairo,
Nest of Spies)","Moviemobz","$41,813","7/11"
"Bodas de papel","Pandora","$40,782","5/16"
"Cum mi-am petrecut sfarsitul lumii (The Way I Spent the End of the World)","Pandora","$38,643","4/25"
"Leonera (Lion's Den)","Disney","$37,584","11/7"
"Bella","California","$37,409","5/23"
"Stellet licht","Imovision","$36,983","5/22"
"Run Fat Boy Run","PlayArte","$35,136","4/30"
"La Frontière de l'aube","n/a","$34,477","12/5"
"Branca de Neve","Pandora","$33,014","9/26"
"Soom (Breath)","Pandora","$32,870","4/11"
"Elementarteilchen (Atomised)","Pandora","$32,837","3/28"
"Nossa Vida Não Cabe Num Opala","Imovision","$32,764","8/15"
"Cashback","Moviemobz","$32,266","11/7"
"Personal Che","Estação","$31,733","6/13"
"Condor","Lumiere","$29,520","4/30"
"The Red Balloon / White Mane (re-issue)","Pandora","$28,820","7/11"
"Trade","Paris","$28,204","3/7"
"Delirious","California","$28,144","3/21"
"Un conte de Noël (A Christmas Tale)","Imovision","$28,041","12/25"
"Seraphim Falls","Europa","$27,843","3/28"
"Dot.com","n/a","$25,179","6/27"
"Deserto Feliz","Estação","$25,153","11/28"
"Blanche-Neige, la suite","Pandora","$23,239","9/19"
"Emmas Glück","Pandora","$22,568","10/3"
"Cleopatra","California","$22,465","5/23"
"La Señal","Disney","$22,097","3/14"
"Cleópatra","Rio","$21,209","5/23"
"Funny Games","California","$20,752","9/19"
"Sweet Land","Paris","$19,609","8/1"
"Bonneville","Paris","$19,595","6/27"
"L'Avocat de la terreur (Terror's Advocate)","Imagem","$18,886","7/11"
"Dias e Noites","PlayArte","$18,471","10/31"
"Corpo","Pandora","$17,607","5/30"
"Fay Grim","Paris","$17,450","9/26"
"Onde Andará Dulce Veiga?","California","$17,140","6/27"
"Serras da desordem","Indep.","$15,772","1/4"
"5 Frações de Uma Quase História","n/a","$15,649","5/9"
"1959, O Ano Em Que O Mundo
Descobriu...","Pandora","$15,057","6/13"
"Slipstream","Imagem","$15,035","4/11"
"Joy Division","Daylight","$14,990","6/6"
"Iklimler (Cliimates)","Pandora","$14,511","11/7"
"Ainda Orangotangos","Pandora","$14,273","8/29"
"La Misma luna (Under the Same Moon)","Fox","$13,749","11/14"
"A Thousand Good Years of Prayers","Imovision","$13,578","11/21"
"Panair do Brasil","Downtown","$13,413","11/7"
"Cada Um Com Seu Cinema","Dreamland","$13,302","3/7"
"Valsa Para Bruno Stein","Panda","$13,102","6/6"
"La Naissance des pieuvres (Water Lilies)","Pandora","$12,849","6/13"
"Caótica Ana","Pandora","$12,302","7/10"
"Te doy mis ojos (Take My Eyes)","Pandora","$12,210","8/29"
"Malos hábitos (Bad Habits)","Paris","$10,091","7/18"
"Lady Jane (2008)","n/a","$9,824","6/27"
"Death of a President","Downtown","$9,145","3/7"
"Romulus, My Father","California","$8,910","6/20"
"And When Did You Last See Your Father?","Sony","$8,630","12/5"
"O Aborto dos Outros","California","$7,900","9/5"
"Terra Vermelha","Paris","$7,263","11/28"
"Suburban Mayhem","n/a","$7,249","8/8"
"Devacao","Rio","$6,381","8/8"
"Civic Duty","n/a","$6,117","9/12"
"Fim da Linha","Pandora","$6,090","3/7"
"Yo soy la Juani","Paris","$6,011","12/12"
"Standard Operating Procedure","Sony","$6,001","10/31"
"O Tempo E O Lugar","Video","$5,344","5/16"
"Un homme perdu","Imovision","$4,857","6/13"
"3 Needles","California","$4,838","1/18"
"Iluminados por el fuego","n/a","$4,601","9/12"
"Pindorama a Verdadeira Historia Dos 7","n/a","$4,360","11/21"
"O Dragão da Maldade contra o Santo Guerreiro (1969) (Re)","Rio","$4,307","5/30"
"Viva Zapatero!","Imovision","$4,004","4/18"
"La León","Moviemobz","$3,985","8/29"
"Mostra Panorama Do Cinema","Indep.","$3,907","4/4"
"Bashing","Equador","$3,730","4/30"
"Andarilho","n/a","$2,980","8/29"
"Vier Minuten (Four Minutes)","Paris","$2,860","9/12"
"Allegro","Pandora","$2,804","1/11"
"A Fronteira Da Alvorada","Imovision","$2,783","12/5"
"The Princess of Nebraska","Imovision","$2,758","11/21"
"Otavio e as Letras","Imovision","$2,544","4/25"
"Romance do Vaqueiro Voador","Poli","$2,480","4/25"
"Olho De Boi (Ox Eye)","Pandora","$2,466","8/15"
"Linha de Montagem (1982) (Re)","Pandora","$2,214","9/19"
"O Mistério da Estrada de Sintra","n/a","$1,307","11/28"
"The Rocker","n/a","$1,270","9/26"
"Meu Nome É Dindi","Rio","$1,068","11/7"
"Irma Vap - O Retorno","Pandora","$829","8/29"
"O Demoninho De Olhos Pretos","n/a","$786","12/12"
"Musicagem","n/a","$611","9/26"
"Brigada Paraquedista","Indep.","$226","9/19"
"Copacabana","Indep.","$199","2/8"
"Samba Canção","n/a","$197","7/11"
