" Movie Title","Distributor","Gross","Release"
"Gake no ue no Ponyo (Ponyo on a Cliff)","n/a","$89,917","11/13"
"2:37","Gussi","$89,302","8/7"
"Easy Virtue","Sony","$87,402","12/4"
"100 Feet","n/a","$83,954","11/13"
"Kirschblüten - Hanami (Cherry Blossoms)","n/a","$82,225","4/17"
"Boogeyman 2","Gussi","$82,216","5/8"
"All the Boys Love Mandy Lane","Zima","$75,989","3/6"
"Away We Go","UPI","$74,986","11/19"
"Fierce People","Videocine","$73,889","3/6"
"Paris (2008)","n/a","$72,137","12/11"
"Un baiser s'il vous plaît (Shall We Kiss?)","n/a","$71,385","8/28"
"Smart People","Quality","$67,984","1/23"
"Låt den rätte komma in (Let the Right One In)","Canana","$65,587","2/27"
"The Other End of the Line","n/a","$65,088","12/4"
"Bikur Ha-Tizmoret (The Band's Visit)","n/a","$64,526","6/5"
"El Brassier de Emma","Corazon","$63,837","2/20"
"Paraiso Travel","n/a","$60,046","4/24"
"Mocland, La Leyenda del Aloma","n/a","$54,486","10/16"
"Emmas Glück","Corazon","$54,103","2/20"
"The Last Winter","Zima","$53,701","2/13"
"The Little Traitor","n/a","$52,393","1/23"
"Etz Limon (Lemon Tree)","n/a","$52,284","12/25"
"Splinter (2008)","Gussi","$51,364","11/19"
"Three Monkeys","n/a","$50,896","6/12"
"The Brothers Bloom","n/a","$50,524","10/16"
"Desierto adentro","Gussi","$48,966","3/13"
"La Faute à Fidel! (Blame It on Fidel)","n/a","$46,063","6/26"
"Vals Im Bashir (Waltz with Bashir)","n/a","$45,711","7/17"
"La Fille coupée en deux (A Girl Cut in Two)","n/a","$44,871","9/4"
"À l'intérieur","Star","$42,372","3/20"
"Senki (Shadows)","n/a","$40,052","9/25"
"Un secret (A Secret)","Zima","$38,865","3/13"
"Religulous","n/a","$37,049","7/10"
"Right at Your Door","Gussi","$36,530","3/27"
"The Girl in the Park","n/a","$35,546","5/22"
"College","n/a","$34,696","10/23"
"Entre les murs (The Class)","n/a","$34,583","9/4"
"Taking Woodstock","UPI","$30,530","12/4"
"Dark Matter","David","$30,215","3/27"
"N (Io e Napoleone)","n/a","$29,782","3/13"
"The Fantastic Mr. Fox","Fox","$28,147","12/4"
"Faubourg 36 (Paris 36)","n/a","$26,303","10/9"
"Le Renard et l'enfant (The Fox and the Child)","n/a","$25,455","8/21"
"Espiral","n/a","$25,380","9/11"
"Du jour au lendemain","Cinemas","$23,162","1/9"
"And When Did You Last See Your Father?","n/a","$22,833","5/29"
"Cementerio de papel","n/a","$22,209","2/6"
"Mister Lonely","n/a","$20,759","5/29"
"DOA: Dead or Alive","Gussi","$18,990","5/15"
"Long Tor Tai (The Coffin)","n/a","$18,980","11/27"
"El Arte De Llorar En Coro","Alphaville","$16,701","3/6"
"Mi vida dentro","Canana","$16,482","1/16"
"The Signal","n/a","$16,152","10/2"
"Como Guesteis De William Shakespeare","Zima","$16,076","1/30"
"As You Like It","n/a","$15,154","1/30"
"Shine a Light","Gussi","$13,087","2/6"
"When a Man Falls in the Forest","Cinemas","$11,663","3/6"
"Le secret de ma mère","n/a","$10,147","9/4"
"Black Water","n/a","$9,818","12/11"
"Standard Operating Procedure","n/a","$9,431","4/3"
"Import/Export","n/a","$9,150","8/7"
"En la ciudad de Sylvia","n/a","$8,513","2/6"
"Un Tigre en la cama","n/a","$6,400","2/13"
"The Limits of Control","UPI","$6,279","12/11"
"La Soledad","Alphaville","$5,675","3/20"
"Film Noir","n/a","$5,604","12/11"
"Intimate Stories","Alphaville","$5,061","1/16"
"Fados (2007)","n/a","$4,785","12/4"
"Laitakaupungin valot (Lights in the Dusk)","n/a","$4,418","1/2"
"La Sangre brota","n/a","$3,937","9/8"
"El Carnaval de Sodoma","Film House","$3,304","3/27"
"The Age of Stupid","n/a","$3,224","9/25"
"Je m'appelle Elisabeth","Cinemas","$1,978","3/6"
"El Asaltante","n/a","$1,878","9/8"
"Historias minimas","Alphaville","$1,545","1/16"
