" Movie Title"," Distributor"," Gross"," Release"
"Saw V","Sunny","$74,830","10/31"
"Big Stan","Alexandra","$70,097","6/20"
"27 Dresses","Alexandra","$67,894","4/4"
"The Water Horse: Legend of the Deep","Alexandra","$64,312","2/29"
"Taxi 4","Alexandra","$61,025","7/4"
"The House Bunny","Alexandra","$60,573","10/31"
"Wild Child","Prooptiki","$57,712","10/10"
"Charlie Wilson's War","Prooptiki","$57,691","2/8"
"Step Brothers","Alexandra","$55,613","9/26"
"Butterfly on a Wheel","Alexandra","$54,762","2/1"
"The Wicker Man","Tandem","$53,109","2/1"
"Nights in Rodanthe","Alexandra","$52,688","11/14"
"High School Musical 3: Senior Year","Sunny","$51,983","11/21"
"Los Borgia","Profilms","$51,090","2/8"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","Tandem","$47,910","8/15"
"Sweeney Todd: The Demon Barber of Fleet Street","Alexandra","$46,689","2/8"
"Atonement","Prooptiki","$45,036","1/4"
"Pineapple Express","Alexandra","$44,254","10/24"
"Forgetting Sarah Marshall","Prooptiki","$43,689","4/25"
"The Eye","Alexandra","$40,920","4/25"
"Gone Baby Gone","Sunny","$40,342","1/25"
"Burn After Reading","Cinema City","$39,738","12/5"
"Star Wars: The Clone Wars","Alexandra","$38,255","9/12"
"Mad Money","Sunny","$36,397","4/18"
"Nomad (The Warrior)","Profilms","$36,224","1/18"
"Love in the Time of Cholera","Prooptiki","$35,645","5/30"
"My Blueberry Nights","Sunny","$32,660","6/13"
"Never Back Down","Tandem","$30,439","11/21"
"3:10 to Yuma (2007)","Tandem","$28,488","2/29"
"The Mist","Sunny","$26,838","4/4"
"Mongol","Sunny","$25,939","6/20"
"There Will Be Blood","Sunny","$24,432","3/28"
"Death at a Funeral","Alexandra","$24,432","10/10"
"Mirrors","Alexandra","$23,077","10/31"
"Disaster Movie","Sunny","$22,645","10/17"
"Zavet (Promise Me This)","Sunny","$21,788","8/22"
"Frontière(s)","Alexandra","$21,354","11/7"
"Hindemidth","BDK","$20,414","11/21"
"Shutter","Alexandra","$20,263","6/27"
"Astérix aux jeux olympiques","Alexandra","$20,087","8/22"
"Definitely, Maybe","Prooptiki","$19,232","4/11"
"Le Renard et l'enfant (The Fox and the Child)","Profilms","$18,820","9/19"
"Speed Racer","Alexandra","$18,759","5/16"
"Juno","Tandem","$17,002","12/5"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Art Fest","$15,761","3/28"
"Shine a Light","Alexandra","$15,487","11/14"
"Nim's Island","Tandem","$14,179","12/19"
"99 francs","Big Bang","$13,013","5/9"
"Pathology","Alexandra","$12,039","10/3"
"2 Days in Paris","Sunny","$10,575","8/8"
"Le Dernier gang","Alexandra","$10,532","9/19"
"12","Sunny","$9,951","7/18"
"Cashback","Alexandra","$8,266","9/12"
"In the Valley of Elah","Prooptiki","$7,761","4/18"
"Maradona, la mano di Dio","Alexandra","$7,552","12/19"
"A dnes nakade (Which Way Today)","Art Fest","$7,397","3/7"
"Donkey Xote","AIPI","$6,966","11/21"
"Survivre avec les Loups","Sunny","$6,722","5/30"
"Mon meilleur ami (My Best Friend)","Profilms","$6,177","3/28"
"Scorpion","Sunny","$5,013","3/7"
"Les Femmes de l'ombre (Female Agents)","Alexandra","$4,200","12/5"
"L'Invité","Alexandra","$4,010","10/17"
"Henry Poole Is Here","Alexandra","$3,747","10/31"
"Si j'étais toi (The Secret)","Alexandra","$3,426","10/24"
"Problemat s komarite i drugi istorii (The Mosquito Problem and Other Stories)","Sunny","$2,864","3/14"
"Roman de gare","Sunny","$2,750","10/3"
"Tideland","Art Fest","$2,387","2/15"
"Cirque du Soleil: Delirium","Alexandra","$2,072","12/27"
"Senki (Shadows)","BDK","$1,820","3/28"
"Du levande (You, the Living)","Big Bang","$1,346","4/18"
"Molière (2007)","Big Bang","$1,276","10/3"
"The Wedding (2008)","Profilms","$679","4/4"
"Un conte de Noël (A Christmas Tale)","Sunny","$612","12/5"
"Import/Export","Big Bang","$540","4/4"
"Little Conversations","BDK","$456","10/31"
