" Movie Title"," Distributor"," Gross"," Release"
"The Thing (2011)","UIP","$640,303","10/13"
"Red Riding Hood","WB","$630,933","4/21"
"Scream 4","n/a","$627,038","4/14"
"What Women Want (Wo Zhi Nu Run Xin)","n/a","$590,315","2/10"
"Just Go With It","Sony","$576,883","3/31"
"Abduction","Golden Sceen","$563,113","9/22"
"Siruthai","n/a","$552,074","1/13"
"Hop","UIP","$546,052","3/31"
"Avan Ivan","FiveStar","$528,597","6/16"
"Arthur Christmas","Sony","$524,084","12/1"
"Mars Needs Moms","Disney","$500,360","3/10"
"Sit yan fung wan 2 (Overheard 2)","Golden Sceen","$498,111","8/25"
"Men Suddenly in Love","n/a","$487,832","3/17"
"Paranormal Activity 2","UIP","$455,666","1/6"
"Killer Elite","n/a","$455,299","9/29"
"Daan gyun naam yu (Don't Go Breaking My Heart)","Golden Sceen","$432,936","3/31"
"Choy Lee Fut","n/a","$429,681","3/31"
"Justin Bieber: Never Say Never","UIP","$427,203","4/14"
"Spy Kids: All the Time in the World","Golden Sceen","$418,368","8/18"
"No Strings Attached","UIP","$397,381","2/17"
"Dylan Dog: Dead of Night","n/a","$395,786","6/9"
"Colombiana","n/a","$384,622","9/1"
"Unknown","WB","$383,136","3/10"
"Rajapattai","n/a","$370,550","12/23"
"Contagion","WB","$369,308","9/8"
"The Roommate","Sony","$364,923","4/21"
"1911","Golden Sceen","$359,861","10/13"
"127 Hours","Fox","$356,996","3/3"
"New Year's Eve","WB","$347,351","12/8"
"Insidious","Golden Sceen","$342,729","5/19"
"Mayakkam Enna","n/a","$339,603","11/25"
"Monte Carlo","Fox","$328,612","6/30"
"Don't Be Afraid of the Dark","UIP","$320,042","10/27"
" Movie Title"," Distributor"," Gross"," Release"
"Dream House","UIP","$309,295","9/29"
"The Hangover Part II","WB","$297,671","7/28"
"Black Swan","Fox","$293,467","2/24"
"Blitz","n/a","$293,139","6/16"
"Hanna","Sony","$284,558","7/21"
"Ladda Land","Golden Sceen","$284,396","6/16"
"Burlesque","Sony","$282,182","2/17"
"Ko (2011)","FiveStar","$281,481","4/21"
"Limitless","Golden Sceen","$281,225","4/14"
"What's Your Number?","Fox","$279,673","10/13"
"Beastly","n/a","$273,841","3/3"
"Trespass (2011)","Golden Sceen","$270,421","10/20"
"The Rite","WB","$259,204","2/17"
"Je 7 Swanggu (Continental Shelf Block 7)","n/a","$258,578","10/20"
"White Vengeance","n/a","$255,051","12/8"
"Apollo 18","n/a","$253,628","9/8"
"Treasure Hunt","Golden Sceen","$247,543","8/18"
"B+ jing taam (The Detective 2)","Golden Sceen","$229,122","5/5"
"Paul","UIP","$220,225","5/12"
"Meng you 3D (Sleepwalker)","Golden Sceen","$212,414","11/3"
"The Muppets","Disney","$209,797","12/8"
"The Lion King (in 3D)","Disney","$198,611","10/20"
"We Bought a Zoo","Fox","$196,176","12/22"
"Don 2","n/a","$194,020","12/23"
"Venghai","FiveStar","$191,088","7/7"
"Love is the Only Answer","n/a","$188,729","8/4"
"Horrible Bosses","WB","$187,668","8/11"
"The Eagle","n/a","$178,519","3/24"
"Xia Ri Le You You (Love You You)","n/a","$177,126","10/13"
"Bou ying (Punished)","Golden Sceen","$171,292","5/12"
"Water for Elephants","Fox","$170,958","5/5"
"My Kingdom (2011)","Golden Sceen","$166,899","9/8"
"Senritsu meikyû 3D (Shock Labyrinth 3D)","UIP","$161,892","1/13"
"Seeking Justice","Golden Sceen","$157,066","11/17"
"Diary of a Wimpy Kid: Rodrick Rules","Fox","$150,532","5/26"
"Dong Cheng Xi Jiu (East Meets West)","Golden Sceen","$147,270","11/24"
"Love and Other Drugs","Fox","$145,975","4/14"
"Larry Crowne","n/a","$130,572","7/14"
"Something Borrowed","Golden Sceen","$124,016","5/12"
"Attack the Block","n/a","$119,058","6/23"
"The Way Back","n/a","$117,715","1/20"
"The Fighter","Golden Sceen","$112,358","3/3"
"The King's Speech","Golden Sceen","$112,194","2/17"
"Legendary Amazons","Golden Sceen","$105,650","11/10"
"Singam Puli","FiveStar","$104,740","3/3"
"Dyut meng gam (Life Without Principle)","Golden Sceen","$91,568","10/20"
"Shark Bait (a.k.a. The Reef)","n/a","$91,495","8/11"
"Perfect Rivals","n/a","$90,060","7/28"
"Bodyguard","Sendi Mutiara","$82,397","9/1"
"Tua Seh Kai","n/a","$81,563","8/11"
"Bridesmaids","UIP","$81,266","9/8"
"Glee The 3D Concert Movie","Fox","$78,422","8/18"
"Henry's Crime","Golden Sceen","$76,482","6/9"
"Mayday 3DNA","Golden Sceen","$73,798","9/15"
"Hoodwinked 2","n/a","$70,060","6/9"
"The Ward (2011)","n/a","$68,567","3/10"
"Trolljegeren (The Troll Hunter)","n/a","$67,807","10/6"
"Take Me Home Tonight","UIP","$65,722","7/21"
"BKO: Bangkok Knockout","n/a","$62,437","4/21"
"Love in Space","Fox","$62,030","9/8"
"Warrior","n/a","$61,457","9/22"
"The Resident","n/a","$59,663","3/10"
"Tu Xia Chuan Qi (Legend of a Rabbit)","n/a","$59,382","8/18"
"The Howling: Reborn","n/a","$53,747","11/17"
"50/50","Golden Sceen","$53,239","11/24"
"Gantz","UIP","$49,182","4/7"
"The Ultimate Winner","n/a","$47,527","7/7"
"Ready","FiveStar","$44,131","6/2"
"The Butcher, the Chef and the
Swordsman","Fox","$43,212","3/31"
"Zindagi Na Milegi Dobara","FiveStar","$43,128","7/14"
"Yamla Pagla Deewana","FiveStar","$42,462","1/13"
"True Grit","UIP","$39,977","2/24"
"Patiala House","n/a","$36,774","2/10"
"Thank You (2011)","Sendi Mutiara","$35,015","4/7"
"Let the Bullets Fly","Golden Sceen","$31,838","5/26"
"Mysterious Island","n/a","$31,159","7/14"
"The Woman Knight of Mirror Lake","Golden Sceen","$27,255","10/27"
"Goyangyi (Cats)","n/a","$26,803","10/6"
"Mere Brother Ki Dulhan","n/a","$25,614","9/8"
"Dhobi Ghat (Mumbai Diaries)","Sendi Mutiara","$22,936","1/20"
"The Infidel","n/a","$21,779","6/23"
"Aarakshan (Reservation)","Sendi Mutiara","$20,039","8/11"
"Desi Boyz","FiveStar","$19,728","11/25"
"Hello, Stranger","Golden Sceen","$18,187","4/21"
"Winter's Bone","Golden Scene","$18,144","8/4"
"Delhi Belly","Sendi Mutiara","$17,449","6/30"
"Rockstar (2011)","n/a","$16,890","11/10"
"Mausam","FiveStar","$15,032","9/22"
"Rascals (2011)","FiveStar","$13,992","10/6"
"Rodfifa Mahanather (BTS: Bangkok's Traffic Love
Story)","Golden Sceen","$12,969","3/24"
"7 Khoon Maaf","Sendi Mutiara","$12,764","2/17"
"Game (2011)","FiveStar","$12,476","3/31"
"Dirty Picture","n/a","$12,472","12/2"
"Muran","n/a","$11,674","9/29"
"Made in Dagenham","Golden Sceen","$11,323","11/24"
"Force","Sendi Mutiara","$11,044","9/29"
"Avaze gonjeshk-ha (The Song of
Sparrows)","Golden Sceen","$9,581","1/6"
"Sacrifice","Golden Sceen","$9,528","9/1"
"Chalo Dilli","FiveStar","$9,303","4/28"
"Bbuddah... Hoga Tera Baap","Sendi Mutiara","$8,309","7/7"
" Movie Title"," Distributor"," Gross"," Release"
"Breakaway","FiveStar","$6,899","9/29"
"Murder 2","n/a","$6,742","7/7"
"Eiga Doraemon: Nobita no ningyo daikaisen","n/a","$6,581","5/5"
"Singham","FiveStar","$6,352","7/21"
"Ladies Vs. Ricky Bahl","n/a","$4,048","12/15"
"Captain Abu Raed","Golden Sceen","$3,434","8/25"
"Always Kabhi Kabhi","FiveStar","$2,893","6/16"
