" Movie Title"," Distributor"," Gross"," Release"
"Gone Baby Gone",,"$83,852","3/20"
"Muoi",,"$82,841","4/24"
"The Bank Job",,"$81,923","6/19"
"Kuntilanak 3",,"$80,962","7/17"
"The Eye",,"$80,015","1/31"
"Rendition",,"$77,231","1/3"
"The Tattooist",,"$76,562","4/17"
"Love (2008)",,"$76,111","4/24"
"Thod Rahat Winyan (Soul's Code)",,"$75,753","10/16"
"Forgetting Sarah Marshall",,"$72,698","8/7"
"Beranak dalam kubur (Birth in the Graveyard)",,"$71,876","5/15"
"Pathology",,"$69,113","9/18"
"Kinta 1881",,"$67,152","12/4"
"Midnight Meat Train",,"$67,027","7/31"
"Dan in Real Life",,"$65,286","2/14"
"The Deaths of Ian Stone",,"$64,493","3/6"
"Khon fai luk (Burn)",,"$63,942","10/31"
"Be Kind, Rewind",,"$62,342","3/20"
"Thiruvannamalai",,"$60,270","12/18"
"Storm Rider - Clash of Evils",,"$59,780","11/20"
"Hai jiao qi hao (Cape No. 7)",,"$59,556","12/25"
"Suwîto rein: Shinigami no seido (Accuracy of Death)",,"$57,596","9/18"
"Martian Child",,"$57,447","2/28"
"Raman Theiya Seethey",,"$57,049","9/18"
"Thotta",,"$56,879","2/28"
"Space Chimps",,"$55,685","12/11"
"The Other Boleyn Girl",,"$53,000","9/11"
"Before the Devil Knows You're Dead",,"$52,877","2/21"
"Death Sentence",,"$50,500","3/27"
"Goongnyeo (A Court Lady)","n/a","$49,086","4/24"
"Singh Is Kinng","n/a","$48,111","8/7"
"Minotaur","n/a","$47,860","3/13"
"Sanda","n/a","$47,189","3/20"
"Jodhaa Akbar","n/a","$42,249","2/14"
"The Nanny Diaries","n/a","$41,568","6/26"
"Sakkarakatti","n/a","$41,196","9/25"
"Arai Enn 350-Il Kadavul","n/a","$40,857","4/17"
"Pocong 3","n/a","$39,942","3/13"
"Elizabeth: The Golden Age","n/a","$38,850","1/31"
"Vellitherai","n/a","$34,924","3/13"
"Dark Floors","n/a","$34,715","12/25"
"Wayang","n/a","$34,059","11/13"
"I Know Who Killed Me","n/a","$33,879","9/19"
"Eastern Promises","n/a","$33,427","1/24"
"Angus, Thongs and Perfect Snogging","n/a","$33,169","12/18"
"Charlie Wilson's War","n/a","$33,092","2/28"
"Sumpah pocong di sekolah","n/a","$32,942","10/16"
"Doraemon: Nobita to Midori no kyojinten (2008)","n/a","$32,635","12/4"
"Ji jie hao (Assembly)","n/a","$32,265","2/28"
"Paandi","n/a","$32,171","5/22"
"Catacombs","n/a","$31,265","9/25"
"Dostana","n/a","$30,843","11/13"
"Dendam Kuntilanak","n/a","$30,556","6/26"
"Man jeuk (Sparrow)","Golden Sceen","$29,226","7/31"
"Ayat-ayat cinta (Verses of Love)","n/a","$28,509","6/19"
"Penelope","n/a","$27,047","8/21"
"Lakeview Terrace","n/a","$25,861","11/27"
"Kereta hantu Manggarai (The Ghost Train of Manggarai)","n/a","$25,309","7/31"
"Vaitheeswaran","n/a","$24,646","3/13"
"Race","n/a","$23,884","3/20"
"Pazhani","n/a","$23,679","1/10"
"Inu to watashi no 10 no yakusoku (10 Promises to My Dog)","n/a","$22,769","10/16"
"Hantu jembatan Ancol","n/a","$21,998","7/3"
"Nepaali","n/a","$21,100","4/10"
"Arasangam","n/a","$19,261","5/15"
"Run Fat Boy Run","n/a","$18,643","6/26"
"Mera Pind","n/a","$17,731","9/19"
"Ouija (2007)","n/a","$17,487","5/1"
"Tentang cinta","n/a","$17,292","2/28"
"Hana yori dango: Fainaru (Boys Over Flowers: Final)","n/a","$15,749","10/30"
"The Kite Runner","n/a","$15,671","4/17"
"Paris, je t'aime","n/a","$15,455","2/21"
"Once","n/a","$14,643","5/15"
"Lars and the Real Girl","n/a","$13,672","4/24"
"Corpo","n/a","$13,489","9/4"
"Dance of the Dragon","n/a","$13,188","9/4"
"2 Days in Paris","n/a","$12,346","2/28"
"Amazing Grace","n/a","$11,907","6/5"
"Pensil","n/a","$11,793","6/12"
"Sadhu Miranda","n/a","$11,549","2/7"
"Pirivom Santhipom","n/a","$11,509","1/10"
"Kismat Konnection","n/a","$11,474","7/17"
"Feast of Love","n/a","$11,365","4/10"
"Kadhalil Vizhunvhanvhen","n/a","$11,204","9/25"
"Oyayubi sagashi","n/a","$10,699","3/13"
"No Country for Old Men","n/a","$10,554","4/10"
"Sarkar Raj","n/a","$10,526","6/5"
"Heroes (2008)","n/a","$9,139","10/23"
"Koizora (Sky of Love)","n/a","$9,072","5/1"
"Thoda Pyaar Thoda Magic","n/a","$8,357","6/26"
"Sat Sri Akal","n/a","$8,093","11/20"
"Krazzy 4","n/a","$7,807","4/24"
"Bhoothnath","n/a","$7,760","5/22"
"Rock On!!","n/a","$7,651","8/28"
"Thoondil","n/a","$7,486","2/21"
"Bachna Ae Haseeno","n/a","$7,261","9/11"
"Thenavattu","n/a","$7,254","11/27"
