" Movie Title"," Distributor"," Gross"," Release"
"Les hommes libres (Free Men)","Pyramide","$1,031,266","9/28"
"Pourquoi tu pleures?","n/a","$1,019,833","6/15"
"Le cochon de Gaza (When Pigs Have Wings)","Studio Canal","$1,003,151","9/21"
"Angèle et Tony","Pyramide","$984,369","1/26"
"Moneyball","Sony","$983,965","11/16"
"This Must Be the Place (2011)","n/a","$953,130","8/24"
"Ironclad","Metropolitan","$931,122","7/20"
"How Do You Know","Sony","$924,933","1/26"
"L'Apollonide (Souvenirs de la maison close) (House of Tolerance)","n/a","$894,785","9/21"
"Toi, moi, les autres","n/a","$821,177","2/23"
"Hanna","Sony","$817,780","7/6"
"The Thing (2011)","UPI","$810,586","10/12"
"Mientras duermes (Sleep Tight)","n/a","$795,472","12/28"
"La ligne droite","n/a","$778,731","3/9"
"Restless (2011)","Sony","$696,492","9/21"
"The Change-Up","UPI","$638,979","12/28"
"Chez Gino","n/a","$577,093","3/30"
"Requiem pour une tueuse","Studio Canal","$571,790","2/23"
"Stone","Metropolitan","$555,014","5/11"
"La permission de minuit","n/a","$541,933","3/2"
"Les Mythos","Studio Canal","$491,187","7/13"
"Nicostratos le pélican","Warner Bros.","$461,730","6/29"
"Winnie the Pooh","Disney","$440,992","4/13"
"Une folle envie","n/a","$432,148","5/18"
"Avant l'aube (The Night Clerk)","UGC","$418,774","3/2"
"De bon matin","n/a","$413,944","10/5"
"The Rum Diary","Metropolitan","$413,911","11/30"
"Faster","Sony","$401,911","3/2"
"Où va la nuit (The Long Falling)","n/a","$376,962","5/4"
"Beginners","n/a","$375,676","6/15"
"Bonobos","n/a","$365,934","3/30"
"Un baiser papillon (A Butterfly Kiss)","Europa","$355,663","6/1"
"Gianni e le donne (The Salt of Life)","Pyramide","$355,663","6/1"
"Texas Killing Fields","Metropolitan","$354,843","12/28"
"Les aventures de Philibert, capitaine puceau","n/a","$343,113","4/6"
"Das Sandmännchen - Abenteuer im Traumland (The Sandman and the Lost Sand of Dreams)","Bac","$340,164","2/9"
"Apollo 18","n/a","$336,255","10/5"
"Late Bloomers","n/a","$333,385","7/13"
"The Inbetweeners Movie","n/a","$304,715","12/21"
"The Guard","n/a","$303,245","12/21"
"La planque","Europa","$299,572","9/7"
"Nuit blanche (Sleepless Night)","Bac","$298,383","11/16"
"Vallanzasca - Gli angeli del male (Angels of Evil)","Wild Bunch","$292,305","9/7"
"Rabbit Hole","n/a","$285,146","4/13"
"Justin Bieber: Never Say Never","PPI","$284,479","2/23"
"Killing Bono","Pyramide","$280,701","8/3"
"Holy Rollers","Pyramide","$277,728","2/16"
"Never Let Me Go","Fox","$273,290","3/2"
"We Need to Talk About Kevin","Diaphana","$268,940","9/28"
"Winter's Bone","n/a","$268,651","3/2"
"Carancho","n/a","$266,142","2/2"
"Pater","n/a","$265,101","6/22"
"The Resident","Metropolitan","$264,222","7/27"
"Snabba Cash (Easy Money)","n/a","$255,634","3/30"
"Animal Kingdom","n/a","$247,389","4/27"
"Hysteria","n/a","$241,902","12/14"
"Blue Valentine","Bac","$235,708","6/15"
"Chico and Rita","n/a","$213,529","7/6"
"Cave of Forgotten Dreams","Metropolitan","$202,523","8/31"
"Hidden Beauty: A Love Story That Feeds the Earth","Disney","$192,467","3/16"
"Bir zamanlar Anadolu'da (Once Upon a Time in Anatolia)","n/a","$187,572","11/2"
"Route Irish","Diaphana","$186,692","3/16"
"Voyez comme ils dansent","Wild Bunch","$183,842","8/3"
"17 filles (17 Girls)","Diaphana","$182,020","12/14"
"La casa muda (The Silent House)","n/a","$180,893","3/16"
"Winx Club 3D: Magic Adventure","n/a","$180,705","4/6"
"The Trip (2011)","n/a","$179,897","7/20"
"Blackthorn","Bac","$178,240","8/31"
"La clé des champs","Disney","$164,189","12/21"
"The Woman in the Fifth","n/a","$162,766","11/16"
"La nostra vita","n/a","$157,763","4/6"
"Submarine","n/a","$154,526","7/20"
"Légitime défense (Final Balance)","n/a","$154,245","3/16"
"Balada triste de trompeta (The Last Circus)","n/a","$145,631","6/22"
"Africa United","n/a","$141,716","1/19"
"De force","n/a","$133,915","10/26"
"De l'huile sur le feu","UGC","$131,577","12/14"
"Un été brûlant","Wild Bunch","$128,466","9/28"
"Shahada","n/a","$122,932","1/26"
"Attack the Block","n/a","$121,096","7/20"
"Les géants","n/a","$119,816","11/2"
"Contre toi","n/a","$118,105","2/2"
"Una vita tranquilla (A Quiet Life)","n/a","$113,651","8/3"
"Americano","Bac","$107,708","11/30"
"Au bistro du coin","Europa","$107,618","3/16"
"Mr. Nice","n/a","$107,246","4/13"
"Derrière les murs (Behind the Walls)","Bac","$105,768","7/6"
"50/50","Metropolitan","$103,847","11/16"
"Sleeping Beauty (2011)","n/a","$101,361","11/16"
"La prima cosa bella","Wild Bunch","$95,688","6/29"
"Neds","n/a","$94,889","8/31"
"Glee The 3D Concert Movie","Fox","$92,850","9/28"
"Die Fremde","Wild Bunch","$92,540","4/20"
"Siberia, Monamour","Europa","$92,540","4/20"
"Post Mortem","n/a","$90,598","2/16"
"Den kæmpestore bjørn (The Great Bear)","Bac","$89,627","10/19"
"Your Highness","UPI","$87,418","9/7"
"Akmareul boattda (I Saw the Devil)","n/a","$82,333","7/6"
"One Piece Film: Strong World","n/a","$76,212","8/24"
"Su Qi-Er (True Legend)","UPI","$75,889","9/28"
"Devil","UPI","$72,182","4/20"
"30 Minutes or Less","Sony","$71,191","12/28"
"Jimmy Rivière","Pyramide","$67,387","3/9"
"La mirada invisible (The Invisible Eye)","Pyramide","$65,385","5/11"
"Footnote","n/a","$65,282","11/30"
"Ichimei (Hara-Kiri: Death of a Samurai)","n/a","$62,552","11/30"
"Love and Bruises","Wild Bunch","$56,809","11/2"
"Win Win","Fox","$56,236","8/31"
"The Dilemma","UPI","$48,728","5/11"
"Hideaways","Wild Bunch","$42,300","11/23"
"Another Earth","Fox","$39,885","10/12"
"Snowtown","n/a","$38,323","12/28"
"The Future","n/a","$37,791","8/17"
"Moomins and the Comet Chase","n/a","$35,481","3/16"
"Cheburashka","Gebeka","$34,686","10/5"
"Hitpartzut X (Naomi)","Pyramide","$32,727","6/29"
"Toast (2011)","UGC","$32,562","10/5"
"Abel","n/a","$31,230","1/12"
"Metropolis (2010 re-issue)","n/a","$27,869","10/19"
"Attenberg","n/a","$25,803","9/21"
"I'm Still Here","n/a","$25,493","7/13"
"Country Strong","Sony","$24,908","5/4"
"Karafuru (Colorful)","n/a","$24,565","11/16"
"Trolljegeren (The Troll Hunter)","UPI","$23,737","7/27"
"Dessine-toi...","Gebeka","$23,501","1/26"
"Conviction","Fox","$23,322","3/16"
"Morgen, ihr Luschen! Der Ausbilder-Schmidt-Film","n/a","$21,142","2/2"
"The Ballad of Genesis and Lady Jaye","n/a","$19,069","10/26"
"Gigante","n/a","$18,508","4/27"
"Khodorkovsky","n/a","$18,259","11/9"
"King of Devil's Island","n/a","$17,297","11/23"
"Slovenka (Slovenian Girl)","n/a","$17,106","2/2"
"Brighton Rock","n/a","$16,140","6/22"
"Just Wright","Fox","$14,161","5/11"
"El artista","n/a","$14,033","8/10"
"Monte Carlo","Fox","$13,727","8/24"
"Michael (2011)","n/a","$12,675","11/9"
"Take Me Home Tonight","UPI","$11,226","12/7"
"Our Family Wedding","Fox","$9,875","1/5"
"Senna","n/a","$9,640","5/25"
"Footloose (2011)","PPI","$4,812","12/21"
"Plastic Planet","n/a","$4,757","4/6"
"Ramona and Beezus","Fox","$4,620","1/19"
"À ciel ouvert","n/a","$2,696","3/9"
"Chuzhaya (The Alien Girl)","Fox","$1,392","12/7"
"Diary of a Wimpy Kid: Rodrick Rules","Fox","$1,303","7/13"
"Secuestrados (Kidnapped)","n/a","$1,147","11/30"
"Cedar Rapids","Fox","$1,006","6/15"
