" Movie Title","Distributor","Gross","Release"
"Jirochô sangokushi","Herald","$2,292,432","9/20"
"Ano sora wo oboeteru","Sony","$2,273,629","4/26"
"Bee Movie","Asmik Ace","$2,182,194","1/26"
"Rasuto gêmu: Saigo no sôkeisen (Last Game: Saigo No Soukeisen)","Quanon","$2,031,462","8/23"
"The Water Horse: Legend of the Deep","Sony","$1,983,947","2/1"
"Hyakuman-en to nigamushi onna (One Million Yen and the Nigamushi Woman)","Nikkatsu","$1,925,005","7/19"
"Star Wars: The Clone Wars","WB","$1,890,243","8/23"
"Utatama","Nikkatsu","$1,797,387","4/5"
"1408","Movie Eye","$1,753,618","11/22"
"Boku tachi to chûzai san no 700 nichi sensô","GAGA","$1,714,745","4/5"
"The Incredible Hulk","Sony","$1,692,037","8/1"
"Get Smart","WB","$1,690,750","10/11"
"Shine a Light","TFC","$1,663,847","12/5"
"Bridge to Terabithia","TFC","$1,656,738","1/26"
"Gachi bôi","Toho","$1,602,461","3/1"
"Into the Wild","Style Jam","$1,553,477","9/6"
"Untraceable","Sony","$1,498,951","4/12"
"Kanki no uta","Quanon","$1,489,997","2/2"
"Atonement","Toho-Towa","$1,421,723","4/12"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","Asmik Ace","$1,395,213","2/9"
"Hitman","Fox","$1,358,681","4/12"
"Aruitemo aruitemo (Still Walking)","Quanon","$1,351,534","6/28"
"Juno","Fox","$1,329,749","6/14"
"Made of Honor","Sony","$1,293,292","7/12"
"28 Weeks Later","Fox","$1,283,662","1/19"
"Sookmyeong (The Fate)","Formula","$1,251,556","10/4"
"Higurashi no naku koro ni (Shrill Cries of Summer)","Phantom","$1,150,197","5/10"
"Kung Fu Kun","Herald","$1,143,932","3/29"
"In the Valley of Elah","Movie Eye","$1,066,430","6/28"
"Mongol","Toei","$1,042,388","4/5"
"The Darjeeling Limited","Fox","$1,022,652","3/8"
"Shutter","Fox","$1,021,309","9/6"
"Gekijô ban Tengen toppa guren ragan: Guren hen","Klockworx","$957,621","9/6"
"Goya's Ghosts","n/a","$947,510","10/4"
"Kekkon Shiyouyo","Shochiku","$942,878","2/2"
"Cheung Gong 7 hou (CJ7)","Sony","$931,869","6/28"
"Evening","Toshiba","$929,223","2/23"
"Every Little Step","Shochiku","$915,373","10/25"
"There Will Be Blood","Disney","$887,763","4/26"
"Pandafuru raifu","Shochiku","$865,339","8/30"
"D-War (Dragon Wars)","Sony","$846,965","11/29"
"The Assassination of Jesse James by the Coward Robert Ford","WB","$833,527","1/12"
"The Nanny Diaries","Showgate","$831,916","10/11"
"Akiresu to kame","n/a","$817,841","9/20"
"Dive!!","Herald","$807,109","6/14"
"Mikimoto nôgyô kôkô,
bajutsubu: Mokume no uma to shôjo no jitsuwa (Sanbongi Nougyou High School)","Toei","$806,591","10/4"
"One Missed Call","Herald","$785,315","7/19"
"Wild Hogs","Disney","$776,739","2/9"
"Deception (2008)","n/a","$744,844","11/8"
"Eastern Promises","Nikkatsu","$743,947","6/14"
"Lilacs","GAGA","$719,102","4/19"
"Be Kind, Rewind","TFC","$712,255","10/11"
"Fure fure shôjo","Shochiku","$648,770","10/11"
"Naoko","Nikkatsu","$646,215","2/16"
"Kamisama no pazuru","Toei","$644,635","6/7"
"Shakariki!","Showgate","$534,080","9/6"
"The Kite Runner","Asmik Ace","$503,899","2/9"
"The Fall","Movie Eye","$498,461","9/6"
"Kôkaku kidôtai 2.0 (Ghost in the Shell 2.0)","WB","$489,807","7/12"
"Flying Rabbits","Toei","$486,677","9/13"
"Young@Heart","n/a","$483,920","11/8"
"Guan lan (Kung Fu Dunk)","Herald","$482,361","8/16"
"Negatibu happî chênsô ejji (Negative Happy Chain Saw Edge)","Nikkatsu","$477,590","1/19"
"Die Fälscher (The Counterfeiters)","n/a","$465,960","1/19"
"Hwaryeohan hyuga (May 18)","Herald","$452,701","5/10"
"Tomika hîrô resukyû fôsu bakuretsu mûbî: Mahha torein o resukyû
seyo!","Shochiku","$450,863","12/20"
"Hebi ni piasu","GAGA","$449,273","9/20"
"The Hunting Party","n/a","$447,709","5/10"
"Balls of Fury","TFC","$422,334","3/22"
"The Illusionist","n/a","$422,213","5/24"
"Starship Troopers 3: Marauder","Sony","$415,100","7/19"
"The Jane Austen Book Club","Sony","$407,040","4/12"
"Baiohazâdo: Dijenerêshon (Resident Evil: Degeneration)","Sony","$403,117","10/18"
"Chameleon","Toei","$392,657","7/5"
"Lars and the Real Girl","n/a","$391,340","12/20"
"Before the Devil Knows You're Dead","Sony","$389,985","10/11"
"Alvin and the Chipmunks","Fox","$383,728","9/13"
"Across the Universe","TFC","$374,660","8/9"
"Leatherheads","Toho-Towa","$370,998","11/8"
"Dead Silence","Toho-Towa","$369,507","3/22"
"Annie Leibovitz: Life Through a Lens","GAGA","$356,726","2/16"
"Shoot 'Em Up","n/a","$350,144","5/31"
"Broken English","n/a","$322,133","12/13"
"Good Bye Bafana","GAGA","$303,835","5/17"
"I'm Not There","n/a","$297,124","4/26"
"Kung Fu Kun","Herald","$284,132","3/29"
"Dr. Seuss' Horton Hears a Who!","Fox","$282,970","7/12"
"Lawrence of Arabia (1962) (Re)","Sony","$260,531","12/19"
"Love in the Time of Cholera","GAGA","$252,141","8/9"
"George A. Romero's Diary of the Dead","n/a","$242,607","11/15"
"[Rec]","n/a","$218,632","6/14"
"The Bank Job","n/a","$157,132","11/22"
"Good Luck Chuck","Sony","$155,325","5/17"
"Hors de prix (Priceless)","n/a","$152,723","3/8"
"Angus, Thongs and Perfect Snogging","PPI","$151,887","11/15"
"Things We Lost in the Fire","Herald","$149,765","3/29"
"Grace Is Gone","n/a","$137,461","4/26"
"Reservation Road","n/a","$132,878","7/26"
"Mister Lonely","GAGA","$119,169","2/2"
"Newcastle","Sony","$114,536","6/7"
