" Movie Title"," Distributor"," Gross"," Release"
"Vølvens forbandelse","Filmcompagniet","$202,158","3/27"
"Nick and Norah's Infinite Playlist","Disney","$196,796","1/9"
"Le concert (2009)","Camera","$188,542","12/25"
"Ninja Assassin","Sandrew","$181,249","10/27"
"Last Chance Harvey","UIP","$166,460","7/24"
"500 Days of Summer","Filmcompagniet","$161,183","11/13"
"Away We Go","Filmcompagniet","$156,948","7/10"
"Frost/Nixon","UIP","$156,233","2/13"
" Movie Title"," Distributor"," Gross"," Release"
"Capitalism: A Love Story","Filmcompagniet","$150,265","11/20"
"Entre les murs (The Class)","Camera","$146,474","1/23"
"My Bloody Valentine 3-D","Scanbox","$142,938","8/21"
"Old Dogs","Disney","$141,986","12/25"
"Okuribito (Departures)","Miracle","$133,333","11/6"
"Sin Nombre","Sandrew","$121,807","12/4"
"Looking for Eric","Filmcompagniet","$104,157","10/2"
"Chi bi (Red Cliff: Part I)","Nordisk","$91,016","2/20"
"The Hurt Locker","Nordisk","$81,188","9/4"
"Earth (2007)","Miracle","$74,264","10/23"
"Funny People","UIP","$72,331","10/23"
"The Last House on the Left (2009)","UIP","$70,976","7/17"
"Fri os fra det onde","Filmcompagniet","$69,513","4/3"
"Paris (2008)","Miracle","$68,201","10/9"
"Doubt","Disney","$67,642","2/20"
"Vals Im Bashir (Waltz with Bashir)","Miracle","$65,165","2/20"
"Himlen falder","Nordisk","$63,629","1/30"
"Pride & Glory","Filmcompagniet","$56,335","2/20"
"The Informant","Sandrew","$52,472","10/30"
"The Unborn (2009)","UIP","$47,314","3/13"
"Kirschblüten - Hanami (Cherry Blossoms)","n/a","$46,880","8/21"
"Omaret yakobean (Yacoubian Building)","Scanbox","$40,262","3/27"
"My Best Friend's Girl","Scanbox","$39,413","1/1"
"Taken","Scanbox","$36,151","3/27"
"Angus, Thongs and Perfect Snogging","UIP","$31,947","1/1"
"Bronson","Scanbox","$28,562","7/24"
"Parlez-moi de la pluie","Miracle","$26,832","7/24"
"De Ofrivilliga","n/a","$26,560","10/24"
"Underworld: Rise of the Lycans","Sony","$26,025","4/24"
"The September Issue","Miracle","$22,539","9/25"
"L' Heure d'ete","n/a","$19,403","9/13"
"Inkheart","Filmcompagniet","$18,933","4/3"
"Spread","Scanbox","$18,052","8/7"
"Le Premier jour du reste de ta vie","Miracle","$14,155","11/20"
"La Bohème","n/a","$12,443","9/25"
"Zack and Miri Make a Porno","Nordisk","$12,400","1/16"
"Imagine That","UIP","$10,519","9/18"
"Taking Woodstock","Filmcompagniet","$10,435","9/4"
"Dance Flick","UIP","$7,960","9/25"
"Boy A","Miracle","$5,380","4/3"
"Blindness","n/a","$5,054","1/16"
