" Movie Title"," Distributor"," Gross"," Release"
"Hei yan quan (I Don't Want to Sleep Alone)","Filmmuseum","$1,822","4/19"
"Molière (2007)","A-Film","$1,706","8/2"
"Half Nelson","A-Film","$1,692","9/20"
"Fur: An Imaginary Portrait of Diane Arbus","Paradiso","$1,391","7/12"
"Zidane, un portrait du 21e siècle","A-Film","$1,387","8/9"
"La Marea","Filmmuseum","$1,274","8/16"
"Reprise (2006)","A-Film","$1,090","6/28"
"Un dimanche à Kigali","Moonlight","$974","9/13"
"Congorama","Benelux","$957","8/2"
"La Stella che non c'è","A-Film","$939","8/9"
"Italianetz (The Italian)","Twin","$817","9/6"
"Daratt","A-Film","$680","5/17"
"Si le vent soulève les sables","A-Film","$545","7/12"
"Mein Name ist Eugen","Twin","$539","9/20"
"Exils","A-Film","$471","5/31"
"Azur et Asmar","Twin","$344","10/4"
"The Mark of Cain","Paradiso","$285","10/19"
"Drama/Mex","A-Film","$267","7/5"
"Hamaca paraguaya","Filmmuseum","$229","10/18"
"Once in a Lifetime","Benelux","$191","8/30"
"Boy Called Twist","Twin","$177","7/5"
"Förortsungar (Kidz in da Hood)","Twin","$52","11/1"
