" Movie Title"," Distributor"," Gross"," Release"
"Bella","CDI","$31,226","12/25"
"Odette Toulemonde","Notro","$30,472","5/29"
"Die Hohle des gelben Hundes (Cave of the Yellow Dog)","IFA","$29,703","1/31"
"Nue propriété (Private Property)","Alfa","$28,970","3/20"
"La Misma luna (Under the Same Moon)","Fox","$27,572","8/21"
"The Magic Flute","Distribution","$27,214","10/23"
"Harold and Kumar Escape from Guantanamo Bay","Distribution","$25,806","10/23"
"Angel-A","Distribution","$24,852","3/13"
"Rosso come il cielo","Primer","$24,514","12/4"
"Ensemble, c'est tout (Hunting and Gathering)","Notro","$21,660","8/28"
"Disco","Pachamama","$21,122","11/6"
"Du levande (You, the Living)","Zeta","$20,807","9/4"
"Las Vidas posibles","Primer","$19,236","2/7"
"Iklimler (Cliimates)","791","$19,214","8/28"
"Hei yan quan (I Don't Want to Sleep Alone)","791","$19,203","2/28"
"Indigènes (Days of Glory)","Alfa","$18,890","1/3"
"Tian bian yi duo yun (The Wayward Cloud)","791","$18,785","2/28"
"No mires para abajo","Primer","$17,878","10/30"
"Sanxia haoren (Still Life)","791","$16,368","10/16"
"L'Âge des ténèbres","Alfa","$15,773","10/16"
"Miss Potter","UIP","$15,047","1/31"
"Regresados","Distribution","$15,004","3/27"
"Goya's Ghosts","Alfa","$14,176","1/24"
"A Guide to Recognizing Your Saints","CDI","$14,087","8/28"
"Incómodos","Primer","$13,711","10/30"
"Silk","Distribution","$11,485","5/8"
"I'm Not There","Pachamama","$11,127","6/19"
"The Kite Runner","UIP","$10,719","2/14"
"Dos amigos y un ladrón","Primer","$10,128","11/27"
"Paranoid Park","Alfa","$10,033","8/21"
"Twentieth Century (1934) (Re)","Zeta","$9,800","9/4"
"S.O.S. Ex","n/a","$8,731","5/15"
"Hak se wui (Election)","791","$8,471","7/3"
"Suspiros en el corazón","Primer","$8,429","1/10"
"La León","791","$8,333","6/12"
"Den Brysomme mannen","IFA","$7,986","4/10"
"El Desierto negro","n/a","$7,232","5/15"
"Tres minutos","Primer","$6,691","2/21"
"Lo que sé de Lola","791","$6,291","10/2"
"The Heart Is Deceitful Above All Things","791","$6,144","11/13"
"Aaltra","Vera","$6,083","9/25"
"Mogari no mori (The Mourning Forest)","CDI","$5,786","4/24"
"Imaginadores","Primer","$5,620","3/20"
"Come l'ombra","Zeta","$5,514","4/4"
"1973, un grito del corazón","n/a","$5,384","6/26"
"Palabra por palabra","Primer","$4,880","4/10"
"La Perrera","Primer","$4,825","4/18"
"El Cine de Maite","Primer","$4,155","10/16"
"Impunidad","Primer","$3,539","10/2"
"No ser dios y cuidarlos","Primer","$3,523","6/5"
"The Princess of Nebraska","Primer","$3,456","10/9"
"Paisito","Primer","$3,264","8/21"
"Olga, Victoria, Olga","n/a","$3,192","4/4"
"Abrigate","Disney","$3,124","9/11"
"Offside","791","$2,934","5/1"
"Hechos, No Palabras","Primer","$2,749","1/10"
"Nos ostros","CDI","$2,697","11/27"
"Election 2 (Hak se wui yi wo wai kwai) (Triad Election)","791","$2,681","8/14"
"Duck","Primer","$2,657","7/3"
"Diario Argentino","Primer","$2,524","7/17"
"La Orilla que se abisma","Primer","$2,486","5/1"
"Snow Cake","Distribution","$2,440","11/6"
"Matar a todos","Primer","$2,285","11/6"
"Extranjera (2007)","Primer","$2,161","7/3"
"Backstage (2006)","Distribution","$2,057","9/11"
"Nos Otros","n/a","$1,744","11/27"
"Tocando en el silencio","Primer","$1,531","8/21"
"Construcción de una ciudad","n/a","$1,483","5/1"
"El Furtivo","Notro","$1,428","12/11"
"Saint Ralph","Distribution","$1,229","9/25"
"Detrás del sol - Más cielo","n/a","$1,184","11/6"
"Los Invisibles (1963) (Re)","Primer","$1,149","10/2"
"Luz de invierno","n/a","$861","11/13"
"El Toro por las astas","n/a","$781","7/31"
"Evita: Otra Mirada","n/a","$477","5/1"
"La Luz del bosque","n/a","$372","7/24"
